"Speaker","Text","Page","speaker_id"
"REGIE","Die    drei   ???     - Pistenteufel","1","0"
"REGIE","-Hörspielskript von LaFlamme -","1","0"
"REGIE","Anmerkung: Die im Hörspiel aufgetretenen Aussprachefehler ""Picablo Road"" und ""Karin Sulzenberger"" wurden","1","0"
"REGIE","korrigiert, ebenso der Namenswechsel von Nicola Schalla zu Nicola Hansen.","1","0"
"REGIE","*Theme Song*","1","0"
"REGIE","*Türklingel*","1","0"
"REGIE","*räuspern sich*","1","0"
"Mrs. Maggie Seven","""Aaah, haha, Justus, Peter und Bob. Ihr seid auf die Minute pünktlich.""","1","578"
"Peter Shaw","""Hallo. Tag, Mrs. Seven.""","1","3"
"Justus Jonas","""Guten Tag.""","1","2"
"Bob Andrews","""Tag.""","1","831"
"Mrs. Seven","""Kommt rein.""","1","578"
"REGIE","*Tür wird geschlossen*","1","0"
"Justus","""Gern.""","1","2"
"Bob","""Danke.""","1","4"
"Mrs. Seven","""Setzt euch.""","1","578"
"Peter","""Ja.""","1","3"
"Bob","""Schön hier.""","1","4"
"Mrs. Seven","""Es ist nett, dass ihr gleich gekommen seid.""","1","578"
"Justus","""Ja, wir lassen doch unsere Geschichtslehrerin nicht im Stich.""","1","2"
"Mrs. Seven","""Das hört man gern. Bob hat euch ja sicherlich schon berichtet, dass","1","578"
"Mrs. Seven","ich einen Auftrag für euch habe.""","1","578"
"Peter","""Ja, wir sind ganz Ohr.""","1","3"
"Bob","""Ja.""","1","4"
"Mrs. Seven","""Ich weiß nicht, ob euch bekannt ist, dass meine Familie ursprünglich","1","578"
"Mrs. Seven","aus Deutschland kommt. Eine meiner Cousinen von dort ist seit","1","578"
"Mrs. Seven","gestern in den Staaten. Sie ist eine erfolgreiche Schiläuferin, Karen","1","578"
"Mrs. Seven","Sulzenberger. Kennt ihr sicherlich. Also...""","1","578"
"Justus","""Ach, der Abfahrtsstar.""","1","2"
"Bob","""Ist das nicht die Konkurrentin von Picabo Road?""","1","4"
"Mrs. Seven","""Richtig. Karen hat diese Woche ein wichtiges Abfahrtsrennen in Vail.","1","578"
"Mrs. Seven","Aber sie ist beunruhigt. Denn nach dem letzten Rennen erhielt sie","1","578"
"Mrs. Seven","merkwürdige Briefe.""","1","578"
"Peter","""Drohbriefe?""","1","3"
"Mrs. Seven","""Ja, oder auch nein. Jedenfalls sind es Briefe, die sie sehr","2","578"
"Mrs. Seven","verunsichern.""","2","578"
"Justus","""Was steht denn drin?""","2","2"
"Mrs. Seven","""Bisher waren es zwei Briefe. In dem einen stand: 'Du wirst verlieren',","2","578"
"Mrs. Seven","und in dem anderen 'Vertraue keinem'. Mehr nicht.""","2","578"
"Bob","""Aha. Und was ist dann passiert?""","2","4"
"Mrs. Seven","""Karen hat die Briefe ihrer Mannschaftsleitung gezeigt, doch die hat sie","2","578"
"Mrs. Seven","nur zu beruhigen versucht und ihr gesagt, sie soll das nicht so ernst","2","578"
"Mrs. Seven","nehmen.""","2","578"
"Peter","""Hm, aber sie hat sich nicht beruhigen lassen. Und deswegen sitzen","2","3"
"Peter","wir jetzt hier, nehm ich an.""","2","3"
"Mrs. Seven","""Ihr werdet wirklich eurem Ruf gerecht. Ja, ich wollte euch bitten,","2","578"
"Mrs. Seven","einfach nur ein wenig auf sie aufzupassen, damit sie ein bisschen","2","578"
"Mrs. Seven","ruhiger wird und sich aufs Rennen konzentrieren kann. Vermutlich","2","578"
"Mrs. Seven","steckt ja wirklich nichts Besonderes dahinter, irgendeiner der sich","2","578"
"Mrs. Seven","wichtig machen will. Sowas gibt's ja oft, Verrückte, die ihre Freude","2","578"
"Mrs. Seven","daran haben, andere Menschen zu irritieren.""","2","578"
