"Speaker","Text","Page","speaker_id"
"REGIE","Die   drei   ???    (18)   und    die  Geisterinsel","1","0"
"REGIE","- Hörspielskript von Carola -","1","0"
"REGIE","[Titelmelodie]","1","0"
"Mr. Hitchcock","Sagt mal ihr drei... Wie steht es eigentlich mit euren","1","-1"
"Mr. Hitchcock","Tauchkünsten?","1","-1"
"Peter","Wir haben gerade die letzte Prüfung abgelegt, Mr. Hitchcock.","1","3"
"REGIE","[Titelmelodie wird ausgeblendet]","1","0"
"Justus","Allzuviel Übung haben wir noch nicht, aber wir wissen, was wir","1","2"
"Justus","beim Tauchen zu beachten haben.","1","2"
"Mr. Hitchcock","Ausgezeichnet! Wir suchen ein paar Jungen, die tauchen","1","-1"
"Mr. Hitchcock","können.","1","-1"
"Mr. Hitchcock","Peter, du weißt, dass dein Vater zur Zeit im Osten mit Regisseur","1","-1"
"Mr. Hitchcock","Roger Denton einen Abenteuerfilm dreht.","1","-1"
"Peter","Ja, Sir.","1","3"
"Mr. Hitchcock","Er ist gerade auf einer kleinen Atlantikinsel und hilft bei der","1","-1"
"Mr. Hitchcock","Instandsetzung eines Vergnügungsparks für die Schlussszene","1","-1"
"Mr. Hitchcock","des Films. Das Fleckchen wird die Geisterinsel genannt.","1","-1"
"Bob","Geisterinsel? Das hört sich nach geheimnisvoller Vergangenheit","1","4"
"Bob","an.","1","4"
"Justus","Ja.","1","2"
"Mr. Hitchcock","Ja. Die Insel war früher ein Schlupfwinkel für Piraten. Es heißt","1","-1"
"Mr. Hitchcock","ein Gespenst ginge da um. [lacht] Ja, hin und wieder werden bei","1","-1"
"Mr. Hitchcock","stürmischer See Goldmünzen angespült.","1","-1"
"Peter","Dann gibt es da einen Schatz?","1","3"
"Mr. Hitchcock","Nein, nein, nein nein, ganz bestimmt nicht. Hört zu. Dein Vater,","1","-1"
"Mr. Hitchcock","Peter, arbeitet daran, den Vergnügungspark wieder herzustellen,","1","-1"
"REGIE","[im Hintergrund schlägt","1","0"
"REGIE","aber das Filmteam hat nichts zu tun. Na ja, und Roger Denton","1","0"
"REGIE","eine Wanduhr dreimal]","1","0"
"REGIE","will nun das Filmteam in der Zwischenzeit ein bißchen","1","0"
"REGIE","einspannen und sein Assistent Norris soll einen Kurzfilm drehen.","1","0"
"Justus","Bei dem wir mitmachen sollen?","1","2"
"Mr. Hitchcock","Genau. Ihr sollt drei Jungen spielen, die nach einem","1","-1"
"Mr. Hitchcock","versunkenen Schatz suchen. Dass ihr drei Detektive seid, das","1","-1"
"Mr. Hitchcock","werden wir natürlich geheimhalten. Ihr könntet euch dann ein","2","-1"
"Mr. Hitchcock","bißchen um die Diebstähle und die anderen Vorfälle kümmern.","2","-1"
"Bob","Das hört sich großartig an, Sir.","2","4"
"Mr. Hitchcock","Nicht wahr, Bob? [lacht] Mit euren Eltern habe ich schon","2","-1"
"Mr. Hitchcock","gesprochen, sie sind einverstanden. Wenn ihr es auch seid,","2","-1"
"Mr. Hitchcock","könnt ihr morgen früh starten.","2","-1"
"REGIE","[lachen]","2","0"
"REGIE","[Musik setzt ein]","2","0"
"Justus","Und ob wir einverstanden sind, Sir!","2","2"
"REGIE","[Musik blendet aus]","2","0"
"Mr. Hitchcock","Am nächsten Abend landeten Justus Jonas, Peter Shaw und","2","-1"
"Mr. Hitchcock","Bob Andrews in Melville, an der Atlantikküste der USA, nicht weit","2","-1"
"Mr. Hitchcock","von dem Ort Fishingpoint entfernt, der ihr Ziel war. Am Flughafen","2","-1"
"Mr. Hitchcock","wartete ein kleiner, gedrungener Mann auf sie.","2","-1"
"REGIE","[Flughafengeräuschkulisse]","2","0"
"Sam","Hallo. Ihr seid sicher die drei Juniordetektive aus Hollywood. Ich","2","133"
"Sam","soll euch hier abholen.","2","133"
"Justus","Wir sollen bei einem Film mitwirken. Wie kommen Sie darauf,","2","2"
"Justus","dass wir Detektive sind?","2","2"
"Sam","[lacht] Es gibt nicht viel, was mir entgeht. Das ist unser Wagen","2","133"
"Sam","da. Euer Gepäck wird mit einem anderen Wagen abgeholt. Für","2","133"
"Sam","uns kommt heute noch ein anderes Flugzeug mit viel Material","2","133"
"Sam","aus Hollywood an. Das nehmen wir dann mit einem Schwung","2","133"
"Sam","mit. Steigt ein.","2","133"
"Bob","Ist es weit?","2","4"
"Sam","Nein, wir haben nicht weit zu fahren.","2","133"
"REGIE","[Autotür schließt]","2","0"
"REGIE","[ganze Szene hindurch Fahrtgeräusche]","2","0"
"Sam","Hmm, hmm, sieht nach einem Unwetter aus.","2","133"
"Justus","Entschuldigen sie, Mister..","2","2"
"Sam","Man nennt mich Sam. Sag' ruhig Sam zu mir.","2","133"
"Justus","Bitte Mr. Sam, arbeiten sie auch für die Filmgesellschaft?","2","2"
"Sam","Nicht ständig. Ich soll euch nur abholen. Ah, seht nur, wie das","2","133"
"Sam","Unwetter aufzieht. Heut' Nacht möcht' ich nicht draußen auf der","3","133"
"Sam","Geisterinsel sein.","3","133"
"Bob","Was hat es eigentlich auf sich mit dem Karussellgespenst? Wir","3","4"
"Bob","haben davon in der Zeitung gelesen.","3","4"
"Sam","Ah, das, ja. Die Leute sagen, dass es der Geist der halsstarrigen","3","133"
"Sam","Sally Ferrington ist, die vor 25 Jahren auf dem alten Karussell","3","133"
"Sam","gefahren ist. Damals war ein Sturm aufgekommen und alle","3","133"
"Sam","waren ausgestiegen, NUR Sally Ferrington nicht.","3","133"
"Bob","Ja, und?","3","4"
"Sam","Sie wollte auf jeden Fall weiterfahren. Und während der","3","133"
"Sam","Karussellbesitzer noch auf sie einredete, zuckte ein Blitz vom","3","133"
"Sam","Himmel herab - und erschlug das Mädchen.","3","133"
"Bob","Wie schrecklich.","3","4"
"Sam","Sally soll noch gesagt haben: Ich fürchte mich nicht vor","3","133"
"Sam","Gewittern, ICH fahr' weiter, und wenn es das letzte ist, was ich","3","133"
"Sam","im Leben tu'.","3","133"
"Peter","Und jetzt heißt es, dass es auf der Insel spukt?","3","3"
"Sam","[verschwörerisch] Ein paar Wochen später in einer stürmischen","3","133"
"Sam","Nacht, als der Vergnügungspark geschlossen und leer war,","3","133"
"Sam","sahen die Leute vom Festland aus die Lichter des Karussells","3","133"
"Sam","aufblinken. Und der Wind trug die Karussellmusik zu ihnen","3","133"
"Sam","herüber.","3","133"
"Peter","Das hört sich interessant an.","3","3"
"Sam","Mr. Wilboore, der Besitzer des Parks, fuhr mit ein paar Leuten im","3","133"
"Sam","Boot hinüber. Als sie sich der Insel näherten, sahen sie das","3","133"
"Sam","Karussell kreisen und darauf eine weißgekleidete Gestalt, die","3","133"
"Sam","sich an eines der bemalten Holzpferde klammerte.","3","133"
"Bob","Tatsächlich?","3","4"
"Sam","Als die Männer auf der Insel eintrafen, war alles dunkel.","3","133"
"Sam","Niemand war außer ihnen noch da. Sie fanden ein Taschentuch","3","133"
"Sam","mit den Initialen ""S.F."". Es gehörte Sally Ferrington.","3","133"
"Peter","[ruft] Sam! Auf dem Schild da stand, dass es nach Fishingport","3","3"
"Peter","nach rechts geht, wieso fahren wir links?","3","3"
"Sam","[förmlich] Muss sein. Mr. Shaw möchte, dass ihr noch heute","3","133"
"Sam","abend zur Insel herauskommt und erst später zu Mrs. Barton ins","3","133"
"Sam","Hotel fahrt.","4","133"
"Peter","Ach so.","4","3"
"Sam","So! Wir sind da. Steigt aus, wir müssen uns beeilen. Es wird","4","133"
"Sam","sonst zu stürmisch, so dass wir nicht mehr zur Insel kommen.","4","133"
"Sam","Schnell! Außerdem wird es dunkel.","4","133"
"REGIE","[Autotüren schließen]","4","0"
"REGIE","[Meeresrauschen]","4","0"
"Sam","In das Boot da.","4","133"
"Justus","Kommt das Gepäck nach?","4","2"
"Sam","Dafür ist gesorgt. Los, steigt ein.","4","133"
"REGIE","[Ratschen eines Reißverschlusses]","4","0"
"REGIE","[Klettern an Bord]","4","0"
"Sam","Auf geht's, Tampen los!","4","133"
"Peter","Tampen los.","4","3"
"REGIE","[Starten eines Motorbootes und Motortuckern]","4","0"
"REGIE","[Musik setzt ein]","4","0"
"Mr. Hitchcock","Der seltsame Sam jagte mit dem Motorboot in die See hinaus.","4","-1"
"Mr. Hitchcock","Dabei wurde es so dunkel, dass die drei Detektive kaum noch","4","-1"
"Mr. Hitchcock","etwas sehen konnten. Und dann öffnete der Himmel seine","4","-1"
"Mr. Hitchcock","Schleusen, so dass die drei Jungen bald völlig durchnässt","4","-1"
"Mr. Hitchcock","waren. Erleichtert atmeten sie auf, als endlich eine Insel vor","4","-1"
"Mr. Hitchcock","ihnen auftauchte.","4","-1"
"REGIE","[Musik wird ausgeblendet]","4","0"
"REGIE","[Motorbootgeräusch]","4","0"
"REGIE","[Meeresrauschen während der gesamten Szene]","4","0"
"Sam","Da is es. Springt an Land ihr drei.","4","133"
"Justus","Kommen Sie nicht mit, Sam?","4","2"
"Sam","[ungeduldig] Geht nicht. Immer dem Fußpfad nach, dann seid","4","133"
"Sam","ihr gleich im Lager. Los! Auf die Felsen da, beeilt euch, ich muss","4","133"
"Sam","noch zurück.","4","133"
"REGIE","[Boot legt an]","4","0"
"Justus","Peter, Bob, springt. [ruft] Ich bin an Land!","4","2"
"Bob","Ich auch.","5","4"
"REGIE","[Motorbootgeräusch, dreht ab]","5","0"
"Peter","Sam haut einfach ab.","5","3"
"REGIE","[Donnergrollen]","5","0"
"Justus","Wir müssen diesen Pfad schnellstens finden.","5","2"
"REGIE","[Donnergrollen]","5","0"
"Peter","Das hört sich ja komisch an. Was ist das für ein Rauschen?","5","3"
"Justus","Wartet mal bis der nächste Blitz kommt. Vielleicht können wir","5","2"
"Justus","dann was sehen. [ruft] Da!","5","2"
"Peter","Eine Wasserfontäne.","5","3"
"Justus","Eine Naturfontäne. Sie kommt direkt aus dem Fels. Wir sind gar","5","2"
"Justus","nicht auf der Geisterinsel. Wir sind auf der Nebeninsel, der","5","2"
"Justus","sogenannten ""Hand"".","5","2"
"Peter","So eine Gemeinheit. Sam hat uns ausgesetzt und wir können","5","3"
"Peter","noch nicht einmal um Hilfe rufen.","5","3"
"Justus","Kommt, wir setzen uns unter die überhängenden Felsen da.","5","2"
"Peter","[ins Wort fallend und entrüstet] Ich möchte wissen, warum Sam","5","3"
"Peter","das getan hat.","5","3"
"Justus","Irgend jemand wird uns schon finden.","5","2"
"Bob","Es hört auf zu regnen, und der Wind flaut auch ab.","5","4"
"Peter","Da! Ein Segelboot. [aufgeregt] Seht doch..","5","3"
"Bob","Ja.","5","4"
"Justus","Tatsache.","5","2"
"Peter","...ein Licht! Man sucht uns. [ruft] Hierher!","5","3"
"Justus","Hallo!","5","2"
"Bob","Hierher kommen!","5","4"
"Peter","Hier sind wir!","5","3"
"Bob","Hierher!","5","4"
"Justus","Kommen sie hierher!","5","2"
"Peter","Hallo!","5","3"
"Bob","Da, das Boot kommt näher.","5","4"
"Chris","[durchgehend mit Ahoi! Seid ihr die drei Detektive?","6","625"
"Chris","starkem      Akzent","6","625"
"REGIE","sprechend]","6","0"
"Justus","Die sind wir. Ein Glück für uns, dass du uns entdeckt hast!","6","2"
"Chris","Ich wusste, wo ich euch suchen muss. Ich bin Chris Markos.","6","625"
"Peter","Schön Chris. Wieso wusstest du wo wir sind?","6","3"
"Chris","Das ist eine lange Geschichte. Kommt, steigt ein. Ich bringe","6","625"
"Chris","euch nach Fishingport, steigt ein.","6","625"
"Justus","Gern, danke.","6","2"
"REGIE","[Klettern auf Holz]","6","0"
"Peter","Sag mal, findest du in der Dunkelheit zurück?","6","3"
"Chris","Ich kenne mich hier aus.","6","625"
"Bob","Gehörst du zu den Filmleuten?","6","4"
"Chris","Nein, ich lebe vom Fischen und von der Suche nach","6","625"
"Chris","Golddublonen von Käpt'n One Ear.","6","625"
"Justus","One Ear? Wer ist das?","6","2"
"Chris","Das war ein Pirat, der hier vor 300 Jahren gefangen genommen","6","625"
"Chris","wurde. Die Kisten, in denen er seinen Schatz aufbewahrt hatte,","6","625"
"Chris","waren jedoch leer.","6","625"
"Peter","Hatte er seinen Schatz vergraben?","6","3"
"Chris","Das weiss niemand. Das Gold ist verschwunden. Bevor One Ear","6","625"
"Chris","hingerichtet wurde, soll er gerufen haben: ""Meine Golddublonen","6","625"
"Chris","hat Gott Neptun fest in seinem Griff und er wird sie festhalten,","6","625"
"Chris","bis er sie aus freien Stücken zurückgibt.""","6","625"
"Bob","Hast du schon mal was gefunden?","6","4"
"Chris","Hm, ja, aber nicht viel.","6","625"
"Bob","Hey, seht mal, Lichter.","6","4"
"REGIE","[Musik setzt ein]","6","0"
"Justus","Da ist ein Karussell. Es dreht sich.","6","2"
"Peter","Da, das Karussellgespenst. Das muss es sein! Es ist ein","6","3"
"Peter","Mädchen im weißen Kleid.","6","3"
"Justus","Chris, wende das Boot. Das müssen wir uns aus nächster Nähe","6","2"
"Justus","ansehen.","6","2"
"Chris","Ohne mich! Das ist wirklich das Gespenst. Wir müssen weg!","7","625"
"Chris","Wenn ich doch nur einen Motor hätte, dann wären wir schneller.","7","625"
"Justus","Schade! Ich wäre so gern näher an das Gespenst","7","2"
