"Speaker","Text","Page","speaker_id"
"REGIE","Die   drei   ???    (89)  -  Tödliche       Spur","1","0"
"REGIE","- Hörspielskript von Miriam -","1","0"
"REGIE","Anfangsmusik","1","0"
"REGIE","Schrottplatzgeräusche","1","0"
"REGIE","Papageiengekrächze","1","0"
"REGIE","Tastengeräusche eines Telefons, dann ein Freizeichen","1","0"
"REGIE","Es meldet sich Mr. Gelbert durch das Telefon.","1","0"
"REGIE","Mr. Gelbert  Autovermietung Gelbert. Guten Tag?","1","0"
"Justus","Guten Tag, Mr. Gelbert. Hier spricht Justus Jonas aus Rocky Beach. Ist","1","2"
"Justus","Morton zufällig bei Ihnen im Büro?","1","2"
"Justus","Mr. Gelbert  Nein, Morton ist nicht hier, bedauerlicherweise. Er ist heute nicht zum","1","2"
"Justus","Dienst erschienen und zu Hause meldet sich auch niemand.","1","2"
"Justus","Das ist eigenartig.","1","2"
"Justus","Mr. Gelbert  Normalerweise ist Morton die Pünktlichkeit in Person.","1","2"
"Justus","Bitte seien Sie so nett und teilen Sie ihm mit, dass ich Freitag in einer","1","2"
"Justus","Woche seine Dienste in Anspruch nehmen möchte. Auf Wiedersehen.","1","2"
"REGIE","Justus legt den Hörer auf.","1","0"
"REGIE","Quietschen der Tür","1","0"
"Peter","Hi Justus!","1","3"
"Justus","Hallo Bob, hi Peter!","1","2"
"Bob","Hi Just!","1","4"
"Justus","(lacht) Hallo!","1","2"
"Peter","(ungeduldig) Na los, Just, schieß los! Ich hab nicht viel Zeit. In ner halben","1","3"
"Peter","Stunde bin ich mit Jeffrey am Strand verabredet!","1","3"
"Bob","Was? Mit wem?","1","4"
"Peter","Mit Jeffrey.","1","3"
"Bob","Aha.","1","4"
"Peter","Was ist passiert?","1","3"
"Justus","Setzt euch erst mal.","1","2"
"Bob","So, was gibt's denn? Wir hören.","1","4"
"Justus","Letzte Nacht hat sich eine dunkle Gestalt um unsere Zentrale geschlichen.","1","2"
"Bob","(überrascht) Was?","1","4"
"Justus","Als ich hinauslief, um nachzusehen, rannte er weg und fuhr mit einem","2","2"
"Justus","Auto davon.","2","2"
"Bob","Ein Mann, oder was?","2","4"
"Justus","Der Statur und Gangart nach zu urteilen: Ja.","2","2"
"Peter","(nachdenklich) Hmm. Konntest du dir die Autonummer merken?","2","3"
"Justus","Nur, dass der Wagen aus Los Angeles war. In der Zentrale ist er offenbar","2","2"
"Justus","nicht gewesen, denn das Schloss an der Tür war unversehrt.","2","2"
"Peter","Vielleicht war's nur ein harmloser Stadtstreicher?","2","3"
"Bob","(spöttisch) Mit nem Auto! Also, das glaubst du doch wohl selbst nicht!","2","4"
"Peter","Na ja...","2","3"
"Bob","Und er hat nichts gestohlen, Just?","2","4"
"Justus","So weit ich das beurteilen kann: Nein. Es ist alles noch da!","2","2"
"Peter","Ja, also, das Nummernschild hilft uns nicht weiter. Es ist nichts gestohlen","2","3"
"Peter","worden, du hast den Einbrecher nicht gesehen....","2","3"
"Bob","(zustimmend) Ja.","2","4"
"Peter","Was bleibt uns also übrig?","2","3"
"Justus","Moment.","2","2"
"REGIE","Klappern und leises Poltern","2","0"
"REGIE","Schritte, dann das Klimpern eines Schlüsselbundes","2","0"
"Justus","Das hier!","2","2"
"Peter","Ein Schlüsselbund.","2","3"
"Justus","Ja.","2","2"
"REGIE","Telefonklingeln","2","0"
"Justus","Justus Jonas von den drei Detektiven?","2","2"
"Peter","(flüsternd im Hintergrund) Damit können wir was anfangen.","2","3"
"Bob","(flüsternd) Ja, ja, aber was denn, Peter?","2","4"
"Justus","(entsetzt) Bitte?","2","2"
"Bob","(flüsternd) Das sind drei Schlüssel, nichts weiter. Einer für die Haustür...","2","4"
"Justus","Was?","2","2"
