"Speaker","Text","Page"
"REGIE","Die drei ??? – und der Puppenmacher (225)","1"
"Die drei ???","– und der Puppenmacher (225) [André Marx]","1"
"Die drei ???","Hörspielskript von Alfred","1"
"Die drei ???","Inhaltsangabe","1"
"Die drei ???","Schaurige Maispuppen, Schüsse und verurteilte Verbrecher – keine guten Vorzeichen für","1"
"Die drei ???","eine Hochzeit. Die drei ??? geben ihr Bestes, um das Fest zu retten.","1"
"Die drei ???","Deep Spring, ein verschlafener Ort in der Wüste von Arizona: Die drei ??? reisen an, um die","1"
"Die drei ???","Hochzeit eines alten Bekannten zu besuchen. Doch während die Vorbereitungen in vollem","1"
"Die drei ???","Gange sind, pflastern unheimliche Puppen den Weg der Detektive. Als sie schließlich ein","1"
"Die drei ???","Hochzeitspaar aus Mais, aufgehängt im Gebälk, entdecken, bekommt nicht nur die Braut","1"
"Die drei ???","kalte Füße. Können Justus, Peter und Bob die seltsamen Geschehnisse aufklären?","1"
"REGIE","*Titelmelodie*","1"
"REGIE","*Blacky krächzt*","1"
"REGIE","*Leiter knarzt*","1"
"Bob","Oh, die Leiter ist ja ganz schön wacklig! Äh, Peter, reichst du mir mal","1"
"Bob","den, den Putzeimer hoch?","1"
"Peter","Mm. Moment, lass mich kurz noch das Regal abstauben, Bob…","1"
"Bob","Ja…","1"
"REGIE","*Geheimtür zur Zentrale öffnet sich*","1"
"Justus","Hallo, Kollegen!","1"
"Bob","Na, ausgeschlafen, Justus?","1"
"Justus","Was ist denn das für ´ne Begrüßung?","1"
"Peter","Wir wollten gerade schon einen Suchtrupp rausschicken, Erster!","1"
"Bob","Hmhm!","1"
"Peter","Hatten wir nicht vereinbart, uns um zehn zu treffen, um gemeinsam","1"
"Peter","mal wieder Frühjahrsputz in der Zentrale zu machen?","1"
"Justus","Ach…","1"
"REGIE","Die drei ??? – und der Puppenmacher (225)","2"
"Bob","Hm, mal wieder ist gut!","2"
"Peter","Wusstet ihr, dass dieses Regal unter der Staubschicht gar nicht grau ist,","2"
"Peter","sondern braun?","2"
"Justus","Beruhigt euch! Jetzt bin ich ja da! *Papier knistert* Sagt mal, wart ihr","2"
"Justus","das? Dieser Zettel hier hing draußen am Kalten Tor.","2"
"Bob","Zettel? Ne, als wir vor zehn Minuten ankamen, hing da noch nichts.","2"
"Peter","Hm. *Bob ächzt, Leiter knarzt* Was steht denn drauf?","2"
"Justus","Ähm, *liest vor* Früher zu zwei´n. Heute allein. Wer bin ich? Drei","2"
"Justus","Fragezeichen. *Blacky krächzt* Hm, vielleicht war es Tante Mathilda.","2"
"Justus","Ich frage sie mal.","2"
"Peter","Willst du dich etwa vor der Arbeit drücken?","2"
"Justus","Nein! Wie kommst du darauf?","2"
"Bob","Das hört sich aber sehr danach an. *Peter brummt zustimmend* Weißt","2"
"Bob","du was? Dann kommen wir einfach mit.","2"
"Justus","Ja! Tut euch keinen Zwang an!","2"
"Peter","Hm.","2"
"Bob","Ok.","2"
"REGIE","*Geheimtür öffnet sich quietschend, Schritte, Hund bellt*","2"
"Justus","Ah, da! Sie sitzt im Bürohäuschen.","2"
"Peter","Hmhm.","2"
"REGIE","*Schritte, Tür öffnet sich*","2"
"Justus","Hallo, Tante Mathilda!","2"
"Peter","Hallo, Mrs Jonas!","2"
"Bob","Hi!","2"
"Justus","*Tippen von Tastatur* Ähm, Tante Mathilda, ich hab´ nur eine kurze","2"
"Justus","Frage. War heute Vormittag schon jemand auf dem Schrottplatz?","2"
"Mathilda","Jonas: Äh, wie? Nein. Ach so, ach so! Ja, doch! Äh, dieser Mann! *Justus im","2"
"Mathilda","Hintergrund: Hm?* Er hat etwas für dich abgegeben. Warte mal…","2"
"REGIE","*Rascheln*","2"
"Justus","Was war das für ein Mann?","2"
"Mathilda","Jonas: Ja, ein Mann halt. Er kam zu mir, als ich gerade das Büro","2"
"Mathilda","aufgeschlossen habe und drückte mir diesen Zettel in die Hand. Hier.","2"
"Mathilda","*Papier raschelt* Für Justus Jonas, hat er gesagt. Dann ist er wieder","2"
"Mathilda","gegangen.","2"
"Justus","Wie, wie sah er denn aus?","2"
"Mathilda","Jonas: Na, groß, kräftig, mittleres Alter, rotblond, Augenfarbe keine Ahnung.","2"
"Mathilda","Er trug ein Holzfällerhemd. Reicht das? Ach, ich habe gerade wirklich","2"
"Mathilda","keine Zeit für eine Zeugenbefragung, Jungs. Ich stecke mitten in der","2"
"Mathilda","Monatsabrechnung.","2"
"Bob","Hmhm.","2"
"Justus","Ja, ich verstehe. Na, kommt Kollegen!","2"
"Bob","Ja.","2"
"REGIE","Die drei ??? – und der Puppenmacher (225)","3"
"Peter","Hmhm. *Tür schließt sich, Schritte* Was steht denn auf dem Zettel,","3"
"Peter","Erster?","3"
"REGIE","*Papier raschelt, liest vor* Früher am Steuer. Heute im Flieger. Wer bin","3"
"REGIE","ich? Drei Fragezeichen.","3"
"Peter","Am Steuer…","3"
"Bob","Ja, Moment mal. Rotblonde Haare und eigentlich zu zweit, aber nun","3"
"Bob","allein? Naja, da würde mir glatt jemand einfallen.","3"
"Peter","Hmhm, mir auch!","3"
"Justus","Patrick oder Kenneth O´Ryan! Unsere beiden irischen Gehilfen! Die","3"
"Justus","Brüder, die hier früher im Gebrauchtwarencenter gearbeitet haben,","3"
"Justus","bevor sie wieder nach Irland zurückgekehrt sind.","3"
"Bob","Ja, aber das, das ergibt ja keinen Sinn. Die hätte deine Tante ja wohl","3"
"Bob","erkannt.","3"
"Justus","Hm. *Papier raschelt* Seht ihr, wie die schwarze Schrift an den","3"
"Justus","Rändern grünlich ausfranst?","3"
"Bob","Jajaja.","3"
"Justus","Ich kenne diesen Stift! Onkel Titus benutzt ihn für die Preisschilder, die","3"
"Justus","er an gebrauchte Möbel klebt. *Peter im Hintergrund: Aha.* Tante","3"
"Justus","Mathilda hat mich doch tatsächlich reingelegt. *Justus und Peter","3"
"Justus","lachen auf* Mir nach, Kollegen!","3"
"REGIE","*Schritte, Tür öffnet sich*","3"
"REGIE","Tante, du bist überführt!","3"
"Mathilda","Jonas: Äh, äh, wie bitte?","3"
"Justus","Eine klassische Falschaussage. Du hast heimlich einen der O´Ryan-","3"
"Justus","Brüder empfangen. Wir wissen lediglich nicht, welchen der beiden.","3"
"Mathilda","Jonas: Ach, ja? *lacht verlegen* Einen Moment. *tippt ins Telefon, senkt die","3"
"Mathilda","Stimme* Ich bin´s! Der Fall ist gelöst.","3"
"REGIE","*Zwischenmusik*","3"
"Erzähler","Schon kurz darauf rollte der Pick-up von Onkel Titus durch die Einfahrt","3"
"Erzähler","aufs Gelände. *Motorengeräusche* Anscheinend hatte Mr Jonas an","3"
"Erzähler","der Straße auf den Anruf seiner Frau gewartet. Titus Jonas stieg aus","3"
"Erzähler","*Autotür schlägt zu* und mit ihm ein hünenhafter rotblonder Mann in","3"
"Erzähler","einem karierten Holzfällerhemd. *Bürotür öffnet sich* Als die drei","3"
"Erzähler","Detektive und Tante Mathilda aus dem Büro traten, kam der","3"
"Erzähler","unerwartete Besucher grinsend auf sie zu.","3"
"Kenneth","O´Ryan: *Schritte* Na, ihr drei Schlawiner!","3"
"Justus","Oh!","3"
"Die drei ???","Kenneth! *alle lachen*","3"
"Kenneth","O´Ryan: Justus Jonas!","3"
"REGIE","Die drei ??? – und der Puppenmacher (225)","4"
"Justus","Ja!","4"
"Kenneth","O´Ryan: Ich trau ja kaum meinen Augen! Du bist aber groß geworden!","4"
"Justus","Also, das ist ja…","4"
"Bob","Das ist ja wirklich eine Überraschung. Was machst du denn hier?","4"
"Peter","Hast du Patrick auch mitgebracht?","4"
"Kenneth","O´Ryan: Äh, nee, der ist in Irland. *Peter und Bob im Hintergrund: Ah.* Ich bin","4"
"Kenneth","heute Morgen in Los Angeles angekommen. Wollt euch überraschen.","4"
"Kenneth","Und diesmal hat es geklappt! *Peter lacht*","4"
"Mathilda","Jonas: So ist es. Kenneth war nämlich schon einmal hier vor einigen Monaten.","4"
"Mathilda","Da wart ihr bloß gerade in Indien mit Mr Charles wegen dieser Rubin-","4"
"Mathilda","Sache.","4"
"Kenneth","O´Ryan: Kaum zu glauben, wo ihr euch so rumtreibt. Ich hatte Mrs Jonas","4"
"Kenneth","gebeten, euch nichts von meinem Besuch zu verraten. Ich hab´ mir","4"
"Kenneth","extra das kleine Rätsel ausgedacht, weil ihr doch früher immer so gern","4"
"Kenneth","geknobelt habt. *Justus, Peter, Bob lachen* Aber anscheinend war es","4"
"Kenneth","zu leicht, hm?","4"
"Bob","*lachend* Ja, wir knobeln halt immer noch gern. *Justus, Peter,","4"
"REGIE","Kenneth lachen*","4"
"Peter","Du bist also in letzter Zeit öfter in der Gegend? *Kenneth schnaubt*","4"
"Peter","Wie kommt´s?","4"
"Kenneth","O´Ryan: Nun ja…","4"
"Titus","Jonas:  Wir kennen den Grund schon… *lacht*","4"
"Mathilda","Jonas: Kommt mit auf die Veranda. Jetzt essen wir erstmal ein Stück","4"
"Mathilda","Kirschkuchen!","4"
"Titus","Jonas:  Oh ja…","4"
"Kenneth","O´Ryan: Ja, Kuchen!","4"
"Justus","Das ist eine gute Idee!","4"
"Bob","Wunderbar!","4"
"REGIE","*lacht*","4"
"REGIE","*Zwischenmusik*","4"
"Erzähler","Kurz darauf hatten alle eine dampfende Tasse Tee und ein Stück","4"
"Erzähler","Kirschkuchen vor sich stehen und Kenneth begann zu erzählen.","4"
"Titus","Jonas:  Mm!","4"
"Bob","Ah, schön!","4"
"REGIE","*lacht*","4"
"Mathilda","Jonas: Schmeckt immer gut!","4"
"Bob","Erzähl doch mal!","4"
"Kenneth","O´Ryan: Patrick und ich waren ´ne ganze Weile in Irland damit beschäftigt, uns","4"
"Kenneth","dort ein neues Leben aufzubauen. *Zustimmendes Gemurmel im","4"
"REGIE","Die drei ??? – und der Puppenmacher (225)","5"
"REGIE","Hintergrund* Aber vor einem Jahr hatte ich Sehnsucht nach meiner","5"
"REGIE","zweiten Heimat und flog für ein paar Tage nach Kalifornien. Eigentlich","5"
"REGIE","wollte ich euch damals schon besuchen, *Im Hintergrund Peter: Hm.*","5"
"REGIE","aber am Flughafen kam alles ganz anders.","5"
"Bob","Aha, inwiefern?","5"
"Kenneth","O´Ryan: Nja, Ich lernte jemand´ kennen.","5"
"Justus","Ach!","5"
"Kenneth","O´Ryan: Eine Frau!","5"
"Bob","Ach, nee.","5"
"Kenneth","O´Ryan: *lacht* Es gab ´ne Verwechslung an der Gepäckausgabe. Sie dachte,","5"
"Kenneth","mein Koffer wäre ihrer und umgekehrt. Dann hatte ich plötzlich eines","5"
"Kenneth","ihrer Kleider in der Hand, *Im Hintergrund lacht Justus* naja, egal.","5"
"Kenneth","Jedenfalls, also, um es kurz zu machen – ja, wie soll ich sagen – es hat","5"
"Kenneth","gefunkt zwischen uns beiden.","5"
"Justus","Ach!","5"
"Bob","Aha!","5"
"Peter","*schmunzelnd* Gefunkt.","5"
"Kenneth","O´Ryan: *verlegen* Hmhm, ja! *Peter lacht* Und deshalb bin ich dann gar nicht","5"
"Kenneth","nach Rocky Beach gefahren, sondern mit zu ihr.","5"
"Peter","Ah!","5"
"Kenneth","O´Ryan: Ja, sie lebt auf einer Farm in Arizona *Im Hintergrund Bob: Ach!* und","5"
"Kenneth","von da an war ich oft in Arizona. *Im Hintergrund: Justus, Peter, Bob","5"
"Kenneth","lachen* Ziemlich oft! *lacht*","5"
"Peter","Wie heißt denn die Glückliche?","5"
"Kenneth","O´Ryan: Tricia. Eigentlich Patricia. *Im Hintergrund Justus, Peter, Bob: Ah.*","5"
"Titus","Jonas:  Ist so eine Fernbeziehung zwischen Arizona und Irland nicht ganz","5"
"Titus","schön kostspielig?","5"
"Mathilda","Jonas: Sei doch nicht so unromantisch, Titus!","5"
"Titus","Jonas:  Aber es ist doch so!","5"
"Kenneth","O´Ryan: Ja, du sagst es. Und deshalb werde ich auch zu ihr ziehen. Tricia und ich","5"
"Kenneth","wollen nämlich heiraten.","5"
"Justus","Och!","5"
"Bob","Was?","5"
"Peter","Na, das sind ja Neuigkeiten! *Kenneth O´Ryan lacht* Herzlichen","5"
"Peter","Glückwunsch!","5"
"Kenneth","O´Ryan: Danke!","5"
"Justus","Mm, das heißt, du wirst Irland wieder verlassen?","5"
"Kenneth","O´Ryan: *zustimmend* Mm.","5"
"Justus","Und Patrick?","5"
"Kenneth","O´Ryan: Ja, der bleibt dort.","5"
"Justus","Ah.","5"
"REGIE","Die drei ??? – und der Puppenmacher (225)","6"
"Kenneth","O´Ryan: Er fühlt sich wohl in Irland und hatte nie so viel Sehnsucht nach","6"
"Kenneth","Kalifornien wie ich. *Im Hintergrund: Justus, Peter, Bob: Hm.*","6"
"Bob","Äh, wann ist es denn so weit?","6"
"Kenneth","O´Ryan: In drei Monaten. Äh, ihr seid natürlich alle eingeladen!","6"
"Peter","Oh, danke!","6"
"Justus","Ah!","6"
"Bob","Oh!","6"
"Mathilda","Jonas: Ist das nicht fantastisch?","6"
"Kenneth","O´Ryan: Und euch drei Jungs wollte ich fragen, ob ihr vielleicht ein paar Tage","6"
"Kenneth","früher kommen wollt, um uns zur Hand zu gehen. Wir können nicht so","6"
"Kenneth","viel Geld ausgeben für die Feier und wollen deshalb vieles selber","6"
"Kenneth","machen.","6"
"Bob","Na, klar. *im Hintergrund Kenneth O´Ryan lacht* So oft, wie Patrick","6"
"Bob","und du uns schon geholfen habt, versteht sich das natürlich von selbst.","6"
"Kenneth","O´Ryan: Toll! Ihr werdet euch auf der Farm bestimmt wohl fühlen und Tricia","6"
"Kenneth","werdet ihr auch mögen, da bin ich mir ganz sicher.","6"
"REGIE","*Lieferwagen fährt auf Schrottplatz*","6"
"Peter","Seht mal, da fährt ein Lastwagen auf den Schrottplatz!","6"
"REGIE","*Lieferwagen hupt*","6"
"Titus","Jonas:  Das ist Señor Fernandez. Er kommt wegen der Bücherkisten.","6"
"Kenneth","O´Ryan: Soll ich mit anpacken?","6"
"Mathilda","Jonas: Nichts da, du bist unser Gast und bleibst schön sitzen. Bei dem guten","6"
"Mathilda","Preis, den wir Señor Fernandez gemacht haben, kann er die Kisten","6"
"Mathilda","auch alleine aufladen. Aber Titus und ich müssen kurz mit ihm reden.","6"
"Titus","Jonas:  Ja. *Stühle rücken* Wir sind gleich wieder zurück.","6"
"REGIE","*Schritte entfernen sich*","6"
"Kenneth","O´Ryan: Es ist vielleicht ganz gut, dass wir gerade allein sind. Ich hab´ nämlich","6"
"Kenneth","etwas mit euch zu besprechen.","6"
"Justus","Ach.","6"
"Bob","Wegen der Hochzeitvorbereitungen?","6"
"Kenneth","O´Ryan: Äh, nein, ihr könnt mir noch bei einer anderen Sache helfen. Ich","6"
"Kenneth","brauche ein paar kluge Köpfe.","6"
"Justus","Möchtest du unsere detektivischen Dienste in Anspruch nehmen?","6"
"Kenneth","O´Ryan: *gesenkte Stimme* So ist es.","6"
"Bob","Aha.","6"
"Kenneth","O´Ryan: *wispert* Es ist etwas passiert.","6"
"Justus","Ach.","6"
"Peter","Oha. Was denn?","6"
"Kenneth","O´Ryan: *wispert* Also, vor drei Tagen kam ich gerade vom Einkaufen aus","6"
"Kenneth","Silverstone zurück.","6"
"Justus","Ja?","6"
"REGIE","Die drei ??? – und der Puppenmacher (225)","7"
"Kenneth","O´Ryan: Das ist die nächstgrößere Stadt bei Deep Spring, wo Tricia lebt. Ich","7"
"Kenneth","betrat das Farmhaus, ging in die Küche – *Bob: Hmhm.* und vor mir","7"
"Kenneth","stand ein Gespenst!","7"
"Bob","Was?","7"
"Justus","Hä?","7"
"Peter","Ein…Gespenst?","7"
"Kenneth","O´Ryan: Der Kerl sah jedenfalls aus wie eins. Er hatte offenbar in dem Moment,","7"
"Kenneth","als ich reinkam, die Decke vom Tisch gezogen und sie sich","7"
"Kenneth","übergeworfen als Tarnung.","7"
"Justus","Ach.","7"
"Kenneth","O´Ryan: Dann riss er das Fenster auf und sprang raus. Ich natürlich hinterher.","7"
"Bob","Hmhm.","7"
"Kenneth","O´Ryan: Aber ich blieb mit dem Fuß am Fensterrahmen hängen und legte mich","7"
"Kenneth","auf die Nase. Als ich mich aufgerappelt hatte, hatte er schon einen","7"
"Kenneth","ordentlichen Vorsprung. Ich sah noch, wie er in das Maisfeld vor dem","7"
"Kenneth","Haus rannte. Und da habe ich ihn dann verloren.","7"
"Justus","Ein Maisfeld? *Kenneth O´Ryan: Hmhm.* Konntest du dort nicht","7"
"Justus","seinen Fußspuren folgen?","7"
"Kenneth","O´Ryan: Ich hab´s ja versucht! Aber der Kerl hat einfach ´n paar Haken","7"
"Kenneth","geschlagen und eh ich das bemerkt habe…hm, na ja, da war er schon ´n","7"
"Kenneth","ganzes Stück weiter. Als ich die Straße erreicht hatte, war er","7"
"Kenneth","verschwunden. *Justus: Ach.* Nur die Tischdecke lag noch da.","7"
"Peter","Hm.","7"
"Justus","Hast du eine Ahnung, wer das Gespenst gewesen sein könnte?","7"
"Kenneth","O´Ryan: Nein.","7"
"Justus","Oder wie der Täter ins Haus gelangt ist?","7"
"Kenneth","O´Ryan: Na ja, die Tür war nicht abgeschlossen. *Bob: Hm.* Seitdem achte ich","7"
"Kenneth","aber drauf.","7"
"Bob","Äh, wurde denn irgendwas gestohlen?","7"
"Kenneth","O´Ryan: Gar nichts, das ist ja Merkwürdige.","7"
"Bob","Gar nichts? Hm. Irgendwas zerstört?","7"
"Kenneth","O´Ryan: Auch nicht.","7"
"Justus","Das sind sehr dürftige Informationen. *Kenneth O´Ryan seufzt* Was ist","7"
"Justus","mit den Fußspuren? Hast du dir die genauer angesehen oder vielleicht","7"
"Justus","sogar fotografiert?","7"
"Kenneth","O´Ryan: Die…Fußspuren…","7"
"Justus","Ja!","7"
"Kenneth","O´Ryan: *räuspert sich* Och, Mist. Die hab´ ich ganz vergessen. Da waren","7"
"Kenneth","natürlich Spuren, *Bob: Aha.* ich bin ihnen ja auch gefolgt. Aber","7"
"Kenneth","angesehen habe ich mir die nicht näher. *seufzt* Tut mir leid. Ich bin ja","7"
"Kenneth","wirklich so ein Trottel!","7"
"Bob","Ach, das macht ja nichts.","7"
"REGIE","Die drei ??? – und der Puppenmacher (225)","8"
"Peter","Ach, Unsinn, das wäre mir auch passiert.","8"
"Kenneth","O´Ryan: Ach, bestimmt nicht!","8"
"Peter","Doch.","8"
"Kenneth","O´Ryan: Verflixt, ich hätte es doch besser wissen müssen. Ich habe euch","8"
"Kenneth","schließlich bei euren Ermittlungen oft genug über die Schulter","8"
"Kenneth","gesehen.","8"
"Justus","Mach dir keine Gedanken, Kenneth. Und schließlich: Wenn du alles","8"
"Justus","allein machen könntest, bräuchtest du uns ja nicht mehr.","8"
"Bob","Genau!","8"
"Peter","Hm.","8"
"Kenneth","O´Ryan: Heißt das, ihr übernehmt den Fall und schaut mal nach dem Rechten,","8"
"Kenneth","wenn ihr bei uns seid?","8"
"Bob","Ja, na klar!","8"
"Kenneth","O´Ryan: Oh, ich wusste gleich, ihr drei seid die Richtigen für den Job.","8"
