"Speaker","Text","Page","speaker_id"
"REGIE","Die   drei   ???    (65)   -  Diamantenschmuggel","1","0"
"REGIE","- Hörspielskript von schilvi -","1","0"
"REGIE","Titelmusik","1","0"
"REGIE","Öffnen der Fahrstuhltür","1","0"
"REGIE","Schritte","1","0"
"Erzähler","Die Fahrstuhltür öffnete sich und Justus, Peter und Bob betraten die","1","574"
"Erzähler","Kabine. Zwei ältere Damen standen schon darin. Die eine stützte sich","1","574"
"Erzähler","auf einen Stock; die andere, noch rüstigere, half ihr, indem sie ihren","1","574"
"Erzähler","Arm hielt und sich überhaupt sehr um sie bemühte.","1","574"
"Peter","So.","1","3"
"Justus","Mhm.","1","2"
"REGIE","Schritte","1","0"
"Mr. Thomas","(ruft)   Halt! Ich möchte noch mitfahren.","1","215"
"Bob","Ja, kein Problem, Mister! Ich halt die Tür auf.","1","4"
"Mr. Thomas","Danke, das ist nett.","1","215"
"Bob","Bitte.","1","4"
"Mr. Thomas","Vierte Etage bitte.","1","215"
"REGIE","Schließen der Tür","1","0"
"Bob","Ja.","1","4"
"Mary","Wir wollen doch aber ins Erdgeschoss, Schwester.","1","367"
"Elizabeth","(beruhigend) Ja doch, Mary. Reg dich bitte nicht auf.","1","481"
"Mary","Er kann auch ruhig die Treppe nehmen. Wir wollen doch schließlich","1","367"
"Mary","zum Candle Light Dinner und mir knurrt schon der Magen.","1","367"
"Justus","Sie werden noch rechtzeitig kommen, Madam.","1","2"
"Elizabeth","Nehmt meine Schwester nicht so ernst. Sie meint es nicht so.","1","481"
"Mary","Oh, wie kannst du das sagen? Man darf doch wohl...","1","367"
"REGIE","Knall","1","0"
"Mary","(schreit erschrocken) Ah!!!!","2","367"
"Bob","(schreit erschrocken) Ah!","2","4"
"Justus","(schreit erschrocken) Ah!","2","2"
"Mr. Thomas","Um Himmels willen! Was war das?","2","215"
"Peter","(nervös)      Da... das hörte sich nicht gut an.","2","3"
"Bob","Vermutlich sind wir stecken geblieben.","2","4"
"Mary","(erschrocken)  Was sagst du da?","2","367"
"Elizabeth","(beruhigend) Ruhig, Mary! Ganz ruhig!","2","481"
"Justus","Es gibt keinen Grund zur Beunruhigung! Ich drücke einfach den","2","2"
"Justus","Alarmknopf. Erlauben Sie, Sir?","2","2"
"Mr. Thomas","Äh, wie... was?","2","215"
"Peter","K-Könnten Sie vielleicht ei-ein Stück zur Seite gehen?","2","3"
"Mr. Thomas","Oh ja, na-natürlich.","2","215"
"Peter","Danke.","2","3"
"REGIE","Tastendrücken","2","0"
"Justus","Hm. Es tut sich nichts.","2","2"
"Bob","Hm.","2","4"
"Justus","Es gibt auch kein Mikrofon, durch das man sich mit dem Hotelportier","2","2"
"Justus","oder sonst jemandem verständigen kann.","2","2"
"Bob","Na, Probier's doch nochmal, Just.","2","4"
"Elizabeth","Oh ja. Bitte.","2","481"
"REGIE","Tastendrücken","2","0"
"Justus","Nichts.","2","2"
"Bob","Tja.","2","4"
"Mary","Oh Gott! Wir hängen fest.","2","367"
"Peter","Bitte bleiben Sie ganz ruhig. Es-es kann uns gar nichts passieren.","2","3"
"REGIE","Knall","2","0"
"Bob","(schreit erschrocken) Ah!","2","4"
"Justus","(schreit erschrocken) Ah!","2","2"
"Mary","(stöhnt)       Oh! Wir sind mindestens auf der Höhe des dritten Stockwerkes.","3","367"
"Elizabeth","(beruhigend) Ruhig, Mary! Es geht bestimmt gleich weiter!","3","481"
"Mary","Ja, woher willst du das wissen?","3","367"
"Bob","Ganz ruhig.","3","4"
"Peter","(verzweifelt) W...w... wir müssen irgendwas unternehmen. Bob.","3","3"
"Bob","Ja.","3","4"
"Peter","Hilf mir mal. Vielleicht können wir die Türen auseinander","3","3"
"Peter","ziehen.","3","3"
"Bob","(ächzt)         Okay. Sofort.","3","4"
"REGIE","Bob und Peter ächzen","3","0"
"REGIE","Knarren der Tür","3","0"
"Peter","Nichts zu machen. Das bewegt sich keinen Millimeter.","3","3"
"Mr. Thomas","Hat den sonst niemand eine Idee?","3","215"
"Mary","(aufgebracht)  Um Gottes Willen! So unternehmen Sie doch was!","3","367"
"Elizabeth","Meine Schwester ist schwer herzkrank. Sie darf sich nicht aufregen!","3","481"
"REGIE","Mary stöhnt.","3","0"
"Peter","Kommen Sie, Madam. Lehnen Sie sich an mich.","3","3"
"Mary","(erleichtert)  Ja! Danke.","3","367"
"Justus","Bob? Was zauberst du denn da aus deiner Tasche?","3","2"
"Bob","Tja. Immer allzeit bereit: mein Schraubenzieher.","3","4"
"Justus","(lacht)      Aha.","3","2"
"Bob","Wenn der Fahrstuhl uns nicht weitertransportiert, dann müssen wir","3","4"
"Bob","eben selbst dafür sorgen, dass wir hier wieder rauskommen.","3","4"
"Mr. Thomas","Ja, langsam wird die Luft auch knapp.","3","215"
"Elizabeth","Ich bitte Sie! Haben Sie denn überhaupt kein Feingefühl?","3","481"
"Bob","So.","3","4"
"Peter","Hm.","3","3"
"Bob","Ich schraube die Abdeckung des Anzeigenbretts herunter. Möglich,","3","4"
"Bob","dass uns das weiterbringt.","3","4"
"Mr. Thomas","Ihr seid wohl nicht von hier, was?","4","215"
"Justus","Wie kommen Sie denn darauf?","4","2"
"Mr. Thomas","Das sehe ich an eurer Kleidung. Mir liegt es zwar fern zu wetten, aber","4","215"
"Mr. Thomas","ich tippe mal auf die Staaten.","4","215"
"Peter","Ja, voll ins Schwarze getroffen. Wir kommen aus Rocky Beach.","4","3"
"Mr. Thomas","Soso.","4","215"
"Peter","Mhm.","4","3"
"Elizabeth","Macht ihr Urlaub hier in London?","4","481"
"Peter","Ja. Sieht man uns das auch an?","4","3"
"Mr. Thomas","Ich...","4","215"
"Bob","Könnt ihr euer Plauderstündchen vielleicht auf später verschieben?","4","4"
"Bob","Madam, Sie könnten mir helfen, wenn ich eine von Ihren Haarnadeln","4","4"
