"Speaker","Text","Page","speaker_id"
"REGIE","Die  drei ???   - Fußballfieber   (123)","1","0"
"REGIE","+++ Hörspielskript von Markus L. +++","1","0"
"REGIE","Titelmusik","1","0"
"Erzähler","In drei Tagen sollte das erste Finalspiel der kalifornischen","1","574"
"Erzähler","Schulfußballmeisterschaften stattfinden. Peter sprach seit Tagen von nichts anderem","1","574"
"Erzähler","mehr. Seit er mit seiner Mannschaft das Finale erreicht hatte gab es für ihn kaum","1","574"
"Erzähler","noch ein anderes Thema. Er übte von früh bis spät dribbeln, laufen und schießen.","1","574"
"Erzähler","Heute Nachmittag hatte er sein Training auf den Schrottplatz der Familie Jonas","1","574"
"Erzähler","verlegt. Er flehte seine beiden Freunde Justus und Bob förmlich an ein bisschen mit","1","574"
"Erzähler","ihm zu üben. Und weil die beiden wussten, dass Peter ihnen sonst doch keine Ruhe","1","574"
"Erzähler","lassen würde stimmten sie schließlich zu. Während Bob und Peter den Ball kickten","1","574"
"Erzähler","übernahm Justus die Rolle des Kommentators. (Ballschussgeräusche; angestrengte","1","574"
"REGIE","Laute und Wortfetzen von Peter und Bob)","1","0"
"Peter","Weg, zur Seite!","1","3"
"Bob","Du drängelst schon wieder.","1","4"
"Justus","Der Ball fliegt diagonal über das halbe Spielfeld...","1","2"
"Peter","Weiter, weiter, weiter! Weiter! Weiter!","1","3"
"Justus","...und landet bei... (Ballschussgeräusch) Shaw!","1","2"
"Bob","Das war Abseits! (Peter lacht)","1","4"
"Justus","Ja! Shaw hat den Ball. Einfach toll wie er ihn im Laufen mit der Brust angenommen","1","2"
"Justus","hat.","1","2"
"Bob","Peter! Peter, jetzt hör auf!","1","4"
"Peter","Hier, hier, hier, hier, hier, hier!","1","3"
"Bob","Hör doch mal zu! Was machst du denn die ganze Zeit?","1","4"
"Peter","Ja, komm, komm, komm!","1","3"
"Justus","Da! Ein gegnerischer Spieler stellt sich ihm in den Weg. Es ist... Oh nein! Es ist","1","2"
"Justus","Torbellino, der Wirbelsturm.","1","2"
"Bob","Und jetzt wird gefummelt!","1","4"
"Justus","Wird Shaw an ihm vorbeikommen? Wird er es schaffen? Shaw kommt an El Torbellino","1","2"
"Justus","vorbei. Fantastisch dieser Shaw, einfach genial. (Schrottplatzgeräusche)","1","2"
"Peter","(keuchend und abgehackt) Bitte! Keine Witze Just! Unser... unser Trainer Bridges hat","1","3"
"Peter","gesagt, jeder in der Mannschaft müsse das letzte aus sich herausholen. El Torbellino","1","3"
"Peter","macht uns sonst alle. Der macht uns alle. Der putzt uns weg.","1","3"
"Bob","Jaja, is' ja gut! Du spielst doch... du spielst wirklich... Nee, jetzt mal ganz ehrlich: Du","1","4"
"Bob","spielst wirklich spitze Zweiter. (Peter lacht) Weißt du was? Guck mal!","1","4"
"Peter","He?","2","3"
"Bob","Du hast sogar schon 'n neuen... 'n neuen Zuschauer.","2","4"
"Peter","Was? N neuen Zuschauer?","2","3"
"Bob","Ja, der Junge da am Einfahrtstor. Der steht da schon seit mindestens zehn Minuten","2","4"
"Bob","und beobachtet uns, äh, öder, äh, ich meine... (lacht) natürlich beobachtet er dich...","2","4"
"Peter","Ah!","2","3"
"Bob","...und deine außergewöhnlichen... (stöhnt) Spielerqualitäten. (Peter lacht)","2","4"
"Justus","Ob der zu uns will?","2","2"
"Peter","He, vielleicht 'n Kunde.","2","3"
"Justus","Glaub ich nicht, aber das werden wir gleich herausfinden. (ruft) Hey! Können wir dir","2","2"
"Justus","irgendwie helfen? (Schritte)","2","2"
"Bob","Jetzt kommt er her.","2","4"
"Emiliano","Ähm, ja, ich denke... ich glaube schon. Seid ihr die drei Detektive?","2","917"
"Justus","So ist es!","2","2"
"Emiliano","Äh, hallo! Ich bin Emiliano, Emiliano de la Cruz.","2","917"
"Peter","Aha!","2","3"
"Justus","Und ich bin Justus.","2","2"
"Peter","Äh, ja, ich bin Peter.","2","3"
"Bob","Und ich bin Bob. Hi!","2","4"
"Emiliano","Ähm,... (räuspert sich) ich bin zu euch gekommen weil ich gehört habe, dass ihr mir","2","917"
"Emiliano","vielleicht helfen könnt, äh, ich meine, dass ihr uns helfen könnt.","2","917"
"Bob","Mhm!","2","4"
"Justus","Wie? Wen... wen meinst du denn mit uns?","2","2"
"Emiliano","Mich und meine Großeltern.","2","917"
"Bob","Aha!","2","4"
"Emiliano","Mein kleiner Bruder Pedro und ich, wir leben bei unseren Großeltern in San Fernando.","2","917"
"Bob","Mhm!","2","4"
"Peter","Mhm!","2","3"
"Emiliano","Meine Eltern sind schon vor vielen Jahren bei einem Autounfall in Peru ums Leben","2","917"
"Emiliano","gekommen.","2","917"
"Justus","Aha!","2","2"
"Peter","Aha!","2","3"
"Emiliano","Unsere Großeltern Esperanza und Pancho sind sehr, sehr liebe Menschen,...","3","917"
"Justus","Mhm?","3","2"
"Emiliano","...aber sie sind auch schon sehr alt. Manches von dem was sie denken und sagen","3","917"
"Emiliano","kommt mir doch sehr seltsam vor.","3","917"
"Bob","Hm!","3","4"
"Peter","Mhm! Äh, wie meinst du das?","3","3"
"Emiliano","Ich kann es mir auch nicht erklären. Ich weiß nicht wer so etwas tun könnte, aber","3","917"
"Emiliano","meine Großeltern leiden immer mehr darunter und deswegen bin ich zu euch","3","917"
"Emiliano","gekommen. Mir wurde gesagt, dass ihr euch mit so etwas auskennt und uns vielleicht","3","917"
"Emiliano","helfen könnt.","3","917"
"Justus","Ja, mit was denn?","3","2"
"Emiliano","Äh, naja, und außerdem wurde mir gesagt, dass ihr kein Geld nehmt. Ihr müsst","3","917"
"Emiliano","wissen, dass wir nicht viel Geld haben.","3","917"
