"Speaker","Text","Page","speaker_id"
"REGIE","Die   drei   ???    - Schlucht       der   Dämonen","1","0"
"REGIE","- Hörspielskript von LaFlamme -","1","0"
"REGIE","Anmerkung:     Im Hörspiel wird Brad Flemings im Vergleich zum Buch nur ""Fleming"" genannt. Dies wurde im","1","0"
"REGIE","Skript korrigiert. Die Pferde wiehern, schnauben und laufen etwas öfter als im Skript angegeben.","1","0"
"REGIE","*Theme Song*","1","0"
"REGIE","*Hundegebell, Blacky krächzt*","1","0"
"Bob Andrews","*gefrustet* ""Och nö, Peter, musste das sein? Konntest du nicht etwas","1","831"
"Bob Andrews","Spannenderes an Land ziehen? Da besuchst du mit Kellys Vater 'ne","1","831"
"Bob Andrews","Pferdeshow, einem Teilnehmer wird da aus der Box nen Gaul geklaut","1","831"
"Bob Andrews","und du hast nichts besseres vor als dem alten Herrn die Dienste der","1","831"
"Bob Andrews","drei Fragezeichen anzubieten?""","1","831"
"Peter Shaw","*genervt* ""Der alte Herr ist schließlich ein Freund von Kellys Vater.""","1","3"
"Bob","""Aber doch nicht so ne Pferdegeschichte.""","1","4"
"Peter","""Ach komm, was hätte ich ihm denn sagen sollen? Tut mir Leid für Sie,","1","3"
"Peter","Mr. Donovan, aber kaufen Sie sich doch einen neuen Gaul, der alte","1","3"
"Peter","hätte es eh nicht mehr lange gemacht? Und die drei Fragezeichen","1","3"
"Peter","übernehmen sowieso nur die spektakulärsten Fälle? Mann Bob, Mr.","1","3"
"Peter","Donovan war am Boden zerstört, verstehst du?""","1","3"
"Bob","""Ja, trotzdem.""","1","4"
"Peter","""Außerdem hab ich ihm auch gesagt, dass ich erst mit euch darüber","1","3"
"Peter","reden müsste.""","1","3"
"Bob","""Ja also...""","1","4"
"Justus Jonas","*dreinfahrend* ""Du hast dich... du hast dich völlig richtig verhalten,","1","2"
"Justus Jonas","Zweiter.""","1","2"
"Peter","""Ja, danke.""","1","3"
"Justus","""In Anbetracht der Situation war es nicht nur moralisch geboten, dem","1","2"
"Justus","Mann unsere Hilfe in Aussicht zu stellen, sondern auch ein Beleg für","1","2"
"Justus","deine Fähigkeit zu unternehmerischer Kooperation, dass du einem","1","2"
"Justus","potentiellen Auftraggeber erst auf die Notwendigkeit einer","1","2"
"Justus","Rücksprache mit deinen Partnern verwiesen hast.""","1","2"
"REGIE","*Blacky krächzt*","1","0"
"Peter","""Bitte?""","1","3"
