"Speaker","Text","Page","speaker_id"
"REGIE","Die     drei     ???      -  Toteninsel","1","0"
"REGIE","A: Das Rätsel der Sphinx","1","0"
"REGIE","-Hörspielskript von Desdemona1910 -","1","0"
"REGIE","Das Telefon klingelt.","1","0"
"Justus","Ja? Justus Jonas von den drei Detektiven. Hallo?","1","2"
"Anrufer","Justus Jonas?","1","1618"
"Justus","Wer ist da?","1","2"
"Anrufer","Ich habe einen Fall für euch.","1","1618"
"Justus","Wer spricht denn da?","1","2"
"Anrufer","Ein Rätsel...","1","1618"
"Justus","Würden Sie mir bitte sagen wer sie sind?","1","2"
"Anrufer","Mein Name ist unwichtig. Menschenleben stehen auf dem Spiel.","1","1618"
"Anrufer","Löst das Rätsel.","1","1618"
"Justus","Welches Rätsel? Hör'n Sie, wenn das ein Scherz sein soll dann...","1","2"
"Anrufer","Kein Scherz! (hustet) Jemand wird sein Leben verlier'n, wenn Ihr","1","1618"
"Anrufer","das Rätsel der Sphinx nicht löst. Ich rufe wieder an. (legt auf)","1","1618"
"Justus","Hallo? Äh hallo? Sind Sie noch dran?","1","2"
"REGIE","Später.","1","0"
"REGIE","Peter und Bob betreten die Zentrale.","1","0"
"Peter","Na, Just. Weshalb hast Du uns in die Zentrale bestellt? Liegt etwas","1","3"
"Peter","an?","1","3"
"Justus","Hi Bob!","1","2"
"Bob","Hi!","1","4"
"Justus","Was geht am Morgen mit vier Beinen, am Mittag mit zwei und am","1","2"
"Justus","Abend mit drei Beinen, Hat aber nur eine Stimme?","1","2"
"Bob","Wie bitte?","1","4"
"Peter","Äh, das ist ne typische Justus Jonas Begrüßung. Sag mal, wie","1","3"
"Peter","wär's das nächste Mal mit 'Einen schönen guten Tag wünsch ich","1","3"
"Peter","Euch, liebe Freunde'?","1","3"
"Justus","Los Kollegen, die Zeit drängt. Löst das Rätsel oder sterbt.","1","2"
"Bob","Sind wir deshalb hier? Um Rätselfragen zu beantworten?","2","4"
"Peter","Oder um zu sterben? Aber schön. Also etwas das morgens auf","2","3"
"Peter","vier, mittags auf zwei und abends auf drei Beinen läuft. So was","2","3"
"Peter","gibt's doch gar nicht.","2","3"
"Justus","Wenn ich die Sphinx wäre, und Du ein ahnungsloser Wanderer auf","2","2"
"Justus","dem Weg nach Theben, müsste ich Dich nun erwürgen.","2","2"
"Peter","Wie bitte?","2","3"
"Justus","Die Sphinx.","2","2"
"Bob","Die Sphinx?","2","4"
"Justus","Ein Fabelwesen aus der griechischen Mythologie mit einem","2","2"
"Justus","Frauenkopf auf einem geflügelten Löwenkörper. Sie saß auf einem","2","2"
"Justus","Felsen und jeder der an ihr vorbei wollte, musste das Rätsel, dass","2","2"
"Justus","ich Euch gerade gestellt habe, lösen. War die Antwort falsch, hat","2","2"
"Justus","sie ihn erwürgt.","2","2"
"Bob","Und warum erzählst Du uns das?","2","4"
"Justus","Weil ich gestern Abend einen äußerst mysteriösen Anruf","2","2"
"Justus","bekommen habe. Anonym, natürlich.","2","2"
"Bob","Aha!","2","4"
"Justus","Er stellt mir das Rätsel und kündigte an, wieder anzurufen. Was","2","2"
"Justus","haltet Ihr davon?","2","2"
"Peter","Ja, vermutlich hat sich da jemand einen Scherz erlaubt.","2","3"
"Bob","Das denk ich auch.","2","4"
"Justus","Das hab ich auch gedacht. Der Anrufer beteuerte aber es wäre ihm","2","2"
"Justus","ernst.","2","2"
"Bob","Jemand wird sein Leben verlieren, wenn wir das Rätsel nicht","2","4"
"Bob","lösen? Sag mal, ist das ne Drohung?","2","4"
"Justus","Es klang nicht so. Ich glaube auch nicht, dass er mit 'jemand' einen","2","2"
"Justus","von uns meinte. Er braucht unsere Hilfe und je länger ich darüber","2","2"
"Justus","nachdenke, bin ich mir absolut sicher die Stimme des Anrufers zu","2","2"
"Justus","kennen. Ich komme nur nicht drauf wer er ist.","2","2"
"Bob","Ja, Kollegen. Ein neuer Fall.","2","4"
"Peter","Das Rätsel der Sphinx. Wenn ich das schon höre. Weißt Du die","2","3"
"Peter","Lösung etwa schon?","2","3"
"Justus","Natürlich!","2","2"
"Bob","Ach!","2","4"
"Peter","Und warum fragst Du dann uns?","3","3"
"Justus","Um Euch geistig ein bisschen auf Trapp zu halten.","3","2"
"Bob","Rück schon raus mit der Sprache Justus.","3","4"
"Justus","Die Antwort lautet 'Der Mensch!'","3","2"
"Bob","Was?","3","4"
"Justus","Als Säugling krabbelt er auf vier Beinen, als Erwachsener geht er","3","2"
"Justus","auf zweien und als Greis benutzt er einen Stock als drittes Bein.","3","2"
"Bob","Das ist ja ein Ding!","3","4"
"Peter","Wie bist Du denn darauf gekommen?","3","3"
"Justus","Ich habe es nachgelesen. Schließlich kann man nicht alles wissen.","3","2"
"Justus","Man muss nur wissen, wo man es nachschlagen kann. In diesem","3","2"
"Justus","Fall in einem Buch über griechische Mythologie.","3","2"
"Bob","Na schön. Und nun? Ja was fangen wir mit dieser Antwort an?","3","4"
"Justus","Der geheimnisvolle Unbekannte hatte, wie bereits gesagt,","3","2"
"Justus","angekündigt noch einmal anzurufen.","3","2"
"REGIE","Das Telefon klingelt.","3","0"
"Peter","Das wird er doch wohl nicht sein.","3","3"
"REGIE","Das Telefon klingelt weiter.","3","0"
"Peter","Schalt den Verstärker ein Just.","3","3"
"Justus","Justus Jonas von den drei Detektiven.","3","2"
"Anrufer","Das Rätsel der Sphinx, habt Ihr es gelöst?","3","1618"
"Justus","Ja, Sir. Haben wir.","3","2"
"Anrufer","Und?","3","1618"
"Justus","Wir werden Ihnen die Antwort geben, wenn Sie uns sagen wer Sie","3","2"
"Justus","sind und was Sie von uns möchten.","3","2"
"Anrufer","Danach.","3","1618"
"Justus","Also gut. Die Antwort lautet 'Der Mensch'.","3","2"
"REGIE","Der Unbekannte stöhnt und legt dann den Hörer auf.","3","0"
"Peter","Aufgelegt!","3","3"
"Bob","Ein durchschlagender Erfolg! Also, wenn Ihr mich fragt ist das die","3","4"
"Bob","reine Verarsche.","3","4"
"REGIE","Das Faxgerät piept.","4","0"
"Peter","Nanu! Wir kriegen n Fax!","4","3"
"Justus","Hm. Merkwürdig!","4","2"
"Peter","Was?","4","3"
"Bob","Was ist denn?","4","4"
"Justus","Eine kopierte Buchseite.","4","2"
"Bob","Wer hat sie geschickt?","4","4"
"Justus","Keine Ahnung. Der Absender hat die Kopfzeile gelöscht. Es stehen","4","2"
"Justus","weder der Name noch die Rufnummer drauf. Hm. Ich glaube das","4","2"
"Justus","Rätsel der Sphinx war nur ein Test. Das hier ist das wirkliche","4","2"
"Justus","Rätsel. Es ist ein Auszug aus dem Lexikon der Geheimbünde.","4","2"
"Bob","Lexikon der Geheimbünde?","4","4"
"Peter","Woher weißt Du das?","4","3"
"Justus","Steht hier. Ich les' es euch vor. Sphinx - eine geheime","4","2"
"Justus","Organisation von Archäologen und Schatzsuchern. Benannt nach","4","2"
"Justus","der Figur aus der griechischen Mythologie, einem Sinnbild für alles","4","2"
"Justus","rätselhafte, sowie nach der ägyptischen Sphinx, die ein Symbol für","4","2"
"Justus","den Pharao war. Sphinx ist eine Gruppe von ausgebildeten","4","2"
"Justus","Forschern, die sich den langsamen mahlenden Mühlen der","4","2"
"Justus","Bürokratie entziehen, in dem sie auf eigene Faust archäologische","4","2"
"Justus","Expeditionen starten anstatt auf staatliche Fordergelder zu warten.","4","2"
"Peter","Aha.","4","3"
"Justus","Da sie hierbei jedoch auch auf die staatlichen Genehmigungen","4","2"
"Justus","verzichten, sind sie kriminelle, die mehr an verbogenen","4","2"
"Justus","Reichtümern, als an wissenschaftlichen Erkenntnissen interessiert","4","2"
"Justus","sind. Erste Aktivitäten sind seit Mitte des 19. Jahrhunderts","4","2"
"Justus","bekannt.","4","2"
"Peter","Seit Mitte des 19. Jahrhunderts?","4","3"
"Bob","Wahnsinn.","4","4"
"Peter","Ja.","4","3"
"Justus","In den letzten Jahrzehnten ist es jedoch sehr ruhig um die","4","2"
"Justus","Organisation geworden. Es ist fraglich, ob sie überhaupt noch","4","2"
"Justus","existiert. Kritiker behaupten sogar sei ein moderner Mythos und in","4","2"
"Justus","Wirklichkeit hätte es die Gruppe nie gegeben.","4","2"
"Bob","Wow.","4","4"
"Justus","Klingt interessant, nicht wahr?","4","2"
"Peter","Ja, aber wer hat uns das gefaxt?","4","3"
"Justus","Na unser telefonischer Auftraggeber!","5","2"
"Bob","Ja aber warum denn?","5","4"
"Justus","Damit wir das Rätsel der Sphinx lösen! Nicht der griechischen oder","5","2"
"Justus","ägyptischen Sphinx sondern das Rätsel der Geheimorganisation.","5","2"
"Justus","Es muss da eins geben. Wir sollten uns näher mit diesem Fall","5","2"
"Justus","befassen.","5","2"
"Peter","Ohne unseren Auftraggeber zu kennen?","5","3"
"Justus","Er wird sich schon noch mal melden. Wenn wir ihm jedoch keine","5","2"
"Justus","Ergebnisse liefern können, haben wir keine Chance","5","2"
"Justus","herauszufinden wer er ist.","5","2"
"Bob","Was denn für Ergebnisse?","5","4"
"Justus","Das wir so viel wie möglich über Sphinx herausfinden. Das klingt","5","2"
"Justus","doch nach einem spannenden Fall.","5","2"
"Bob","Na ja.","5","4"
"Justus","Ich schlage vor Bob macht sich gleich auf den Weg ins","5","2"
"Justus","Zeitungsarchiv der Los Angeles Post.","5","2"
"Bob","Alles klar!","5","4"
"Justus","Peter...","5","2"
"Peter","Hm.","5","3"
"Justus","...du gehst in die Bibliothek und versuchst dort etwas über diesen","5","2"
"Justus","Geheimbund herauszufinden.","5","2"
"Peter","Gut! Und Du?","5","3"
"Justus","Ich werde über das Internet versuchen Antworten zu bekommen.","5","2"
"Justus","Wir treffen uns morgen nach der Schule hier. Und dann will ich ein","5","2"
"Justus","paar interessante Ergebnisse hören.","5","2"
"Peter","Versprochen.","5","3"
"Bob","Ay, ay, Käptn!","5","4"
"REGIE","Nächster Tag.","5","0"
"Erzähler","Die Informationen, auf die Justus im Internet stieß waren mehr als","5","574"
"Erzähler","dürftig und zweifelhaft. So hoffte er inbrünstig, dass Bob und Peter","5","574"
"Erzähler","bei ihrer Suche mehr herausgefunden hatten als er. Doch als Peter","5","574"
"Erzähler","die Zentrale betrat erkannte der erste Detektiv bereits an seinem","5","574"
"Erzähler","Gesichtsausdruck, dass die Nachforschung in der Bibliothek ein","5","574"
"Erzähler","Misserfolg war.","5","574"
"Justus","Und?","5","2"
"Peter","Nichts und. Ich bin jetzt Experte in griechischer und ägyptischer","6","3"
"Peter","Mythologie, aber ansonsten ist nichts bei meiner Wühlerei in der","6","3"
"Peter","Bücherhalle rausgekommen. Du kannst dir deine Sphinx sonst wo","6","3"
"Peter","hin stecken Just. Diesen... diesen Verein den gibt es nicht.","6","3"
"Justus","(stöhnt): Ach... das Gefühl hab' ich auch.","6","2"
"Peter","Hm.","6","3"
"Bob","Hi Freunde. Na, Ihr wirkt ja nicht besonders glücklich.","6","4"
"Peter","Sind wir auch nicht. Erzähl uns bitte, dass... dass Du mehr","6","3"
"Peter","herausgefunden hast als wir.","6","3"
"Bob","Ja, ich hab einen zwölf Jahre alten Artikel im Archiv der Los","6","4"
"Bob","Angeles Post entdeckt, der uns vielleicht weiter bringt.","6","4"
"Peter","Ach!","6","3"
"Justus","Was? Zeig her!","6","2"
"Bob","Ja, war gar nicht so einfach. Ich hab' ewig gesucht und tausend","6","4"
"Bob","Mikrofilme und gebundene Jahrgänge durchforstet ohne Ergebnis.","6","4"
"Bob","Ich wollte gerade aufgeben, als Mrs. Greyson aus dem Archiv eine","6","4"
"Bob","Idee hatte.","6","4"
"Peter","Mrs Greyson.","6","3"
"Bob","Ja, die gute alte Mrs. Greyson. Sie weiß ja immer wo man was","6","4"
"Bob","findet. Ihr Gedächtnis ist phänomenal. Wenn sie einmal einen","6","4"
"Bob","Artikel gelesen hat, vergisst sie ihn nie. Äh, Mrs. Greyson erinnerte","6","4"
"Bob","sich an einen Fall der vor 12 Jahrn durch die Presse ging. Eine","6","4"
"Bob","Gruppe von Archäologen war irgendwo in Laos mit der","6","4"
"Bob","Ausgrabung einer alten Tempelanlage beschäftigt. Das gesamte","6","4"
"Bob","Gebiet war weiträumig abgesperrt worden und die Ausgrabung","6","4"
"Bob","schon seit Monaten im Gange.","6","4"
"Justus","Und weiter?","6","2"
"Bob","Alles ganz ordnungsgemäß. Bis eines Tages eine Mitarbeiterin des","6","4"
"Bob","Teams bei ihrer Rückreise nach Amerika vom Zoll erwischt wurde.","6","4"
"Peter","Wobei?","6","3"
