"Speaker","Text","Page","speaker_id"
"REGIE","Die   drei  ???    und   der","1","0"
"REGIE","verschwundene           Filmstar     (50)","1","0"
"REGIE","- Hörspielskript von Marty -","1","0"
"REGIE","Titelmelodie","1","0"
"Erzähler","Peter hatte den Auftrag für seinen Vater eine Requisite für einen Film","1","574"
"Erzähler","zu einem Friedhof außerhalb der Stadt zu bringen. Dort war ein Team","1","574"
"Erzähler","versammelt, um an einem offenen Grab eine Szene für den zweiten","1","574"
"Erzähler","Teil des Gruselfilms Atemberaubend zu drehen. Ihm fiel auf, wie","1","574"
"Erzähler","nervös der Regisseur John Travis war. Er telefonierte mit einem","1","574"
"Erzähler","Funktelefon und schimpfte.","1","574"
"REGIE","Stimmengewirr der Filmcrew im Hintergrund","1","0"
"John","Travis    Wo steckt Diller Rourke? Wo bleibt unser Wunderknabe, der","1","274"
"John","Superstar? Sie haben mir garantiert, dass er pünktlich zu jedem","1","274"
"John","Aufnahmetermin erscheint. Aber er ist nicht hier. Wir wollen drehen.","1","274"
"John","Schaffen sie ihn mir her, aber schnell. Ende.","1","274"
"John","Margo, du versuchst es in Dillers Strandvilla. Okay?","1","274"
"Peter Shaw","Mr. Travis. Ich ...","1","-1"
"John","Travis    Mein Junge, was hast du denn da?","1","274"
"Peter Shaw","Ich bin Peter Shaw, mein Vater schickt mich.","1","-1"
"John","Travis    Mh.","1","274"
"Peter Shaw","Er hat diesen Arm für die Szene mit dem Sarg ausgetüftelt.","1","-1"
"John","Travis    Na, fabelhaft Junge, ha. Dein Vater ist der beste Trickexperte den ich","1","274"
"John","kenne.","1","274"
"Margo","Diller Rourkes Anschluss ist belegt, Mr. Travis. Diller Rourke führt","1","384"
"Margo","offenbar ein Dauergespräch.","1","384"
"John","Travis    Fahr hin und hol ihn her! Wenn es sein muss mit Gewalt! Kevin, du","1","274"
"John","begleitest Margo und holst Diller her.","1","274"
"Peter Shaw","Wird erledigt John. Aber ich kenn mich nicht aus da unten am Strand.","1","-1"
"Peter Shaw","Aber ich. Ich wohn in Rocky Beach, gleich hinter Malibu.","1","-1"
"John","Travis    Okay, Peter Shaw, dann rein mit dir ins Auto. Du fährst mit! Holt mir","1","274"
"John","Diller Rourke her! Egal wie.","1","274"
"REGIE","Zwischenmusik","1","0"
"Erzähler","Peter kannte das Haus tatsächlich, in dem der Star wohnte. An","1","574"
"Erzähler","diesem Haus war er beim Joggen oft vorbeigekommen. Er war ein","1","574"
"Erzähler","Fan von Diller Rourke. Sie klingelten an der Tür.","1","574"
"REGIE","Mehrmaliges Klingeln","1","0"
