"Speaker","Text","Page","speaker_id"
"REGIE","Die  Drei  ???","1","0"
"REGIE","und   der grüne   Geist","1","0"
"REGIE","Hörspielskript von Astrid","1","0"
"REGIE","Cassettenanfangsmusik","1","0"
"REGIE","Schrei des Grünen Geistes","1","0"
"REGIE","Grillenzirpen, Uhurufe","1","0"
"Bob","Peter, hast Du das gehört?","1","4"
"Peter","Das war ja wohl nicht zu überhören.","1","3"
"Bob","Wer hat da geschrien?","1","4"
"Peter","Ich weiß nicht.","1","3"
"Bob","Das Haus steht leer. Es soll abgerissen werden.","1","4"
"Peter","Ich weiß. Komm, komm, laß' uns verschwinden. Mir ist das zu unheimlich.","1","3"
"Peter","Männerstimmen","1","3"
"Bob","Jemand kommt. Männer!","1","4"
"Peter","Läuft Dein Tonband?","1","3"
"Bob","Die ganze Zeit.","1","4"
"Peter","Dann hast Du den Schrei drauf?","1","3"
"Bob","Hab' ich.","1","4"
"Peter","Das genügt. Komm, wir hauen ab! Mir ist es zu dunkel und zu unheimlich.","1","3"
"Bob","Okay, wir laufen!","1","4"
"REGIE","Rennen weg, stoßen mit jemandem zusammen","1","0"
"1.Mann","Hoppla Junge! Bald hättest Du mich umgerannt!","1","-1"
"Bob","Entschuldigen Sie. Ich habe Sie nicht gesehen.","1","4"
"1.Mann","Macht nichts. Aber ... Wer hat denn da so geschrieen? Wir sahen Euch vor dem Haus","1","-1"
"1.Mann","stehen. Na, Ihr müßt doch was gesehen haben.","1","-1"
"Peter","Haben wir aber nicht. Wwwir wissen auch nicht, wer da geschrieen hat. (Hundegebell)","1","3"
"Peter","Es hörte sich an Hundegebell, als ob es ein Geist sei.","1","3"
"2.Mann","Geist, so ein Unsinn!","1","-1"
"1.Mann","Ich meine, wir sollten ins Haus gehen.","1","-1"
"2.Mann","Dann sind wir schon mal hier, weil wir uns das alte Gemäuer ansehen wollten, bevor","1","-1"
"2.Mann","es ganz abgerissen wird. Also sollten wir auch drinnen nachsehen.","1","-1"
"1.Mann","Vielleicht ist jemand verletzt.","2","-1"
"3.Mann","Ich schlage vor, wir rufen die Polizei.","2","-1"
"2.Mann","Einverstanden. Aber erst sehen wir nach. Vielleicht hat auch nur eine Katze ge-","2","-1"
"2.Mann","schrieen. Kommt!","2","-1"
"1.Mann","Ja, ich weiß nicht.","2","-1"
"2.Mann","Sie fürchten sich doch nicht? Hundegewinsel Wir sind 6 Mann und haben Taschen-","2","-1"
"2.Mann","lampen dabei und außerdem haben Sie ja noch den Hund.","2","-1"
"1.Mann","Ja, der so klein ist, daß ich ihn auf dem Arm tragen muß. Aber Sie haben recht. Wir","2","-1"
"1.Mann","gehen hinein.","2","-1"
"Bob","Los, Peter, wir gehen mit!","2","4"
"Bob","Schritte, Tür wird geöffnet, Schrei des Grünen Geistes","2","4"
"2.Mann","Da war es wieder. Das kam aus dem Haus. Schnell, jemand ist in Not!","2","-1"
"3.Mann","Das hörte sich ja schrecklich an!","2","-1"
"1.Mann","Ist die Tür offen?","2","-1"
"2.Mann","Ja. Machen Sie die Taschenlampen an, damit wir etwas sehen können.","2","-1"
"1.Mann","Hallo!","2","-1"
"3.Mann","Melden Sie sich!","2","-1"
"2.Mann","Das ist die Treppe, die der alte Mathias Green vor 50 Jahren heruntergestürzt ist.","2","-1"
"2.Mann","Dabei hat er sich das Genick gebrochen.","2","-1"
"1.Mann","Man sagt ja, daß es in diesem Hause spukt. Und ich glaube das auch. Hoffentlich","2","-1"
"1.Mann","begegnet uns der Geist nicht. (Tür wird geöffnet)","2","-1"
"3.Mann","Hallo! Ist hier jemand?","2","-1"
"1.Mann","Niemand zu sehen.","2","-1"
"2.Mann","Da! Da drüben an der Wand! (Musik setzt ein)","2","-1"
"1.Mann","Was ist das?","2","-1"
"2.Mann","Der Geist! Der alte Mathias Green.","2","-1"
"Peter","Tatsächlich! Ein Grüner Geist! Ich wollte, ich wäre weit weg von hier.","2","3"
"1.Mann","Alle Lampen an!","2","-1"
"1.Mann","Lampen werden angemacht, Musik verstummt","2","-1"
"Bob","Jetzt ist er weg!","2","4"
"Peter","Dort, auf der Treppe!","2","3"
"1.Mann","Er verschwindet in der Wand!","2","-1"
"2.Mann","Los, da macht sich jemand einen Jux mit uns! Den schnappen wir uns!","2","-1"
"Bob","Nein, warten Sie!","3","4"
"2.Mann","Warten? Warum?","3","-1"
"Bob","Es ist überall staubig. Man müßte daher Fußspuren sehen, die der Geist hinterlassen","3","4"
"Bob","hat.","3","4"
"1.Mann","Gar nicht so schlecht, Junge! Na, dann wollen wir mal! Aha, ähä.","3","-1"
"2.Mann","Nichts zu sehen. Dabei weiß ich genau, daß er hier war. Hier ist der Geist gewesen.","3","-1"
"3.Mann","Stimmt genau.","3","-1"
"2.Mann","Höchst eigenartig! Hier war ja keiner. Dabei habe ich deulich gesehen, daß die grüne","3","-1"
"2.Mann","Gestalt die Treppe hinaufgegangen ist.","3","-1"
"1.Mann","Ja, das habe ich auch gesehen.","3","-1"
"Peter","Komm, Bob, wir verschwinden! Wir rufen Hauptkommissar Reynolds an.","3","3"
"Bob","Einverstanden","3","4"
"REGIE","Szenenübergangsmusik","3","0"
"Erzähler","Die Vorfälle wurden am folgenden Tag mit Justus besprochen. Bob spielte die Ton-","3","574"
"Erzähler","bandaufnahme, die er gemacht hatte, mehrfach vor, ohne daß es gelang, das Ge-","3","574"
"Erzähler","heimnis um das grüne Gespenst zu lösen.","3","574"
"Justus","Laß' das Band noch mal ablaufen, Bob. Ich möchte den 2. Schrei noch einmal hören.","3","2"
"Bob","Gern, Just.","3","4"
"Bob","Tonbandaufnahmen: Ich weiß nicht. - Sie fürchten sich doch nicht. Wir sind 6 Mann","3","4"
"Bob","und haben Taschenlampen dabei Hundegewinsel und außerdem haben Sie noch den","3","4"
"Bob","Hund. - Ja, der so klein ist, daß ich ihn auf dem Arm tragen muß. Aber Sie haben","3","4"
"Bob","recht, wir gehen hinein. - Los, Peter, wir gehen mit. - Schritte, Tür wird geöffnet, Schrei","3","4"
"Bob","des Grünen Geistes Da war es wieder. Es kam aus dem Haus. Schnell, jemand ist in","3","4"
"Bob","Not. - Telephonklingeln - Das hörte sich ja schrecklich an. - Ist die Tür offen? - Ja, ...-","3","4"
"REGIE","Telephonklingeln","3","0"
"Justus","Moment mal, Bob! Mach' mal aus! Ja?! Hauptkommissar Reynolds. Ähä. Okay! Dan-","3","2"
"Justus","ke, wir kommen!","3","2"
"Peter","Hauptkommissar Reynolds ist da. Er will uns sprechen?","3","3"
"Justus","Wegen der Geistergeschichte, ja. Sie ist in allen Zeitungen groß rausgekommen. Geht","3","2"
"Justus","raus Kommt, wir wollen ihn nicht warten lassen! Schritte Wir sollen den Kommis-sar","3","2"
"Justus","bei dem Spukhaus treffen. Er fährt jetzt dorthin.","3","2"
"Bob","Hoffentlich fährt Patrick uns hin. Mit dem Fahrrad ist es ganz schön weit.","3","4"
"Justus","Ich werde ihn mal fragen.","3","2"
"REGIE","Szenenübergangsmusik","3","0"
