"Speaker","Text","Page","speaker_id"
"REGIE","Die   drei ???   - Der   Fluch   des  Drachen     (130)","1","0"
"REGIE","- Hörspielskript von Monique Carrera -","1","0"
"REGIE","Track 1 - Vorsicht, zerbrechlich!","1","0"
"REGIE","Titelmusik","1","0"
"REGIE","Schrottplatzgeräusche, ein Hund bellt, ein Auto fährt vor","1","0"
"Justus","Kann ich ihnen helfen, Sir?","1","2"
"Thomas Johnson","Ähm, ja. Ich würd gern mit dem Besitzer sprechen.","1","966"
"Justus","Gern. Onkel Titus? Kommst du mal?","1","2"
"Onkel Titus","Ja, worum geht's denn, mein Junge?","1","73"
"Justus","Ähm, dieser Herr hier...","1","2"
"Thomas Johnson","Johnson, mein Name. Thomas Johnson. Sagen Sie, Sie verkaufen doch","1","966"
"Thomas Johnson","Trödel, nicht wahr?","1","966"
"Onkel Titus","Ja, sieht ganz so aus. Was suchen Sie denn?","1","73"
"Thomas Johnson","Es geht um meine Freundin, Verlobte. Sie ist Sammlerin. Aber sie hasst es,","1","966"
"Thomas Johnson","wenn man ihr etwas für ihre Sammlung schenkt. Den Fehler hab ich einmal","1","966"
"Thomas Johnson","gemacht und ihn bitter bereut. Sie konnte sich überhaupt nicht freuen, weil","1","966"
"Thomas Johnson","sie es nicht selbst entdeckt hatte, verstehen Sie? Es geht ums Jagen, ums","1","966"
"Thomas Johnson","Suchen und Finden.","1","966"
"Onkel Titus","Hm, Ah, ja, ja...","1","73"
"Justus","Ähm, Sie sind also auf der Suche nach einem bestimmten Sammlerstück,","1","2"
"Justus","wollen es aber nicht kaufen, sondern lieber ihre Verlobte herschicken,","1","2"
"Justus","damit sie es selber entdecken kann.","1","2"
"Thomas Johnson","Ja, ja, - äh Nein, nein, eben Nicht. Ich hab es ja schon, das Sammlerstück,","1","966"
"Thomas Johnson","meine ich. Verstehst du?","1","966"
"Justus","Ah, ich verstehe sehr gut. Sie wollen also etwas für Ihre Verlobte hier","1","2"
"Justus","deponieren.","1","2"
"Thomas Johnson","Ja.","1","966"
"Justus","Sie haben vor ihr ein Geschenk zu machen, da sie es aber nicht mag, wenn","1","2"
"Justus","man ihr etwas schenkt, sondern ihre Freude über ein selbst entdecktes","1","2"
"Justus","Sammlerstück viel größer ist, planen Sie, dass genau das passiert, sie","1","2"
"Justus","entdeckt es selbst. Hier bei uns im Gebrauchtwarencenter.","1","2"
"Thomas Johnson","Ja. Genau so ist es.","1","966"
"Justus","Mhm. Und das Sammlerobjekt um das es geht befindet sich vermutlich in","1","2"
"Justus","diesem Karton.","1","2"
"Thomas Johnson","Richtig. Meinen Sie, Sie können mir weiterhelfen, Mr. Jonas?","2","966"
"Onkel Titus","Ja, ich denke schon. Um was für ein Sammlerstück handelt es sich denn?","2","73"
"Thomas Johnson","Darf ich den Karton kurz dort auf den Tisch stellen?","2","966"
"Onkel Titus","Selbstverständlich.","2","73"
"Justus","(begeistert) Ohh... eine Vase.","2","2"
"Onkel Titus","Ah, da kommt Mathilda, meine Frau.","2","73"
"Tante Mathilda","Och, die ist ja wundervoll. Also wirklich eine seltenschöne Vase. Wollen Sie","2","13"
"Tante Mathilda","die verkaufen? Ich verspreche Ihnen, wir machen Ihnen einen guten Preis.","2","13"
