"Speaker","Text","Page","speaker_id"
"REGIE","Hörspielskript von Alfred","1","0"
"REGIE","Inhaltsangabe","1","0"
"REGIE","Ein Zirkus hält Einzug in die Stadt und mit ihm die schaurige Legende der zwei Lebenden und","1","0"
"REGIE","der drei Toten. Doch die Gaukler schweigen eisern über die seltsamen Phänomene, die die","1","0"
"drei ???","in den Bann ziehen - denn wer über die Legende spricht, den überkommt","1","-1"
"drei ???","schreckliches Unheil. Keine guten Voraussetzungen für Justus, Peter und Bob, die sich","1","-1"
"drei ???","außerdem fragen müssen, was es mit ihrem mysteriösen Auftraggeber auf sich hat. Können","1","-1"
"drei ???","sie das Geheimnis der Gaukler lüften?","1","-1"
"REGIE","*Titelmelodie*","1","0"
"REGIE","*Kreissäge*","1","0"
"Bob","Justus, guck mal da, der Radfahrer.","1","4"
"Justus","Hm?","1","2"
"Bob","Was will der denn hier auf eurem Schrottplatz?","1","4"
"Justus","Es heißt Gebrauchtwarencenter, Bob. Gebrauchtwarencenter T. Jonas.","1","2"
"REGIE","*lacht*","1","0"
"Bob","Ist ja gut, das werde ich mir hinter die Ohren schreiben, Erster,","1","4"
"Bob","versprochen.","1","4"
"REGIE","*Fahrrad quietscht*","1","0"
"Justus","Äh, guten Tag, Sir. Können wir Ihnen helfen?","1","2"
"Elliot Littlehorn","Und ob. Ich spiele.","1","1726"
"Peter","Ah, und?","1","3"
"Elliot Littlehorn","Und ihr sollt mir helfen zu gewinnen!","1","1726"
"Peter","Äh.","1","3"
"Justus","Was soll das heißen?","1","2"
"Elliot Littlehorn","Ihr seid doch die drei Detektive. Ich habe euch gleich erkannt. Mein","2","1726"
"Elliot Littlehorn","Name ist Littlehorn. Elliot Littlehorn. Und wie ich hörte, lautet euer","2","1726"
"Elliot Littlehorn","Leitspruch: Wir lösen jedes Problem!","2","1726"
"REGIE","*lacht*","2","0"
"Peter","Nicht ganz, Sir. Es heißt: Wir übernehmen jeden Fall.","2","3"
"Bob","Ja...","2","4"
"Elliot Littlehorn","Umso besser. Das Wichtigste habe ich ja schon gesagt. Ich spiele und","2","1726"
"Elliot Littlehorn","ihr sollt mir helfen zu gewinnen. Euer Ruf in Rocky Beach ist","2","1726"
"Elliot Littlehorn","hervorragend.","2","1726"
"Justus","Das freut uns, Sir, aber inwiefern können wir Ihnen helfen?","2","2"
"Elliot Littlehorn","Ach, so einfach ist das nicht. Vielleicht ist es besser, wenn ich es euch","2","1726"
"Elliot Littlehorn","zeige. Wenn ihr es mit eigenen Augen seht, versteht ihr es am besten.","2","1726"
"Elliot Littlehorn","Kommt mit mir. Seht es euch an und ihr werdet verstehen.","2","1726"
"Justus","Es wäre schon gut, wenn Sie uns vorher noch einige Informationen","2","2"
"Justus","geben.","2","2"
"Elliot Littlehorn","Nun ja, es geht, wie gesagt zum einen um ein Spiel und außerdem","2","1726"
"Elliot Littlehorn","wurde ich bestohlen.","2","1726"
"Justus","Ah!","2","2"
"Peter","Hm.","2","3"
"Justus","Nun ist das Interesse der drei Detektive definitiv geweckt. Erzählen sie","2","2"
"Justus","mehr.","2","2"
"Elliot Littlehorn","Nicht hier. Kommt mit zur Steilküste, ja? Dort auf der Hochebene, etwa","2","1726"
"Elliot Littlehorn","einen Kilometer südlich von Rocky Beach steht mein Wohnwagen. Wie","2","1726"
"Elliot Littlehorn","ihr seht, bin ich nicht mit dem Auto, sondern mit dem Fahrrad hier und","2","1726"
"Elliot Littlehorn","kann euch leider nicht hinfahren.","2","1726"
"Peter","Ach, das ist kein Problem, Sir. Wir sind sowieso häufig mit den Rädern","2","3"
"Peter","unterwegs.","2","3"
"Bob","Hm.","2","4"
"Elliot Littlehorn","Na dann, worauf warten wir noch? Brechen wir auf!","2","1726"
"Peter","Gut.","2","3"
