"Speaker","Text","Page","speaker_id"
"REGIE","Die  drei  ???   -  Doppelte     Täuschung","1","0"
"REGIE","-Hörspielskript von C und h-","1","0"
"REGIE","Titelmusik","1","0"
"Erzähler","Justus und Peter saßen in ihrer Zentrale auf","1","574"
"Erzähler","dem Schrottplatz und starrten gelangweilt auf","1","574"
"Erzähler","den Bildschirm des Fernsehers. Der zweite","1","574"
"Erzähler","Detektiv zappte mit der Fernbedienung durch","1","574"
"Erzähler","die verschiedenen Programme.","1","574"
"Erzähler","Filmmusik","1","574"
"Schauspieler","Ich versichere dir, Branda, du musst mir...","1","1567"
"Schauspieler","Rauschen","1","1567"
"TV-Erzähler","Der erste russische Astronaut","1","-1"
"TV-Erzähler","Rauschen","1","-1"
"Nachrichtensprecher","wurde in Rocky Beach eine Bank über","1","245"
"Nachrichtensprecher","Rauschen","1","245"
"Nachrichtensprecher","Musik im","1","245"
"Nachrichtensprecher","Hintergrund","1","245"
"Werbefrau","Verwöhnen Sie sich mit einem Aromabad aus","1","-1"
"Werbefrau","ätherischen","1","-1"
"Justus","Hey ! Schalt mal zurück.","1","2"
"Peter","Ja.","1","3"
"Justus","Da war was über Rocky Beach.","1","2"
"Nachrichtensprecher","Jenny Collins live vor Ort über den","1","245"
"Nachrichtensprecher","Präsidentenüberfall von Rocky Beach.","1","245"
"Nachrichtensprecher","Stadtgeräusche","1","245"
"Jenny Collins","(euphorisch) / Vor genau 40 Minuten wurde diese kleine","1","713"
"Blacky","krächzt im Filiale der Elf-Bank in der Innenstadt von","1","608"
"Blacky","Hintergrund   Rocky Beach an der kalifornischen Küste","1","608"
"Blacky","überfallen. Der Täter, ein männlicher Weißer,","1","608"
"Blacky","trug eine Plastikmaske mit dem Gesicht des","1","608"
"Blacky","amerikanischen Präsidenten. Er stürmte die","1","608"
"Blacky","Bank, als sich gerade kein Kunde im","1","608"
"Blacky","Gebäude befand, bedrohte die Angestellten","1","608"
"Blacky","mit einer Pistole und erbeute knapp 200.000","1","608"
"Blacky","Dollar. Dieser junge Mann betrat den Ort des","1","608"
"Blacky","Geschehens","1","608"
"Peter","Aber.","1","3"
"Jenny Collins","(euphorisch) / im und konnte einen Blick auf das Gesicht des","1","713"
"Jenny Collins","Hintergrund Blacky Täters werfen.","1","713"
"Peter","(überrascht)  Das ist doch","1","3"
"Justus","(überrascht)  Bob !","1","2"
"Jenny Collins","Bob Andrews.","1","713"
"Bob","Ja.","1","4"
"Jenny Collins","Du bist sozusagen mitten in diesen Überfall","1","713"
"Jenny Collins","hinein geplatzt.","1","713"
"Blacky","(krächzt)","1","608"
"Jenny Collins","Was genau ist passiert?","1","713"
"Bob","(hektisch)    Eigentlich nicht viel, ich bin rein und da und","1","4"
"Bob","da, da stand der Mann auch schon an der","1","4"
"Bob","Kasse und ließ sich das Geld geben. Als er","1","4"
"Bob","mich bemerkte, ja, zielte er auf mich.","1","4"
"Jenny Collins","Wie kam es dazu, dass du sein Gesicht","1","713"
"Jenny Collins","gesehen hast?","1","713"
"Bob","Ja, der Täter ist vor der Tür über mein","2","4"
"Bob","Fahrrad gestolpert und dabei rutschte ihm die","2","4"
"Bob","Maske vom Gesicht.","2","4"
"Jenny Collins","Und wie hat er ausgesehen?","2","713"
"Bob","Naja, ganz gewöhnlich eigentlich. Er war","2","4"
"Bob","vielleicht Mitte 40, hatte dichte schwarze","2","4"
"Bob","Locken und einen schwarzen Bart. Aber ich","2","4"
"Bob","hab ihn nur n kurzen Moment gesehen. Er","2","4"
"Bob","zog sich sofort wieder die Maske über, stand","2","4"
"Bob","auf und lief weg.","2","4"
"Jenny Collins","Die Polizei wird nach deiner Beschreibung ein","2","713"
"Jenny Collins","Phantombild für die Fahndung anfertigen.","2","713"
