"Speaker","Text","Page","speaker_id"
"REGIE","Die  drei   ???   (44)   und   der   gestohlene      Preis","1","0"
"REGIE","-Hörspielskript von Fluke Skywater-","1","0"
"REGIE","Anfangsmusik","1","0"
"Erzähler","Justus Jonas litt höchste Qualen. Er hockte wie ein Häuflein Elend hinter dem","1","574"
"Erzähler","Schreibtisch in der Zentrale der drei Detektive und wagte kaum, auf den Bildschirm","1","574"
"Erzähler","des Fernsehers zu blicken. Peter Shaw und Bob Andrews dagegen konnte ihre","1","574"
"Erzähler","Blicke kaum von dem Geschehen auf dem Bildschirm lösen. Das Kabelfernsehen","1","574"
"Erzähler","zeigte in einer Wiederholung die Serie ""Die kleinen Strolche"". Justus hatte sich","1","574"
"Erzähler","schon immer über die Rolle geschämt, die er dabei gespielt hatte, doch nun sah er","1","574"
"Erzähler","die Filme zum ersten Mal seit vielen Jahren wieder. Er als der kugelrunde und","1","574"
"Erzähler","urkomische Baby Fatso - er hätte in den Boden versinken können.","1","574"
"REGIE","Im Hintergrund zunächst (meist unverständliche) Wortfetzen und Geräusche aus dem Fernseher,","1","0"
"REGIE","später Arbeitslärm und Papageiengekrächze","1","0"
"Justus","Aufhören.","1","2"
"REGIE","(lacht)","1","0"
"Justus","Schluss damit!","1","2"
"Peter","Nein! Nein, nein, nein - weiter!","1","3"
"Justus","Ab - schalteeen!","1","2"
"Peter","Ist doch irre.","1","3"
"Bob","(japsend) Das ist ja - das ist ja das Lustigste, was ich je - was ich je gesehen","1","4"
"Bob","habe.","1","4"
"Peter","Justus als Baby Fatso! (lacht wieder)","1","3"
"Peter","Baby Fatso   (im Fernsehen) Loslassen, loslassen - mir ist schlecht! Ich will nicht die Masern","1","3"
"Peter","haben!","1","3"
"Peter","Aber ich will den Schluss noch sehen! (verstellt die Stimme und lispelt künstlich)","1","3"
"Peter","Ich will fehen, wie daf aufgeht. (lacht) Pardon - ausgeht. (lacht wieder kurz)","1","3"
"Footsie","(im Fernsehen) Ach, hab' dich nicht so, Baby Fatso. Wenn deine Mama und dein","1","339"
"Footsie","Papa glauben, dass du die Masern hast, dann haben sie Angst, dass wir sie auch","1","339"
"Footsie","kriegen - dann müssen wir nicht zur Schule.","1","339"
"Bonehead","(im Fernsehen) Komm, lass dich anmalen!","1","337"
"Justus","Das halte ich nicht aus - bitte, schaltet aus.","1","2"
"REGIE","(lacht,schaltet dann aber aus)","1","0"
"Justus","(stöhnt erleichtert auf) Aaaach - endlich!","2","2"
"Bob","Also, Mann Justus - also, das war einfach toll! Du als Baby Fatso! Äh, wie alt warst","2","4"
"Bob","du eigentlich, als du diesen Film gedreht hast?","2","4"
"Justus","Drei Jahre.","2","2"
"Peter","Diese Filmarbeiten müssen ja einen irrsinnigen Spaß gemacht haben.","2","3"
"Justus","Spaß? Hast du eine Ahnung! Die andern haben mich geärgert, wo sie nur konnten.","2","2"
"Justus","Besonders Bonehead - der Große, der mit den Ohren wacklen konnte. Mann - auf","2","2"
"Justus","den bin ich heute noch sauer.","2","2"
"Bob","(lacht kurz) Ehrlich?","2","4"
"Justus","Ganz ehrlich, Bob! Der war so gemein zu mir, bei dem könnte ich heute noch","2","2"
"Justus","gewalttätig werden.","2","2"
"REGIE","(lacht)","2","0"
"Justus","Die andern waren auch nicht gerade nett, aber Bonehead war hinterhältig und","2","2"
"Justus","gemein.","2","2"
"Peter","Naja, aber dafür bist du doch durch den Filmruhm reichlich entschädigt worden.","2","3"
"Justus","Na, darauf würde ich gern verzichten. Jetzt läuft das auch noch im","2","2"
"Justus","Kabelfernsehen! Ich weiß schon, was passiert - in den nächsten Tagen redet mich","2","2"
"Justus","alle Welt nur mit ""Baby Fatso"" an","2","2"
"REGIE","(lacht)","2","0"
"Justus","Ach, ich könnte auswandern, wenn ich nur daran denke!","2","2"
"Bob","(lacht) Das - das kann ich verstehen. (schnauft kurz) So - es wird Zeit für mich.","2","4"
"Bob","Ich muss nach Hause.","2","4"
