"Speaker","Text","Page","speaker_id"
"REGIE","-Hörspielskript von Stansfield-","1","0"
"REGIE","*Titelmelodie*","1","0"
"REGIE","[Im Hintergrund hört man Blacky krächzen; Drehen der Drehscheibe des Telefons]","1","0"
"Justus","[murmelt leise vor sich hin] 4, 3, 2, 8 und 2.","1","2"
"REGIE","[längeres Freizeichen; auf der anderen Seite wird abgehoben]","1","0"
"Mr.Andrews","Andrews.","1","-1"
"Justus","Ah, guten Abend Mr. Andrews. Hier ist Justus nochmal. Hat Bob","1","2"
"Justus","inzwischen ausgeschlafen?","1","2"
"Mr. Andrews","Er ist gerade aus dem Bett gestiegen Justus, einen Moment.","1","227"
"REGIE","[Justus seufzt etwas genervt]","1","0"
"Bob","Ja?","1","4"
"Justus","Hi Bob. Na, wieder munter?","1","2"
"Bob","Geht so.","1","4"
"Justus","Bist du krank?","1","2"
"Bob","Weiß ich nicht. Glaub ich nicht, weiß ich nicht. Mir gehts halt nicht so gut!","1","4"
"Justus","Du hättest heute Nachmittag ruhig mal anrufen können. Peter und ich","1","2"
"Justus","haben die ganze Zeit auf dich gewartet.","1","2"
"Bob","[gereizt] Meine Güte! Dann hab ich halt mal nicht angerufen. Reg dich doch","1","4"
"Bob","nicht so auf!","1","4"
"Justus","Sag mal spinnst du jetzt? Was ist denn mit dir los?","1","2"
"Bob","Gar nichts ist los! Ich will bloß meine Ruhe haben! Ich hatte heute ganz","1","4"
"Bob","einfach keine Lust vorbei zu kommen oder, oder anzurufen! [seufzt genervt] Muss","1","4"
"Bob","ich denn jeden Tag auf dem Schrottplatz rumhängen, ja?","1","4"
"Justus","Davon redet doch niemand, aber äh, dass kannst du mir doch auch","1","2"
"Justus","vernünftig erklären. Kein Grund gleich auszuflippen!","1","2"
"Bob","[laut] Justus Jonas, du gehst mir auf die Nerven!","1","4"
"REGIE","[Bob legt auf]","2","0"
"Justus","Aufgelegt. [wütend] Der hat sie doch nicht alle!","2","2"
"REGIE","[Justus legt laut den Hörer auf]","2","0"
"Erzähler","Wütend starrte Justus das Telefon an. Er rechnete fest damit, dass Bob","2","574"
"Erzähler","noch einmal anrufen würde um sich zu entschuldigen. Ungeduldig trommelte der","2","574"
"Erzähler","erste Detektiv mit den Fingern auf die Tischplatte. Nach fünf Minuten erhob er sich","2","574"
"Erzähler","und ging in der engen Zentrale auf und ab. Weitere fünf Minuten später griff er nach","2","574"
"Erzähler","dem Telefonhörer und wählte erneut Bobs Nummer.","2","574"
"REGIE","[abermals das Geräusch der Wählscheibe; kurzes Freizeichen]","2","0"
"Mr.Andrews","Andrews.","2","-1"
"Justus","Ja, äh, ich bins nochmal Mr. Andrews. Könnte ich Bob noch einmal","2","2"
"Justus","sprechen?","2","2"
"Mr. Andrews","Der ist gerade auf dem Weg zu dir Justus. Es scheint ihm wieder","2","227"
"Mr. Andrews","etwas besser zu gehen.","2","227"
"Justus","Aha. Wann ist er denn losgefahren?","2","2"
"Mr. Andrews","Vor fünf Minuten. Er müsste jeden Augenblick bei dir sein.","2","227"
"Justus","In Ordnung. Danke Mr. Andrews. Wiederhören!","2","2"
"REGIE","[Justus legt den Hörer auf]","2","0"
"Erzähler","Doch Bob kam nicht. Zwanzig Minuten später wählte Justus Bobs","2","574"
"Erzähler","Nummer ein drittes Mal, und rechnete halb damit, Bob am anderen Ende zu haben,","2","574"
"Erzähler","der es sich anders überlegt hätte. Doch diesmal war es Mrs. Andrews.","2","574"
"Mrs. Andrews","Ja, bitte?","2","348"
"Justus","Hi Mrs. Andrews. Justus Jonas. Sagen Sie, ist Bob zufällig wieder zurück?","2","2"
"Mrs. Andrews","Nein! Ist er denn noch nicht bei dir? Er wollte doch sofort zu dir","2","348"
"Mrs. Andrews","fahren. Oh, hoffentlich ist ihm nichts passiert.","2","348"
"Justus","Glaub ich nicht. Wahrscheinlich hat er nur einen Freund auf der Straße","2","2"
"Justus","getroffen. [quietschende Reifen sind zu hören] Ahah. Warten Sie, ich, ich glaube da","2","2"
"Justus","kommt er. Ja, jaha, er fährt gerade in die Einfahrt.","2","2"
"Mrs. Andrews","Ah, da bin ja beruhigt.","2","348"
"Justus","Ja. Entschuldigen Sie die Störung Mrs. Andrews. Ich denke heute werde","3","2"
"Justus","ich nicht nochmal anrufen. Wiederhören!","3","2"
"REGIE","[Justus legt den Hörer auf]","3","0"
"REGIE","[Peter kommt in die Zentrale]","3","0"
"Peter","Hi Just.","3","3"
"Justus","Hi.","3","2"
"Peter","Und? Was ist los, hat sich Bob gemeldet?","3","3"
"Justus","Ich hab mit ihm telefoniert. Aber ehrlich gesagt mach ich mir Sorgen.","3","2"
"Peter","Hä?","3","3"
"Justus","Irgendwas stimmt da nicht! Ich habe Bob noch nie so gereizt erlebt. Er ist","3","2"
"Justus","ohne Grund völlig ausgeflippt!","3","2"
"Peter","Was?","3","3"
