"Speaker","Text","Page","speaker_id"
"REGIE","Die  drei   ???   und   das   brennende        Schwert","1","0"
"REGIE","- Hörspielscript von Clarissa Franklin und dem grünen Geist -","1","0"
"REGIE","(3x klingeln einer Türglocke)","1","0"
"Justus","Ah, das wird Onkel Titus sein.","1","2"
"Mathilda","Wann wird er sich endlich angewöhnen einen Hausschlüssel","1","13"
"Mathilda","mitzunehmen?","1","13"
"Justus","Hi, Onkel. Nun erzähl schon. Was hat der Notar gesagt? Hast Du","1","2"
"Justus","tatsächlich etwas geerbt?","1","2"
"Titus","Ich muss mich erstmal setzen.","1","-1"
"Mathilda","Ich schenk dir erstmal einen Kaffee ein. Warte:","1","13"
"Titus","Das ist nett. Danke. Ja, das ist schon eine merkwürdige Angelegenheit.","1","-1"
"Titus","Ich habe Billy Ford ja kaum gekannt. Unsere letzte Begegnung fand vor","1","-1"
"Titus","mindestens 20 Jahren statt.","1","-1"
"Titus","Mir ist es immer noch ein Rätsel, warum er mich als Erben eingesetzt hat.","1","-1"
"Justus","Hmm.","1","2"
"Titus","Außer mir waren noch drei andere Personen zur Testamentseröffnung","1","-1"
"Titus","geladen. Mr. Jackson, unser Bürgermeister und ein Mann und eine Frau","1","-1"
"Titus","etwa in meinem Alter, die mir nicht bekannt waren.","1","-1"
"Justus","Ähem.","1","2"
"Titus","Die drei waren genauso überrascht wie ich.","1","-1"
"Justus","Aha.","1","2"
"Mathilda","Eine sonderbare Geschichte.","1","13"
"Titus","Das kannst du wohl laut sagen, Mathilda. Verwandte schien Billy Ford","1","-1"
"Titus","nicht zu haben; zumindest wurde seine Familie im Testament mit keinem","1","-1"
"Titus","Wort erwähnt. Seinen gesamten Besitz hat er der Stadt Rocky Beach","1","-1"
"Titus","vermacht.","1","-1"
"Justus","Aha?","1","2"
"Titus","Deswegen war auch Mr. Jackson, unser Bürgermeister, anwesend. Uns","1","-1"
"Titus","drei anderen hat Billy jedem eine Kiste hinterlassen, die wir erst zu Hause","1","-1"
"Titus","öffnen sollen. Die Frau bekam einen schmalen Kasten, der Mann einen","1","-1"
"Titus","etwa Schuhkarton großen Behälter und ich...","1","-1"
"Justus","Aha...","1","2"
