"Speaker","Text","Page"
"REGIE","Die  drei  ???   – Stadt   der  Vampire    (140)","1"
"REGIE","Script von Monique Carrera","1"
"REGIE","Track 1 – Yonderwood","1"
"REGIE","Titelmusik","1"
"Erzähler","Die drei Detektive hatten sich für das Wochenende zu einer Tour ver-","1"
"Erzähler","abredet, die durch das Hinterland der Küste führen sollte. Sie wollten","1"
"Erzähler","mal wieder so richtig abschalten, nicht an irgendwelche Verpflichtun-","1"
"Erzähler","gen denken, keine kniffligen Fälle lösen – nichts. Sie waren ein paar","1"
"Erzähler","Meilen ins Landesinnere gefahren, (Vögel zwitschern) hinauf in die","1"
"Erzähler","Santa Monica Mountains, hatten Bobs Käfer in einem kleinen Kiefern-","1"
"Erzähler","wäldchen stehen gelassen und waren dann losmarschiert. (Schritte)","1"
"Erzähler","Auf dem Gipfel wollten sie nach einem geeigneten Platz suchen, wo","1"
"Erzähler","sie für die Nacht ihr Zelt aufstellen konnten. Der Anstieg zog sich eine","1"
"Erzähler","Weile hin. Aber endlich hatten sie es geschafft.","1"
"REGIE","Schritte, die Jungen legen erschöpft und erleichtert stöhnend ihre","1"
"REGIE","Rucksäcke ab","1"
"Bob","(erschöpft und erleichtert) Poah... Es war... doch ziemlich heftig hier","1"
"Bob","rauf.","1"
"Justus","Hah...","1"
"Peter","(lachend) Ja, aber das Panorama, das entschädigt für alles.","1"
"Justus","und Bob: Ja.","1"
"Peter","Seht doch mal da hinten, ’n Wasserfall.","1"
"Bob","Ja.","1"
"Justus","Bob?","1"
"Bob","Ja?","1"
"Justus","Kannst du bitte mal auf der Karte nachsehen, wie dieses Dorf da unten","1"
"Justus","heißt?","1"
"Bob","Ja, das mache ich.","1"
"REGIE","Bob faltet eine Karte auseinander, Äste knacken","1"
"Bob","So, warte mal... hanananana... wenn das Nest überhaupt drauf ist","1"
"Bob","ähm... (nuschelnd) warte mal, (nuschelt) hier, hier her, (deutlicher)","1"
"Bob","warte mal, hier, ja genau. Das hier, das müsste es sein.","1"
"Justus","Ja?","1"
"Bob","Ja, da ist der Bach, der sich dort drüben über den Fels stürzt, hier...","2"
"Bob","ja...","2"
"Justus","Hä...","2"
"Bob","...und, ähm, dort ist dieser Felsen, der wie son überdimensionaler","2"
"Bob","Hundekopf aussieht.","2"
"Peter","Mhm...","2"
"Bob","Und dieser kleine Fleck hier, das ist es. Das heißt, ähm... Augenblick...","2"
"Bob","Moment mal... Yonderwood.","2"
"Peter","Yonderwood?","2"
"Bob","Ja.","2"
"Peter","Ist ja ein komischer Name.","2"
"Justus","Wie dem auch sei – ich bin dafür, dass wir da nachher mal runterge-","2"
"Justus","hen. Wir kaufen ein paar Kleinigkeiten fürs Abendessen ein oder, viel-","2"
"Justus","leicht gibt’s ja sogar ein Gasthaus oder etwas in der Art.","2"
"Peter","Mhm.","2"
"Bob","Ja.","2"
"Justus","Ja, dann müssten wir uns nicht selbst was aufwärmen. Irgendwie ist","2"
"Justus","mir heute nicht so nach Erbsensuppe vom Gaskocher. Was meint ihr?","2"
"REGIE","Peter lacht ein wenig gehässig","2"
"Bob","Gute Idee.","2"
"Justus","Ja...","2"
"Peter","Von mir aus... Obwohl das natürlich nicht besonders stilecht ist. Mit","2"
"Peter","Rucksäcken durch die Berge wandern und sich dann in irgendeinem","2"
"Peter","Gasthaus ein Steak mit Pommes reinziehen.","2"
"REGIE","Bob lacht","2"
"Justus","Tja, stilecht vielleicht nicht, aber dafür umso leckerer.","2"
"REGIE","Peter und Bob lachen, Schritte","2"
"Justus","Kommt.","2"
"REGIE","Musik","2"
"Justus","Track 2 – Die Geisterstadt","3"
"REGIE","Musikwechsel","3"
"Erzähler","Doch als die drei Detektive etwa eine Stunde später am Eingang des","3"
"Erzähler","Dorfes standen, machte es nicht den Anschein, als würde es hier auch","3"
"Erzähler","nur ein Stück Brot geben, geschweige denn ein Steak mit Pommes.","3"
"Erzähler","Wie ausgestorben lag der Ort im schwindenden Dämmerlicht vor ih-","3"
"Erzähler","nen. Und nicht das kleinste Anzeichen deutete darauf hin, dass hier ir-","3"
"Erzähler","gendjemand lebte.","3"
"REGIE","Schritte auf Asphalt","3"
"Peter","Leute?","3"
"Bob","Ja?","3"
"Peter","Ich sag’s ja nur ungern, aber ihr wisst sicher, wie man Orte, wie diesen","3"
"Peter","nennt.","3"
"Justus","Hä?","3"
"Bob","Ja... ’N Kaff?","3"
"Peter","Nein. Sowas nennt man... (atmet tief ein) eine Geisterstadt. (atmet","3"
"Peter","aus, erschreckt sich) Was das ’n Blitz?","3"
"REGIE","Justus erschreckt ebenfalls","3"
"Bob","Anzunehmen. Wartet mal... (zählt leise) ...9, 10, 11, 12, 13, 14, 15, 16,","3"
"Bob","17, 18, 19, 20...","3"
"REGIE","Donner","3"
"Bob","Einundzwanzig Sekunden.","3"
"Justus","Ach...","3"
"Bob","Sieben Kilometer. Mal sehen, wie lange es beim nächsten Mal dauert.","3"
"Bob","Dann wissen wir, ob das Gewitter in unsere Richtung zieht.","3"
"REGIE","Peter und Justus erschrecken","3"
"Peter","Da! Wieder! Oh... öach, Jetzt fängt’s auch noch an zu regnen, Mist!","3"
"REGIE","Regen setzt ein","3"
"Bob","(zählt) ...7, 8, 9, 10, 11, 12...","3"
"REGIE","Donner","3"
"Justus","Ach...","3"
"Peter","Oh...","3"
"Bob","Puh!","3"
"Justus","Es kommt näher. Und nicht zu langsam. Das Gewitter ist nur noch","4"
"Justus","ungefähr vier Kilometer entfernt. Das könnte ziemlich ungemütlich","4"
"Justus","werden. Wir sollten sehen, dass wir uns irgendwo unterstellen können.","4"
"Peter","Ähä...","4"
"Justus","Ähm, ich würde vorschlagen, dass wir uns in eines dieser Häuser ver-","4"
"Justus","krümeln, bis das schlimmste vorbei ist.","4"
"Peter","Wie, du... d... d... du willst in eins dieser Geisterhäuser rein?","4"
"Bob","(genervt) Ach...","4"
"Justus","Du kannst gerne hier bleiben, zweiter. Wir holen dich dann später wie-","4"
"Justus","der ab und wringen dich aus.","4"
"Peter","Hab verstanden, ich komm mit. Ist doch klar.","4"
"Bob","Ach...","4"
"Justus","Dann los!","4"
"REGIE","schnelle Schritte, teilweise durch Pfützen, es donnert immer wieder,","4"
"REGIE","weiterhin Regen, Schritte auf Holz, Türklingeln","4"
"Bob","Da rührt sich nichts. Ist eh stockdunkel da drin.","4"
"Justus","Ach...","4"
"REGIE","Klopfen","4"
"Justus","Hallo! (schlägt dumpf auf die Tür) Hallo! (betätigt die Klinke) Hach...","4"
"Justus","Abgeschlossen!","4"
"Bob","Was hast du denn erwartet? Sag mal, Peter, hast du dein Dietrich-Set","4"
"Bob","dabei?","4"
"Peter","Äh, Moment... Hach, ne, ich, ich glaube, ich hab das Etui in der ande-","4"
"Peter","ren Hose gelassen und die hängt zu Hause überm Stuhl.","4"
"Bob","(enttäuscht) Ach...","4"
"Justus","Naja, halb so wild. Hier gibt’s ja genügend andere leerstehende Häu-","4"
"Justus","ser.","4"
"Bob","Hey, Freunde? Schaut mal dort drüben! Hier scheint’s ja doch Leben","4"
"Bob","zu geben.","4"
"Peter","Ha.","4"
"Justus","Ja. Das ist ein Gasthaus, wenn ich das Schild da richtig interpretiere.","4"
"Justus","Und zwischen den Holzläden leuchtet erkennbar Licht.","4"
"Bob","Ganz genau. Lass uns mal rüber gehen.","4"
"Peter","Ja.","5"
"Justus","(in freudiger Erwartung) Oh... Vielleicht wird’s ja dann doch noch was","5"
"Justus","mit dem Steak und den Pommes.","5"
"Peter","Hehe...","5"
"REGIE","Schritte, teilweise durch Pfützen, es regnet und donnert immer noch,","5"
"REGIE","dumpfes Stimmengewirr","5"
"Peter","Golden Bear. Es ist wirklich ne Gastwirtschaft. Wenn mich nicht alles","5"
"Peter","täuscht, dann, dann sind auch paar Leute drin, ich hör Stimmen.","5"
"Justus","Dann gehen wir mal rein, sonst saufen wir draußen noch ab.","5"
"Peter","Ja.","5"
"Bob","Gut.","5"
"REGIE","Türknarren, der Regen verstummt, die Tür schlägt zu, die Jungen","5"
"REGIE","stöhnen auf, die Stimmen verstummen","5"
"Bob","(leise) Wie sieht’s denn hier aus, Just?","5"
"Peter","(leise) Wie in nem schlechten Vampirfilm.","5"
"Bob","Ja.","5"
"Peter","Überall Kreuze und alles voller Knoblauch.","5"
"REGIE","Musik setzt ein","5"
"Justus","Äh... guten Abend, miteinander.","5"
"Bob","Hallo.","5"
"Peter","Hallo.","5"
"Peter","Dorfbewohner:  ’N Abend.","5"
"Peter","Dorfbewohner:  Hallo.","5"
"Peter","Dorfbewohner:  (Geflüster) Sag mal, kennst du die? – M m....","5"
"Bob","Häh... Ja...","5"
"Justus","Ja... ist ein elendes Wetter da draußen.","5"
"Peter","Fehlt nur noch so ein Typ im schwarzen Umhang mit langen, blutigen","5"
"Peter","Eckzähnen.","5"
"Peter","ein Glas zerspringt, eine Frau – Mary – schreckt auf, Musik setzt aus","5"
"Peter","Otis:          Mary! Reiß dich gefälligst zusammen!","5"
"REGIE","Donner grollt","5"
"Peter","Ent... e... entschuldigen Sie, ich, ich, ich wollte Sie nicht erschrecken,","6"
