"Speaker","Text","Page","speaker_id"
"REGIE","Die drei ???   - Geisterstadt   (64)","1","0"
"REGIE","+++ Hörspielscript von Markus L. +++","1","0"
"REGIE","Titelmusik","1","0"
"Erzähler","Als Justus die Klinke der Küchentür hinunter drückte merkte er sofort, dass etwas","1","574"
"Erzähler","nicht stimmte. (Schritte) Es roch intensiv nach verbranntem Fleisch. Er stürzte zu","1","574"
"Erzähler","dem Herd und öffnete das Backrohr, vor dem ein angekokeltes rauchendes","1","574"
"Erzähler","Geschirrhandtuch hing. (Backofentür wird geöffnet; Knistern von kochendem Fett)","1","574"
"Erzähler","Heißer Qualm und ein beißender Gestank schlugen ihm ins Gesicht. (Klappern","1","574"
"REGIE","vom Backblech)","1","0"
"Justus","Oh! (hustet; Backblech klappert) Autsch! Ah! (pustet) Uah! (ruft) Tante Mathilda!","1","2"
"Justus","(hustet) Au! Tante Mathilda! (Türklingel; Justus stöhnt) Au! (ruft) Moment, ich","1","2"
"Justus","komme gleich! (Schritte; Tür wird geöffnet)","1","2"
"Peter","(fröhlich) Pummelchen!","1","3"
"Bob","Hi Justus! (lacht)","1","4"
"Justus","Ah, Peter, Bob! Gut, dass ihr da seid!","1","2"
"Peter","(hustet) Was 'n hier los? (Schritte)","1","3"
"Justus","Ich konnte gerade noch ein Unglück verhindern.","1","2"
"Bob","Ah, was is' denn hier passiert?","1","4"
"Justus","Beinah wär die ganze Küche abgebrannt.","1","2"
"Peter","Mein Gott!","1","3"
"Justus","(hustet) Na los, kommt rein! (Peter hustet)","1","2"
"Bob","Uah! Ein Gestank hier! (Tür wird geschlossen)","1","4"
"Peter","Das riecht man ja schon von weitem.","1","3"
"Justus","Ja!","1","2"
"Peter","Also, der gute Schmorbraten ist hinüber. (Bob bedauernder Laut) Und ich hatte","1","3"
"Peter","mich schon so auf das Essen gefreut.","1","3"
"Bob","Ja, ich auch!","1","4"
"Peter","Kommt ja schließlich nicht jeden Tag vor, dass wir... das wir von Tante Mathilda","1","3"
"Peter","zum Essen eingeladen werden, ne? (hustet)","1","3"
"Bob","Wo is' sie denn überhaupt? (hustet) Oh Mann, ist das ein Qualm hier.","1","4"
"Justus","Ich öffne erst mal das Fenster. (Schritte)","1","2"
"Peter","Ja, bitte!","1","3"
"Bob","Ja, mach mal!","2","4"
"Peter","Oh, der schöne Braten! (Fenster wird geöffnet; Schrottplatzgeräusche)","2","3"
"Justus","Irgendetwas scheint passiert zu sein. Tante Mathilda muss überstürzt","2","2"
"Justus","aufgebrochen sein. Sonst hätte sie das Geschirr abgewaschen und ganz bestimmt","2","2"
"Justus","das Fleisch aus dem Backofen genommen.","2","2"
"Peter","Ja!","2","3"
"Bob","Ja, oder sie dachte sie kommt gleich wieder.","2","4"
"Peter","Ja, aber das passt gar nicht zu Tante Mathilda.","2","3"
"Justus","Deshalb mach ich mir auch solche Sorgen.","2","2"
"Bob","Hm! (Wasser rauscht) Na, ich setz uns mal 'n Tee auf.","2","4"
"Peter","Sehr gute Idee! (räuspert sich; Tür wird geöffnet; Schritte)","2","3"
"Tante Mathilda","Um Himmels Willen, mein Schmorbraten! Den hatt' Ich doch ganz vergessen.","2","13"
"Justus","Tante Mathilda!","2","2"
"Bob","Misses Jonas! Wir haben uns ja schon Sorgen gemacht.","2","4"
"Tante Mathilda","(stöhnt) Hach, meine Freundin Emily ist zu Hause von der Leiter gestürzt.","2","13"
"Tante Mathilda","(bedauernde Laute der Drei; Geschirr klappert zwischendurch) Ja! Sie rief mich an","2","13"
"Tante Mathilda","und bat mich sie ins Krankenhaus zu fahren.","2","13"
"Justus","Emily ist im Krankenhaus?","2","2"
"Tante Mathilda","Ja!","2","13"
"Justus","Ist es sehr schlimm?","2","2"
"Tante Mathilda","Ach nein! Sie hat nochmal Glück im Unglück. Einige Knochen sind zwar","2","13"
"Tante Mathilda","gebrochen, aber...","2","13"
"Bob","Was?","2","4"
"Tante Mathilda","...wie leicht hätte sie sich doch auch das Genick brechen können. (die Drei","2","13"
"Tante Mathilda","kommentieren durcheinander) Ja!","2","13"
"Justus","Was ist denn passiert?","2","2"
"Tante Mathilda","In meiner... Pass mal auf! In meiner Aufregung bin ich dann einfach natürlich gleich","2","13"
"Tante Mathilda","rüber gelaufen ohne auch nur im geringsten an den Schmorbraten zu denken.","2","13"
"REGIE","(Teekessel beginnt zu pfeifen)","2","0"
"Justus","Ich kam gerade noch im rechten Moment.","2","2"
"Tante Mathilda","Ja!","2","13"
"Justus","Das Geschirrhandtuch hätte fast Feuer gefangen.","2","2"
"Tante Mathilda","Hach, ich muss dir wirklich danken Justus.","2","13"
"Bob","So!","2","4"
"Peter","Ah, das Wasser.","3","3"
"Bob","Auf diese Aufregung gibt's jetzt erst mal 'n Teechen. (Tee wird eingegossen)","3","4"
"Tante Mathilda","Ach, was tät ich nur ohne euch? (die Drei lachen)","3","13"
"Peter","So!","3","3"
"Bob","So!","3","4"
"Peter","Du trinkst jetzt mal schön den Tee. (Tassen klappern)","3","3"
"Tante Mathilda","So, nun aber... nun aber zu etwas anderem. Ich hab nämlich eine Überraschung","3","13"
"Tante Mathilda","für euch.","3","13"
"Peter","Was?","3","3"
"Tante Mathilda","(trinkt) Mh! Ach! Ah, das tut gut!","3","13"
"Bob","Ja!","3","4"
"Justus","Nun erzähl schon Tante!","3","2"
"Tante Mathilda","Ja! Ihr erinnert euch vielleicht, dass meine alte Schulfreundin Emily nie geheiratet","3","13"
"Tante Mathilda","hat.","3","13"
"Justus","Hm, ja!","3","2"
"Tante Mathilda","Ja, sie ist Haushälterin bei dem berühmten Spieleverleger Michael Oames.","3","13"
"Bob","Mhm!","3","4"
"Tante Mathilda","Heute Vormittag war sie mit den Vorbereitungen für einen zweiwöchigen Ausflug in","3","13"
"Tante Mathilda","Oames Ferienhaus am Lake Tahoe beschäftigt als sie von der Leiter fiel.","3","13"
"Peter","Ja, wirklich Pech für sie.","3","3"
"Tante Mathilda","Ja!","3","13"
"Peter","Aber... (lacht) was hat das mit uns zu tun?","3","3"
"Tante Mathilda","Ja, immer langsam Peter und der Reihe nach.","3","13"
"Peter","Aha!","3","3"
"Tante Mathilda","(trinkt) Ich bin schon ein paarmal für Emily eingesprungen. Dieser Oames ist noch","3","13"
"Tante Mathilda","gar nicht so alt, aber doch schon ein bisschen wunderlich.","3","13"
"Justus","Aha!","3","2"
"Bob","Mhm!","3","4"
"Tante Mathilda","Ja, und zudem fühlt er sich in seinem Haus recht einsam.","3","13"
"Justus","Aha! Ich kombiniere, du fährst nach Tahoe.","3","2"
"Tante Mathilda","Falsch! Wir alle fahren nach Tahoe.","3","13"
"Bob","Äh, was?","3","4"
"Tante Mathilda","Ja! Das heißt natürlich nur wenn ihr wollt. (lacht; großer Jubel)","4","13"
"Justus","Ja natürlich woll'n wir. Auf der Stelle!","4","2"
"Tante Mathilda","Passt mal auf! In drei Tagen beginnen die Winterferien. Und das Gebiet eignet sich","4","13"
"Tante Mathilda","bestens zum Skifahren.","4","13"
"Peter","Oh!","4","3"
"Bob","Oh!","4","4"
"Tante Mathilda","Ja, ich denke dabei ganz besonders an dich Justus.","4","13"
"Bob","Was?","4","4"
"Justus","An mich?","4","2"
"Tante Mathilda","Ein wenig Bewegung würde deiner Figur gar nicht schaden. (Peter und Bob","4","13"
"REGIE","lachen)","4","0"
"Justus","Bitte? (Teetasse knallt auf Teller)","4","2"
"Peter","Pummelchen auf Skiern. Schon allein dafür lohnt sich die lange Anreise.","4","3"
"Bob","Das ist klasse!","4","4"
"Justus","(ironisch) Ha, ha, ha! (alle lachen)","4","2"
"REGIE","Zwischenmusik","4","0"
"Erzähler","Schon wenige Tage später fuhren die drei Fragezeichen und Tante Mathilda durch","4","574"
"Erzähler","den Eldorado National Forrest in Richtung Lake Tahoe. Morton hatte es sich nicht","4","574"
"Erzähler","nehmen lassen die Vier zu chauffieren, nachdem Mister Oames gnädig der","4","574"
"Erzähler","Aushilfe samt Besuch zugestimmt hatte. Der schwarze Rolls Royce glitt trotz der","4","574"
"Erzähler","verschneiten Fahrbahn wie auf Schienen dahin. (Motorgeräusch; Justus und Bob","4","574"
"REGIE","genussvolle Laute)","4","0"
"Justus","Wir sind jetzt über zweitausend Meter hoch. Habt ihr gewusst, dass es hier so","4","2"
"Justus","schön ist?","4","2"
"Bob","Nee!","4","4"
"Peter","Ist wirklich schön!","4","3"
"Tante Mathilda","(lachend) Ja! Wir haben es gleich geschafft Mister Morton. Hinter der nächsten","4","13"
"Tante Mathilda","Kurve brauchen sie nur noch die Auffahrt hochzufahren. Das Ferienhaus können","4","13"
"Tante Mathilda","sie gar nicht verfehlen.","4","13"
"Morton","Gnädige Frau! Ist es ihnen recht wenn wir zuerst zum Haus fahren und ich dann","4","12"
"Morton","die Einkäufe allein erledige?","4","12"
"Tante Mathilda","Selbstverständlich!","4","13"
"Bob","Mann, seht euch das an! (erstaunte Laute) Das is' ja 'ne Traumvilla.","4","4"
"Tante Mathilda","Ja! Jugendstil, und das fast am Ende der Welt. Was sagt ihr dazu?","4","13"
"Peter","Tja, am besten gar nichts. (Bob und Tante Mathilda lachen) Wenn ich das Kelly","4","3"
"Peter","erzähle, dann glaubt sie wieder ich übertreibe.","4","3"
"Tante Mathilda","Naja, unsere Unterkunft ist allerdings da hinten in dem abseits gelegenen","5","13"
"Tante Mathilda","Holzhaus.","5","13"
"Peter","Ach so! (Klicken vom Blinker)","5","3"
"Justus","Ist aber auch nicht schlecht.","5","2"
"Peter","Nein!","5","3"
"Bob","Na dann woll'n wir mal!","5","4"
"Justus","Ja, kommt! (Autotüren werden geöffnet und zugeschlagen; bewundernde Laute)","5","2"
"Bob","(pfeift) Nicht schlecht! Also, wenn das alles mir gehörte wär ich schon zufrieden.","5","4"
"REGIE","(Peter lacht) Sag mal, dieser Oames muss ja stinkreich sein. (Schritte)","5","0"
"Justus","Und wir sind mit Schuld.","5","2"
"Peter","He? Wie meinst du das?","5","3"
"Justus","Hast du nicht auch ""Labyrinth"" und ""Hexenkessel"" gespielt?","5","2"
"Bob","(stöhnt lachend) Natürlich!","5","4"
"Peter","(lachend) Na klar, ja!","5","3"
"Justus","So wie ich und Millionen anderer Leute. Diese Spiele kommen alle aus einer","5","2"
"Justus","Fabrik.","5","2"
"Peter","Ah! (lacht)","5","3"
"Tante Mathilda","Ja, so! Und nun packt mal alle mit an ihr Drei.","5","13"
"Peter","Ja!","5","3"
"Tante Mathilda","Wir wollen uns erst mal in unserer neuen Behausung ein wenig umschauen und","5","13"
"Tante Mathilda","dann die Zimmerverteilung vornehmen. Jeder von euch bekommt ein eigenes","5","13"
"Tante Mathilda","Zimmer.","5","13"
"Bob","Ah, das hört sich gut an.","5","4"
"Justus","Nehmt ihr das Gepäck.","5","2"
"Peter","Mhm!","5","3"
"Justus","Ich montiere in der Zwischenzeit die Skier ab. Oi!","5","2"
"Peter","Das ist mal wieder typisch. (lacht)","5","3"
"Morton","Warte Justus! Ich werde dir behilflich sein.","5","12"
"Justus","Das ist voll festgefroren. (Peter lacht)","5","2"
"Bob","So!","5","4"
"Erzähler","Tante Mathilda, Morton und die drei Fragezeichen fanden sich im Ferienhaus","5","574"
"Erzähler","schnell zurecht. Anschließend machte sich Mathilda fertig um in die Villa zu Mister","5","574"
"Erzähler","Oames zu gehen. Und auch der Chauffeur brach mit einer langen Einkaufsliste","5","574"
"Erzähler","nach South Lake Tahoe auf. Er wollte noch über Nacht bleiben und erst am","5","574"
"Erzähler","nächsten Tag den Heimweg nach Los Angeles antreten. (Schritte; Kofferschlösser","6","574"
"REGIE","klappern)","6","0"
"Justus","So! Und wir... wir sehen uns erst mal gründlich um.","6","2"
"Peter","Ja!","6","3"
"Justus","Oder hat einer was dagegen?","6","2"
"Peter","Na, Oames vielleicht. (Reißverschluss)","6","3"
"Bob","Der muss uns ja nicht unbedingt sehen. Wir sind doch keine Anfänger. (Peter","6","4"
"REGIE","lacht)","6","0"
"Justus","Dann kommt! (Schritte; Tür wird geöffnet; Wind weht; fröstelnde Laute der Drei)","6","2"
"Bob","Oi, oi, oi!","6","4"
"Peter","Mir ist kalt.","6","3"
"Bob","Ganz schön frisch.","6","4"
"Peter","Mann! Seht euch bloß die Villa an. Jugendstil. Äh, ich hab gar keine Ahnung was","6","3"
"Peter","das ist.","6","3"
"Justus","Eine Stilrichtung der angewandten Künste und der Architektur.","6","2"
"Bob","Was?","6","4"
"Justus","Hier links sehen sie ein besonders schönes Exemplar der mitteleuropäischen","6","2"
"Justus","Strömung... (Bob lacht) mit flächengebundenen Liniengebilden im Schnitzwerk, die","6","2"
"Justus","ursprünglich von Pflanzenmotiven ausgehen.","6","2"
"Bob","(lachend) Oh, aufhören Justus!","6","4"
"Peter","(lacht) Bob! Blufft der oder...","6","3"
"Justus","Weiter drüben...","6","2"
"Bob","Ja, du kennst ihn doch. Unser fleischgewordenes Lexikon,...","6","4"
"Justus","...darf ich sie hinweisen...","6","2"
"Bob","...und das in zwanzig dicken Bänden. (lacht mit Peter)","6","4"
"Justus","Soll ich weitermachen?","6","2"
"Peter","Nein!","6","3"
"Bob","Nein!","6","4"
"Peter","Bitte, bitte nicht!","6","3"
"Bob","Nein, bitte nicht, nein! (Justus missgelaunter Laut)","6","4"
"Peter","Wir wollen lieber die Stille der Natur auf uns wirken lassen.","6","3"
"Bob","Ja! Ja, lasst uns diesen Pfad hier hochklettern.","6","4"
"Peter","Ja!","6","3"
"Bob","Von da oben kann man bestimmt das ganze Gelände überblicken.","7","4"
"Peter","Ja!","7","3"
"Justus","Ja, gute Idee! (Schritte; fröstelnde Laute)","7","2"
"Peter","Seht euch das an! Ob das alles noch zu Oames Gelände gehört oder ob er... ob er","7","3"
"Peter","einfach auf einen Zaun verzichtet hat?","7","3"
"Justus","Dort steckt ein Messingschild in der Erde. (liest vor) ""Bayview"".","7","2"
"Peter","Mhm!","7","3"
"Justus","(liest weiter) ""Erbaut von Michael Oames. 1960.""","7","2"
"Peter","Von Michael Oames, ja.","7","3"
"Bob","Also ist das immer noch sein Gelände. (erstaunter Laut) Von hier oben sieht man","7","4"
"Bob","das ganze Anwesen aus der Vogelperspektive.","7","4"
"Justus","Das wir so hoch sind hätt ich nicht gedacht.","7","2"
"Peter","Tja, ist eben ein ausgesuchter Platz. Seht mal dort drüben!","7","3"
"Bob","He?","7","4"
"Peter","'N richtig kleiner Skilift. (lacht) Bestimmt sind unter der Schneedecke noch drei","7","3"
"Peter","oder vier Tennisplätze versteckt. (alle lachen)","7","3"
"Justus","Wie in einem Spielzeugland.","7","2"
"Peter","Ja!","7","3"
"Justus","Ob der Kerl auch noch etwas anderes tut mit seinem Geld als sich hier ein eigenes","7","2"
"Justus","Land anzulegen?","7","2"
"Bob","Tja, keine Ahnung.","7","4"
"Justus","Dieser Millionär ist mir unheimlich obwohl wir ihn noch gar nicht kennen. Aber das","7","2"
"Justus","wird sich morgen ändern. Kollegen! Ich schlage vor, dass wir jetzt den Rückweg","7","2"
"Justus","antreten.","7","2"
"Bob","Ja, ausgezeichnete Idee!","7","4"
"Peter","Ja!","7","3"
"Justus","Langsam wird es schon dunkel.","7","2"
"Peter","Und kalt.","7","3"
"Justus","Dann kommt Kollegen!","7","2"
"Bob","Ja! (Musik setzt ein; Schritte; Husten)","7","4"
"Peter","Ist ja glatt hier. (Bob erschreckter Laut)","7","3"
"Peter","Zwischenmusik (Anmerkung: Sinfonie in h-Moll von Franz Schubert, auch ""Die Unvollendete"" genannt,","7","3"
"Peter","1. Satz ""Allegro moderato"")","7","3"
"Erzähler","Als die drei Fragezeichen zum Ferienhaus zurückkehrten sahen sie es schon von","8","574"
"Erzähler","weitem. Das schmiedeeiserne Tor zur Millionärsvilla stand offen und im Schnee","8","574"
"Erzähler","waren jede Menge Reifenspuren zu sehen. (Schritte; Wind weht)","8","574"
