"Speaker","Text","Page","speaker_id"
"REGIE","Die   drei   ???    und    der   tanzende       Teufel","1","0"
"REGIE","- Hörspielskript von Mike Hall -","1","0"
"REGIE","Titelmusik","1","0"
"REGIE","Hintergrund: Im Freien","1","0"
"Tina","Ihr seid doch Detektive, nicht? Ihr könnt Anabella finden. Ich möchte","1","-1"
"Tina","euch den Fall übertragen. Hier sind 50 Cent.","1","-1"
"Peter","Puppen suchen wir nicht Tina.","1","3"
"Justus","(erheitert) Unsere Fälle sind um einiges bedeutsamer.","1","2"
"Bob","Und überhaupt möchte ich wetten, dass du deine Puppe in eurem Haus","1","4"
"Bob","verloren hast. Und sonst nirgends.","1","4"
"Peter","Klar, Bob. Das stimmt. Tut uns Leid, Tina wir müssen den Filmprojektor","1","3"
"Peter","meines Vaters zur Reparatur bringen.","1","3"
"Tina","Ich habe Annabella aber nicht verloren, sie ist weggeflogen.","1","-1"
"Justus","(verwundert) Häh? Fortgeflogen? Wie meinst du das?","1","2"
"Tina","Ich habe sie gestern abend in ihrem Bett gelassen. Und wie ich dann","1","-1"
"Tina","schlafen gegangen bin, hab ich aus dem Fenster gesehen und da ist sie","1","-1"
"Tina","einfach den Baum rauf geflogen","1","-1"
"Justus","Naja, vielleicht könnten wir uns das mal näher betrachten.","1","2"
"Peter","(ungeduldig) Just, wir müssen den Projektor wegbringen.","1","3"
"Bob","Puppen fliegen doch nicht einfach los, Just","1","4"
"Justus","Eben darum, und deshalb sehen wir uns den Baum mal an. Das dauert","1","2"
"Justus","ja nicht lange.","1","2"
"Tina","Dort drüben steht er.","1","-1"
"Justus","Kommt, wir gehen hin.","1","2"
"REGIE","Schritte","1","0"
"Tina","Hier hat Annabella geschlafen.","1","-1"
"Peter","Also, im Baum ist keine Puppe","1","3"
"Bob","Und auf dem Boden auch nicht.","1","4"
"Justus","Ich stelle fest, dass jemand vor kurzer Zeit diesen Baum bestiegen hat.","1","2"
"Justus","Und er war klein und hatte Turnschuhe an. Seht euch doch die Spuren","1","2"
"Justus","an!","1","2"
"Peter","Tja, könnte ein Kind gewesen sein.","1","3"
"REGIE","(brummt zustimmend)","2","0"
