"Speaker","Text","Page","speaker_id"
"REGIE","Die   Drei     ???    Schattenmänner","1","0"
"REGIE","Titelmelodie","1","0"
"REGIE","Zwischenmelodie","1","0"
"Erzähler","Unbarmherzig heiss brannte die Augustsonne vom","1","574"
"Erzähler","Himmel. Justus' T-Shirt war durchgeschwitzt und","1","574"
"Erzähler","manchmal flimmerte es so heftig vor seinen Augen, dass","1","574"
"Erzähler","er sie zusammenkneifen musste. Vielleicht kam es ihm","1","574"
"Erzähler","auch deshalb später so vor, als hätte er die ganze Szene","1","574"
"Erzähler","bloss im Film gesehen.","1","574"
"REGIE","Schritte","1","0"
"Justus","Puuh, Kollegen, das italienische Wetter steht dem in","1","2"
"Justus","Kalifornien in nichts nach.","1","2"
"REGIE","(Auflachen)","1","0"
"Bob","M-hm.","1","4"
"Justus","Wollen wir uns nicht langsam das erste Eis gönnen?","1","2"
"Peter","Ja, das italienische Eis soll das Beste sein, was man","1","3"
"Peter","weltweit essen kann. Vor allem Zitrone.","1","3"
"Bob","Sagt mal, sollten wir uns nicht zuerst um die Fahrräder","1","4"
"Bob","kümmern, die wir uns leihen wollten?","1","4"
"Justus","Ach, wie konnten wir nur der Idee verfallen, bei dieser","1","2"
"Justus","Affenhitze Fahrrad zu fahren?","1","2"
"Bob","Ja, warum denn nicht?","1","4"
"REGIE","Schnelle Schritte von hinten","1","0"
"Bob","Uah!","1","4"
"Justus","Hey! Uah, hey! Hey, Halt! Bleiben Sie stehen!","1","2"
"Bob","Was...  Was ist denn los?","1","4"
"Peter","Siehst Du doch! Die zwei Kerle haben Justus den","1","3"
"Peter","Rucksack weggerissen und jetzt sind sie auf ihrer Vespa","1","3"
"Peter","auf und davon.","1","3"
"Justus","Ach! Einfach so. In Bruchteilen von Sekunden. Einer kam","2","2"
"Justus","von vorne, der andere von hinten.","2","2"
"Italienerin","Aaah, mama mia! Mamma mia! M'hanno rubato! Aaai,","2","506"
"Italienerin","mamma  mia (...)","2","506"
"Peter","Taha, seht euch die Frau an. Sie demonstriert uns, wie","2","3"
"Peter","man sich in Rom verhalten muss. Mit voller Kraft klemmt","2","3"
"Peter","sie ihre Handtasche zwischen Ellenbogen und Hüfte ein.","2","3"
"Italienerin","Scippo! Scippo! Questura! Questura!","2","506"
"REGIE","(stöhnt)","2","0"
"Bob","Also tut mir leid, Freunde, ich versteh kein Wort","2","4"
"Justus","Das ist doch ganz einfach. (grinst) Natürlich habe ich alle","2","2"
"Justus","Wörter gespeichert, die mir beim Studieren etlicher","2","2"
"Justus","Reiseführer begegnet sind.","2","2"
"Bob","Aha.","2","4"
"Justus","""Scippo""1 ist das Wort für den berüchtigten","2","2"
"Justus","Handtaschenraub und ""questura"" heisst in Italien","2","2"
"Justus","""Polizeistation"".","2","2"
"Bob","Na, das hätte ich mir gleich denken können. Kaum setzen","2","4"
"Bob","wir unseren Europatrip in Italien fort, sind wir auch schon","2","4"
"Bob","mitten drin in einem neuen Fall.","2","4"
"REGIE","(Auflachen)","2","0"
"Justus","Kollegen, habt ihr etwas anderes erwartet?","2","2"
"REGIE","Zwischenmusik","2","0"
"Erzähler","Die nächste Polizeiwache war nur ein paar Gassen","2","574"
"Erzähler","entfernt. Auf dem Revier stand zum Glück ein Übersetzer","2","574"
"Erzähler","bereit, der fliessendes Englisch sprach und zügig das","2","574"
"Erzähler","Protokoll aufnahm.","2","574"
"REGIE","Tür geht auf","2","0"
"Polizist","Also, Junge, dann leg mal los: Was war denn alles in","2","31"
"Polizist","Deinem Rucksack?","2","31"
"Polizist","1 Justus spricht ""scippo"" übrigens falsch aus. wäre die korrekte Pronunziation.","2","31"
"Justus","Das kann ich ihnen genau sagen: Ansichtskarten, ein","3","2"
"Justus","Romführer, eine Sonnenbrille, ein Führerschein und mein","3","2"
"Justus","Schlüsselbund","3","2"
"Polizist","Aber doch hoffentlich nicht Dein Pass?","3","31"
"Justus","Nein.","3","2"
"Polizist","Na, also. Dann ist ja alles nur halb so schlimm. Und Geld","3","31"
"Polizist","hoffentlich auch nicht.","3","31"
"Justus","Doch. 152.000 Lire.","3","2"
"Bob","(pfeift) Das sind ja fast hundert Dollar, Just. Ein kleines","3","4"
"Bob","Vermögen.","3","4"
"Polizist","Gebt mir am besten eure Adresse, damit wir euch","3","31"
"Polizist","benachrichtigen können, wenn die Sachen wieder","3","31"
"Polizist","auftauchen.","3","31"
"Peter","Wieso ""wieder auftauchen""?","3","3"
"Polizist","In ein paar Stunden wird der Rucksack irgendwo","3","31"
"Polizist","gefunden, die Schlüssel werden drin sein und der","3","31"
"Polizist","Führerschein auch. Und wenn es den Dieben nicht gefällt,","3","31"
"Polizist","auch der Romführer und die Ansichtskarten, m-hm.","3","31"
"Bob","Äh, sagen Sie: Sind Sie Hellseher?","3","4"
"Justus","Das ist hier so üblich, Bob...","3","2"
"Bob","Aha.","3","4"
"Justus","Was die Diebe nicht brauchen können, das geben sie","3","2"
"Justus","zurück.","3","2"
"REGIE","(Auflachen)","3","0"
"Polizist","Ja, allerdings.","3","31"
"Justus","Wir wohnen in einer Pension, gleich hinter der Piazza","3","2"
"Justus","Navona. Sie heisst ""Albergo Torino"".","3","2"
"Bob","Ja.","3","4"
"REGIE","stürmisches Türe aufreissen","3","0"
"Peter","He, kannst Du nicht aufpassen!?","3","3"
"Alexandra","(aufgeregt) Scusi. Ich brauche Ihre Hilfe. Man hat mir","4","502"
"Alexandra","schon wieder meine...","4","502"
"Polizist","(unterbricht sie) Langsam, langsam, immer der Reihe","4","31"
"Polizist","nach. Äh, wie heissen Sie und was ist vorgefallen?","4","31"
"Alexandra","(immer noch aufgeregt) Alexandra Körting ist mein Name,","4","502"
"Alexandra","Ich muss eine Anzeige aufgeben. Zum zweiten Mal","4","502"
"Alexandra","innerhalb einer Woche hat man mir die Handtasche","4","502"
"Alexandra","gestohlen und an derselben Stelle.","4","502"
"Justus","Wo denn?","4","2"
"Alexandra","In der Via Veneto. Die Typen sassen auf ner blauen","4","502"
"Alexandra","Vespa und haben mir die Tasche von der Schulter","4","502"
"Alexandra","gerissen.","4","502"
"REGIE","Zwischenmusik","4","0"
"Erzähler","Eine halbe Stunde später sassen die drei Fragezeichen","4","574"
"Erzähler","mit Alexandra in einem gemütlichen Cafe in einer der","4","574"
"Erzähler","vielen malerischen Seitenstrassen von Rom. In ihrer","4","574"
"Erzähler","unbefangen Art und ihrem guten Englisch gefiel das","4","574"
"Erzähler","Mädchen den Jungen auf Anhieb.","4","574"
"REGIE","Essensgeräusche","4","0"
