"Speaker","Text","Page","speaker_id"
"REGIE","Die   drei  ???   - Im   Bann    des   Voodoo","1","0"
"REGIE","-Hörspielskript von Janet -","1","0"
"REGIE","[Titelmusik]","1","0"
"REGIE","[Rauschen]","1","0"
"REGIE","Bob Andrews verspürte ein unangenehmes Kratzen im Hals. Um ihn herum","1","0"
"REGIE","war dichter Nebel. Er saß in der Dampfsauna und atmete die wohltuenden","1","0"
"REGIE","Eukalyptusdämpfe ein. Der dritte Detektiv plagte sich schon seit Tagen mit","1","0"
"REGIE","einer Erkältung herum, und hoffte, durch intensives Schwitzen endlich davon","1","0"
"REGIE","befreit zu werden. Bob wähnte sich in der ausgekachelten Sauna allein.","1","0"
"REGIE","Träge saß er im Schneidersitz auf seinem Handtuch und hing, umhüllt von","1","0"
"REGIE","heißen Dunstschwaden, seinen Gedanken nach.","1","0"
"REGIE","[Türöffnen]","1","0"
"REGIE","[Röcheln]","1","0"
"Bob","Ha-hallo? Hallo? Wer ist da?","1","4"
"REGIE","[Lauteres Röcheln]","1","0"
"Bob","[erschrocken] He! Da! Lassen Sie meinen Fuß los! Aah!","1","4"
"Al","[erstickt] Bring mich hier raus!","1","710"
"Bob","Oh mein Gott!","1","4"
"Al","Ich kriege keine Luft mehr!","1","710"
"Bob","Was ist denn, was ist denn?? Oh mein Gott. Kommen Sie! Ich-ich helfe","1","4"
"Bob","Ihnen. Ich fasse die Arme. So. Geht es? Ist alles in Ordnung?","1","4"
"REGIE","[Schritte nach draußen]","1","0"
"Mann","Um Himmels Willen! Was ist passiert?","1","58"
"Bob","Er, er, er hat da drinnen keine Luft mehr bekommen, ich, ich, ich hab","1","4"
"Bob","gedacht, er erstickt.","1","4"
"Mann","Geht es? Oder sollen wir den Arzt verständigen?","1","58"
"Al","[schwach] Nein, nein. Nein, keinen Arzt. Und auf keinen Fall ins","1","710"
"Al","Krankenhaus. Ich bin gleich wieder okay. Auf, auf mich wartet ein Menge","1","710"
"Al","Arbeit. Ich kann die Wet Boys jetzt unmöglich im Stich lassen.","1","710"
"Mann","Wen bitte?","1","58"
"Al","Sie kennen die Wet Boys nicht? Jeder Teenager schwärmt von ihnen. Die","1","710"
"Al","Jungs drücken mit ihrer Musik -","2","710"
"Mann","Eine Musikband? Ich interessiere mich mehr für Sport. Aber wie ich feststelle,","2","58"
"Mann","scheint es Ihnen wieder besser zu gehen. Mr...?","2","58"
"Al","Parker. Al Parker. Machen Sie sich um mich keine Sorgen, ich, ich fühle mich","2","710"
"Al","wieder besser. Alles bestens, wunderbar.","2","710"
"Mann","Also, bis dann!","2","58"
"Bob","Äh, entschuldigen Sie meine Direktheit, aber... Sie sind wirklich der Al","2","4"
"Bob","Parker? Der die Wet Boys produziert?","2","4"
"Al","Ganz recht.","2","710"
"Bob","Das ist ja toll!","2","4"
"Al","Doch als erstes möchte ich mich für deine schnelle Hilfe bedanken!","2","710"
"Bob","Ach, keine Ursache!","2","4"
