"Speaker","Text","Page","speaker_id"
"REGIE","Die    drei   ???     -  Der    verrückte        Maler","1","0"
"REGIE","- Aufgeschrieben von LaFlamme -","1","0"
"REGIE","*Theme Song*","1","0"
"Erzähler","""So hatte Justus Jonas seine Tante Mathilda noch nie erlebt. Sie stand","1","574"
"Erzähler","mitten im Wohnzimmer und wies anklagend auf die Wand über dem","1","574"
"Erzähler","Sofa. Was dort hing erregte ihren heiligen Zorn. Es war ein Gemälde,","1","574"
"Erzähler","sehr groß, hatte einen vermoderten Rahmen und zeigte dem Betrachter","1","574"
"Erzähler","eine Lichtung mit grasenden Rindviechern und einen Bach - und das","1","574"
"Erzähler","alles ausschließlich in gelben Farben.""","1","574"
"Tante Mathilda","*empört* ""Titus! Welcher Teufel hat dich geritten, diesen Schinken in","1","13"
"Tante Mathilda","mein Wohnzimmer zu hängen?""","1","13"
"Onkel Titus","""Mathilda...""","1","73"
"Tante Mathilda","""Och, nicht genug damit dass du dauernd irgendwelchen Krimskrams","1","13"
"Tante Mathilda","anschleppst, jetzt nutzt du noch meine Abwesenheit aus, um eine solche","1","13"
"Tante Mathilda","Scheußlichkeit an die Wand zu hängen!""","1","13"
"Onkel Titus","""Ich dachte doch nur...""","1","73"
"Tante Mathilda","*seufzt* ""Das ist die Höhe!""","1","13"
"REGIE","*Tür wird geöffnet*","1","0"
"Justus Jonas","""Tag, Tante Mathilda, Tag, Onkel Titus. Was ist denn hier los?""","1","-1"
"Tante Mathilda","""Aaaaaah, Justus! Du kommst gerade richtig. Dein Onkel und ich, wir","1","13"
"Tante Mathilda","unterhalten uns gerade über dieses Kunstwerk.""","1","13"
"Justus","""Äh.""","1","2"
"Onkel Titus","""Ich hab's ersteigert, für ganze 170 Dollar.""","1","73"
"Tante Mathilda","""Der Schinken kommt raus! Sofort! Justus, du hilfst deinem Onkel.""","1","13"
"Justus","""Ja, Tante Mathilda.""","1","2"
"Onkel Titus","""Na, dann mal raus mit dem Bild. Komm, Justus. Wir bringen das Bild in","1","73"
"Onkel Titus","den Schuppen.""","1","73"
"REGIE","*Schritte, Stöhnen*","1","0"
"Tante Mathilda","""Und da bleibt es! Bis es verkauft ist an irgendeinen Narren, der dafür","1","13"
"Tante Mathilda","bereit ist, sich so was ins Zimmer zu hängen.""","1","13"
"REGIE","*Stöhnen*","1","0"
"Erzähler","""Am nächsten Morgen waren Bob und Peter bei Justus im Wohnwagen,","2","574"
"Erzähler","ihrer Zentrale auf dem Schrottplatz, als Onkel Titus zu ihnen kam und","2","574"
"Erzähler","sie herauswinkte. Er wollte ihnen etwas zeigen. Er führte sie zu einem","2","574"
"Erzähler","Schuppen.""","2","574"
"REGIE","*ein Hund bellt*","2","0"
"Onkel Titus","""Seht euch das an, hier an der Tür.""","2","73"
"Bob Andrews","""Ja, das sind Kratzspuren, Mr. Jonas.""","2","831"
"Onkel Titus","""Und ob das Kratzspuren sind. Und was sagt euch das, Bob?""","2","73"
"Bob","""Jemand hat daran herumgekratzt.""","2","4"
"REGIE","*Gelächter*","2","0"
"Peter Shaw","""Großartig!""","2","-1"
"Bob","""Ja.""","2","4"
"Justus","""Sehr gut, Bob.""","2","2"
"Onkel Titus","""Dies ist der Beweis dafür, dass heute Nacht jemand versucht hat, in","2","73"
"Onkel Titus","den Schuppen einzudringen. Jemand, der dazu nicht befugt ist. Ich darf","2","73"
"Onkel Titus","wohl annehmen, dass es keiner von euch war?""","2","73"
"Justus","""Ehrenwort, Onkel Titus.""","2","2"
"Onkel Titus","""Ich weiß genau, dass die Kratzspuren gestern Abend noch nicht da","2","73"
"Onkel Titus","waren.""","2","73"
"Justus","""Hm, wir haben zwar jede Menge Fälle, aber... selbstverständlich hat die","2","2"
"Justus","Familie Vorrang.""","2","2"
"Onkel Titus","""Also gut. Wenn ich mich richtig erinnere dann arbeitet ihr gratis. Und","2","73"
"Onkel Titus","davon werdet ihr ja wohl bei Onkel Titus keine Ausnahme machen,","2","73"
"Onkel Titus","oder?""","2","73"
"Peter","""Es ist uns eine Ehre, Sir. Hier, unsere Visitenkarte.""","2","3"
"Onkel Titus","*belustigt* ""Danke, Peter, die kenne ich. Ihr übernehmt jeden Fall. Gut","2","73"
"Onkel Titus","so, dann könnt ihr drei mal zeigen, was ihr wirklich könnt. Habt ihr","2","73"
"Onkel Titus","Fragen?""","2","73"
"Justus","""Ja, eine. Gibt es irgendetwas Besonderes im Schuppen auf das die","2","2"
"Justus","gescheiterten Einbrecher es abgesehen haben könnten?""","2","2"
"Onkel Titus","""Nicht dass ich wüsste. Und was wollt ihr tun?""","2","73"
"Justus","""Offen gestanden haben wir glaube ich erstmal einen riesigen Hunger.""","2","2"
"REGIE","*Gelächter*","2","0"
"Onkel Titus","""Na gut, in einer Viertelstunde gibt's was zu essen. Wir sehen uns","2","73"
"Onkel Titus","dann.""","2","73"
"Justus","""Danke, Onkel Titus!"" *lacht*","2","2"
"Erzähler","""Justus war am Nachmittag auf dem Schrottplatz, als ein Mann in einem","3","574"
"Erzähler","alten Buick und einem auffallendem Kamelhaarmantel auf den Hof kam.""","3","574"
"REGIE","*Hundegebell*","3","0"
"Pecker","""Sind Sie Mr. Jonas?""","3","-1"
"Justus","""Ganz recht.""","3","2"
"Pecker","""Hier soll sich ein Bild befinden, ich meine, ein Gemälde. Ich möchte es","3","-1"
"Pecker","kaufen.""","3","-1"
"Justus","""Äh, tut mir leid, Sir. Für den Verkauf bin ich nicht zuständig, das macht","3","2"
"Justus","mein Onkel Titus Jonas. Er ist morgen Abend zurück.""","3","2"
"Pecker","""Dann komme ich übermorgen wieder.""","3","-1"
"Justus","""Gern.""","3","2"
"REGIE","*Schritte, eine Autotür fällt ins Schloss, der Motor wird gestartet*","3","0"
"Justus","""Ah, Hallo Bob, Hallo Peter.""","3","2"
"Peter","""Hallo.""","3","3"
"Bob","""Na, wieder ein Riesengeschäft gemacht?""","3","4"
"Justus","""Noch nicht, Bob, aber vielleicht übermorgen. Der Typ, der eben","3","2"
"Justus","weggefahren ist, will unbedingt den scheußlichen Schinken kaufen, den","3","2"
"Justus","Tante Mathilda nicht leiden kann. Vielleicht für 2000 Dollar.""","3","2"
"Peter","""Oder 10.000.""","3","3"
