"Speaker","Text","Page","speaker_id"
"REGIE","Die  drei  ???   - Das   Fußballphantom        (153)","1","0"
"REGIE","Script von Monique Carrera","1","0"
"REGIE","Sämtliche Telefonate zwischen Mr. Chilton und dem Erpresser in den Tracks 1 - 9 sind stets","1","0"
"REGIE","von der gleichen dramatisch, beklemmender Musik unterlegt. Zudem sind beide durch ein","1","0"
"REGIE","Handy zu hören und der Erpresser benutzt außerdem einen Stimmverzerrer. Erst in der","1","0"
"REGIE","Rummelplatzszene in Track 8, sowie ab der Szene vor der Bank in Track 9 ist Mr. Chilton","1","0"
"REGIE","unverfälscht zu hören, der Erpresser ab Track 10.","1","0"
"REGIE","Die Tracks 1 - 4 spielen während eines Spieles in einem Stadion. Die Hintergrundgeräusche","1","0"
"REGIE","sind von dementsprechender Atmosphäre geprägt, deren Intensität, je nach Szene, stärker","1","0"
"REGIE","oder schwächer ausgeprägt ist.","1","0"
"REGIE","Track 1 - Konferenzschaltung","1","0"
"REGIE","[Titelmusik]","1","0"
"REGIE","[Stadionatmosphäre, Stimmung auf den Rängen]","1","0"
"Erzähler","Die Los Angeles Hawks gegen die Philadelphia Tornados. Der","1","574"
"Erzähler","Highschoolchampion der Westküste gegen den der Ostküste. Peter","1","574"
"Erzähler","und Bob fieberten dem Fußballspiel schon seit Tagen entgegen. Jus-","1","574"
"Erzähler","tus hingegen wäre dem Spiel sicher fern geblieben, Sport zählte nicht","1","574"
"Erzähler","gerade zu seinen Hobbys. Doch da seine Tante Mathilda ihn in einen","1","574"
"Erzähler","Outletstore schleppen wollte, wo er mindestens zweihundert Hemden","1","574"
"Erzähler","und Schuhe anprobieren sollte, hatte er sich für das kleinere Übel ent-","1","574"
"Erzähler","schieden und sich seinen Freunden angeschlossen.","1","574"
"Bob","[nörgelnd] Ach, bisher ist noch nicht ein Tor gefallen, Freunde.","1","4"
"Justus","Wisst ihr eigentlich, Kollegen, dass ein Fußballähnliches Spiel schon","1","2"
"Justus","im zweiten Jahrtausend vor Christus in China gespielt wurde?","1","2"
"Bob","Was?","1","4"
"Justus","Mhm. Über die damaligen Regeln des Spiels ist so gut wie nichts be-","1","2"
"Justus","kannt, aber...","1","2"
"Peter","[fällt Justus ins Wort] Das Lexikon in deinem Hirn in allen Ehren, aber","1","3"
"Peter","wir würden uns gern auf das Spiel konzentrieren.","1","3"
"Justus","Aber da passiert doch gar nichts.","1","2"
"Bob","Was redest du denn da?","1","4"
"Justus","Die schieben doch nur den Ball hin und her.","1","2"
"Bob","[genervt] Ohhh...","1","4"
