"Speaker","Text","Page","speaker_id"
"REGIE","Die   drei    ???    (118)    -","1","0"
"REGIE","Das    düstere       Vermächtnis","1","0"
"REGIE","- Hörspielskript von Lesley -","1","0"
"REGIE","(Anfangsmusik)","1","0"
"REGIE","(Schritte)","1","0"
"Peter","Ah, da ist der Theaterplatz, Bob.","1","3"
"Bob","Mhmm. Tja, ist aber keine Menschenseele zu sehen, Peter.","1","4"
"Peter","Nee. Ach du, lass uns mal näher an den Wohnwagen gehen.","1","3"
"Bob","Ja.","1","4"
"Peter","Irgendeiner wird ja wohl da sein, der uns sagen kann, ob wir hier ein paar Tage ein","1","3"
"Peter","Praktikum machen dürfen, oder? Ich klopf mal. (klopft)","1","3"
"REGIE","(Tür fliegt auf)","1","0"
"Peter","Ahh. Was war denn das?","1","3"
"REGIE","(Schritte)","1","0"
"Peter","Das war ein Monster. Das war ekelhaft haariges Monster.","1","3"
"Bob","Der, der Kerl flüchtet. Peter, bist du ok? Oh Gott, das sieht ja gar nicht gut aus.","1","4"
"Peter","Na ja. D... die Tür hat mich voll an der Schläfe erwischt. Aber es geht schon, glaub ich.","1","3"
"Peter","(stöhnt) Oh, Mann, das gibt es ne saftige Beule.","1","3"
"Bob","Hmm. Du, ich schau mal nach, ob's in dem Wagen etwas Eis für deine Beule gibt.","1","4"
"Peter","Ja, danke.","1","3"
"Bob","Sonst siehst du morgen noch erschreckender aus, als der Typ eben.","1","4"
"Peter","(lacht) Sei vorsichtig, ja.","1","3"
"Bob","Ja, ja.","1","4"
"Gina","Wer seid ihr? Und was habt ihr da zu suchen?","1","811"
"REGIE","(stöhnt auf)","1","0"
"Gina","Was hast du? Was macht der da in Ralphs Wohnwagen?","2","811"
"Peter","Ich, ich, ich kann alles erklären, Miss.","2","3"
"Gina","Ich verzichte auf Erklärungen. (ruft) He, komm sofort raus da!","2","811"
"Bob","Ja, ja. Ähm, ich wollt ja bloß Eis für...","2","4"
"Peter","Das ist mein Freund Bob. Der, der ist in den Wohnwagen gegangen, um Eis für meine","2","3"
"Peter","Beule zu holen.","2","3"
"Bob","Genau.","2","4"
"Gina","Ihr bewegt euch nicht von der Stelle. Und Charly, du bleibst wo du bist.","2","811"
"Peter","Charly?","2","3"
"Bob","Charly?","2","4"
"Gina","(wählt auf einem Handy) Gina hier. Ich hab zwei Einbrecher überrascht. Bei deinem","2","811"
"Gina","Wohnwagen. ... Ja. ... Ok. ... Nein, bisher nicht. Aber beeil dich. (legt auf) So. Und ihr...","2","811"
"Bob","Ja?","2","4"
"Gina","In den Wohnwagen mit euch.","2","811"
"Bob","Ja, aber ...","2","4"
"Gina","Los, los!","2","811"
"Peter","Misses, da liegt ein Irrtum vor. Wir haben höflich geklopft, da flog mir schon die Tür an den","2","3"
"Peter","Kopf.","2","3"
"Bob","(stockend) Ja, und ein monsterartiges Wesen kam heraus.","2","4"
"Peter","Ja.","2","3"
"Bob","Es sah aus wie so ein äh ... Steinzeitmensch. Und rannte fluchtartig davon.","2","4"
"Charly","Mum, ich hab ihn gesehen.","2","812"
"Gina","Charly! Was ist los? Wen hast du gesehen?","2","811"
"Charly","Den Fellmenschen. Und der war echt.","2","812"
"Gina","Ah, da kommt Ralph.","2","811"
"Ralph","Keine Panik, Gina. Jetzt bin ich da. Und euch werd ich es zeigen, ihr Diebe.","2","807"
"Gina","Warte mal.","2","811"
"Peter","Wir sind unschuldig.","2","3"
"Bob","Außerdem haben wir nichts gestohlen.","2","4"
"Ralph","Was hattet ihr dann hier zu suchen?","3","807"
"Peter","Äh ...","3","3"
