"Speaker","Text","Page","speaker_id"
"REGIE","Die   drei   ???    -  Verdeckte       Fouls","1","0"
"REGIE","--Hörspielskript von eason --","1","0"
"REGIE","Titelmusik","1","0"
"REGIE","Geräusche eines Besens, Gläserklirren immer wieder während der gesamten Szene","1","0"
"REGIE","Türenquietschen","1","0"
"Bob","Taraaa!","1","4"
"Justus","Hi Bob!","1","2"
"Bob","(schwungvoll) Hallo!","1","4"
"Justus","(leicht sarkastisch) Schön, dass du auch mal kommst.","1","2"
"Peter","Ja, sehr schön.","1","3"
"Justus","Peter und ich warten bereits seit einer halben Stunde auf dich! Heute ist","1","2"
"Justus","hier großes Aufräumen angesagt, also fang an, dahinten liegt das","1","2"
"Justus","Staubtuch!","1","2"
"Bob","Sag mal, was ist denn das für 'ne Begrüßung?! Wollt ihr gar nicht wissen,","1","4"
"Bob","wo ich heute war?","1","4"
"Peter","Ist doch egal, wo du warst, ...","1","3"
"Bob","(dazwischen) Das ist nicht egal!","1","4"
"Peter","... die Sauberkeit der Zentrale ist im Moment wichtig!","1","3"
"Bob","(räsupert sich) Peter! Sagt dir der Name Klinger etwas?","1","4"
"Justus","Klinger?","1","2"
"Bob","Klinger.","1","4"
"Peter","Um Fußball kümmer ich mich morgen wieder, jetzt wird staubgewischt hier!","1","3"
"Bob","Matt Sommer! 1. FC Borussia!","1","4"
"Peter","Bob? Würdest du bitte die Freundlichkeit haben, dich von dem Sessel zu","1","3"
"Peter","erheben?","1","3"
"Bob","(dazwischen) Nein, ich sitze jetzt hier!","1","4"
"Peter","Ich würde ihn gerne abstauben.","1","3"
"Justus","Ich glaube, Bob ist dort festgewachsen.","1","2"
"Bob","Jaha.","1","4"
"Justus","Du musst ihn wohl oder übel mitabstauben.","2","2"
"Peter","Kein Problem! (lacht)","2","3"
"Bob","(prustet) Mensch Peter! (wütend) Jetzt hör mal auf! (wieder ruhig) Stellt","2","4"
"Bob","euch vor: Ich war heute beim 1. FC Borussia aus Deutschland. Die sind","2","4"
"Bob","hier, und ich hab mit Klinger und Sommer gesprochen! Ich persönlich! Sind","2","4"
"Bob","übrigens wahnsinnig nette Leute.","2","4"
"Peter","Hmm, na dann wissen wir ja jetzt Bescheid. Könntest du jetzt bitte endlich","2","3"
"Peter","aufstehen?","2","3"
"Bob","Ja was denn, keine Nachfragen?","2","4"
"Justus","Bob, das ist doch alles nichts Neues für Peter. Er war heute Vormittag auch","2","2"
"Justus","beim Sporthotel und hat Julio DaElba, dem brasilianischen Star des","2","2"
"Justus","deutschen Teams, beim Fußballspielen zugeschaut.","2","2"
"Bob","Ach Quatsch!","2","4"
"Peter","Tja, genau so war's.","2","3"
"Bob","Wirklich?","2","4"
"Peter","Ich stand hinter dem Zaun und da hab ich deinen Vater und dich","2","3"
"Peter","ankommen sehen. Was habt ihr beiden denn da drinnen gemacht?","2","3"
