"Speaker","Text","Page","speaker_id"
"REGIE","Die   drei  ???   - Tatort   Zirkus","1","0"
"REGIE","-Hörspielskript von C und h-","1","0"
"REGIE","Titelmusik","1","0"
"Erzähler","Justus, Bob und Peter saßen in ihrer","1","574"
"Erzähler","Zentrale auf dem Schrottplatz. Sie","1","574"
"Erzähler","versuchten, ein wenig Ordnung zu","1","574"
"Erzähler","schaffen. Nebenher lief der Fernseher,","1","574"
"Erzähler","aber sie achteten nicht darauf, bis der","1","574"
"Erzähler","Name Knivel fiel.","1","574"
"Nachrichtensprecher","...Jacky Knivel gestorben.","1","245"
"Blacky","(krächzt)","1","608"
"Nachrichtensprecher","Morgen ist die Testamentseröffnung.","1","245"
"Justus","(räuspert sich)","1","2"
"Nachrichtensprecher","...danach die Gelegenheit haben","1","245"
"Peter","Hey!","1","3"
"Nachrichtensprecher","die Schätze zu besichtigen.","1","245"
"Peter","Was war das?","1","3"
"Nachrichtensprecher","...Jacky Knivel...","1","245"
"Bob","Was war was, Peter?","1","4"
"Peter","Na da im Fernsehen, stell doch mal","1","3"
"Peter","lauter, schnell!","1","3"
"Bob","Ja ja ja ja.","1","4"
"Nachrichtensprecher","Auf der einen Seite wird die","1","245"
"Nachrichtensprecher","Drahtseilartistin Mary di Domenico, auf","1","245"
"Nachrichtensprecher","der anderen Seite","1","245"
"Peter","Das ist interessant für uns.","1","3"
"Nachrichtensprecher",", ein Zirkusdirektor. Er hat einen Brief von","1","245"
"Nachrichtensprecher","Knivel, in dem","1","245"
"Peter","Kannst wieder leiser machen.","1","3"
"Nachrichtensprecher","indem ihm das Erbe zugesprochen wird.","1","245"
"Bob","Schon passiert.","1","4"
"Blacky","(krächzt)","1","608"
"Justus","Kollegen, was ist so interessant an den","1","2"
"Justus","Schätzen von Jacky Knivel? Ich meine","1","2"
"Justus","einmal abgesehen davon, dass Tante","1","2"
"Justus","Mathilda den Clown gekannt und von ihm","1","2"
"Justus","eine Spieluhr vererbt bekommen hat,","1","2"
"Peter","(erstaunt)       Was? Tante Mathilda hat Knivel gekannt?","1","3"
"Peter","Das ist ja n Ding.","1","3"
"Justus","Ja sag ich doch, Peter. Also, was ist","1","2"
"Justus","dabei?","1","2"
"Peter","Knivel hat unwahrscheinliche Schätze","1","3"
"Peter","aus dem Artistenleben zusammen","1","3"
"Peter","getragen. Wurfmesser, Lassos,","1","3"
"Peter","Kostüme,","1","3"
"Blacky","(krächzt)","1","608"
"Peter","Spieluhren, Plakate und all sowas.","1","3"
"Bob","Jaja.","1","4"
"Peter","Alles zusammen hat einen Wert von weit","1","3"
"Peter","über 100000 Dollar.","1","3"
"Bob","(beeindruckt)    Wow. Und das wird jetzt vererbt?","1","4"
"Peter","Genau. Ich habs schon heute Morgen in","1","3"
"Peter","den Nachrichten gehört. Äh, haben wir","1","3"
"Peter","was im Computer über Knivel?","1","3"
"Peter","was im Computer über Knivel?","2","3"
"Bob","Hm, das könnte schon sein.","2","4"
"Justus","Wie kommst du darauf, Bob?","2","2"
"Bob","Na wo Tante Mathilda ihn doch gekannt","2","4"
"Bob","hat und sogar eine Spieluhr von ihm hat.","2","4"
"Blacky","(krächzt)","2","608"
"Bob","Ich kann mir denken, dass du einige Infos","2","4"
"Bob","über Knivel in unser Archiv gegeben hast.","2","4"
"Justus","Also gut, Kollegen, das ist richtig. Ich","2","2"
"Justus","erinnere mich schwach daran, dass","2","2"
"Justus","etwas da ist. Schau doch mal nach, Bob!","2","2"
"Bob","Okay.","2","4"
"Bob","Tastaturgeklapper","2","4"
"Peter","Na?","2","3"
"Bob","Warte mal.","2","4"
"Bob","Tastaturgeklapper","2","4"
"Bob","So.","2","4"
"Blacky","(krächzt)","2","608"
