"Speaker","Text","Page","speaker_id"
"REGIE","Die   drei    ???     - Codename:            Cobra","1","0"
"REGIE","-Hörspielskript von Lesley -","1","0"
"REGIE","Anfangsmusik","1","0"
"REGIE","*Klopfen an der Wohnwagentür*","1","0"
"Peter","Hm?","1","3"
"Bob","Also, wenn mich meine Lauscher nicht täuschen hat es soeben an die Tür","1","4"
"Bob","unserer Zentrale geklopft.","1","4"
"Peter","Ja, und? Willst du dein Hinterteil nicht aus dem Sessel erheben und mal","1","3"
"Peter","nachsehen, wer es ist?","1","3"
"Bob","Wieso denn?","1","4"
"Peter","Na, es klopft.","1","3"
"Bob","Ich war der erste der's gehört hat, also kann einer von euch zur Tür gehen","1","4"
"Bob","und sie aufmachen.","1","4"
"Peter","Also ich vermute mal, dass es entweder Justus' Tante Mathilda oder sein","1","3"
"Peter","Onkel Titus ist. Also los, Erster, kümmer dich um deine Verwandtschaft.","1","3"
"Justus","Die können es nicht sein. So zaghaft klopfen die nie. Immer auf die","1","2"
"Justus","Übergewichtigen. Na, wenn's sein muss. *öffnet die Tür* Nanu?","1","2"
"Julia","Hallo. Seid ihr die drei ??? ?","1","-1"
"Justus","Ja, ja, die sind wir. Was... was können wir denn für dich tun?","1","2"
"Bob","Mensch, Justus, willst du unsere Besucherin nicht reinbitten?","1","4"
"Justus","Ja, doch, doch. Natürlich. Komm doch rein.","1","2"
"Peter","Komm, komm, setz dich mal da hin. Komm.","1","3"
"Julia","Danke.","1","-1"
"Justus","Ähm, was hast du denn? Worum geht es?","1","2"
"Julia","Ihr, ihr könnt ihm doch helfen, oder? Ihr helft ihm doch, nicht wahr?","1","-1"
"Bob","Wem denn?","1","4"
"Justus","Wem sollen wir helfen?","1","2"
"Julia","Meinem Teddy, ihr müsst meinem Teddy helfen.","1","-1"
"Justus","Also, also ich glaube, da liegt ein Missverständnis vor. Unser... unser","1","2"
"Justus","Unternehmensmotto, verspricht potentiellen Kunden zwar...","1","2"
"Bob","Justus, kannst du nicht mal normal reden?","1","4"
"Justus","Was ist denn?","1","2"
"Bob","Also, pass auf. Wir sind Detektive. Hm, weißt du was das ist?","1","4"
"Julia","Ihr fangt Diebe und Mörder und so.","1","-1"
"Bob","Hm, ja, Mörder mussten wir zum Glück bis jetzt noch nicht jagen, aber","2","4"
"Bob","Diebe, ja, Diebe schon oft. Aber weißt du, mit Teddybären, da haben wir","2","4"
"Bob","ganz wenig Erfahrung. Ich glaube, es ist besser, wenn du da deine... deine","2","4"
"Bob","Mama fragst, die weiß sicher am Besten, was man für deinen Teddybären","2","4"
"Bob","tun kann, hm?","2","4"
"Julia","Aber meine Mama ist doch tot.","2","-1"
"Bob","Deine Mama ist...?","2","4"
"Julia","Sie starb bei meiner Geburt, ja.","2","-1"
"Bob","Das... hm... das tut mir sehr leid.","2","4"
"Julia","Und von einem Teddybären hab ich doch gar nicht geredet. Ich meinte","2","-1"
"Julia","meinen Bruder. Er heißt Ted, aber ich nenn ihn immer Teddy.","2","-1"
"Justus","Ah.","2","2"
"Bob","Ach so.","2","4"
"Justus","Also, jetzt noch mal von Vorne. Sag uns doch bitte erst einmal, wie du","2","2"
"Justus","heißt.","2","2"
"Julia","Julia. Ich heiße Julia Appelgate. Und mein Bruder hat gesagt, ich soll euch","2","-1"
"Julia","um Hilfe bitten.","2","-1"
"Peter","Aha. Und äh, warum kommt dein Bruder nicht selbst zu uns?","2","3"
"Julia","Ja, wahrscheinlich, weil er nicht kann.","2","-1"
"Peter","Aha.","2","3"
"Bob","Dann, dann ist er nicht...äh, also dann ist er nicht... irgendwie...","2","4"
"Julia","Ja?","2","-1"
"Bob","... mein ich jetzt... dann, dann... ach, vergessen, wir's.","2","4"
"Julia","Er hat mir aber eine Mail geschickt und da stand, dass er in großen","2","-1"
"Julia","Schwierigkeiten ist und dass ich unbedingt zu euch gehen soll, damit ihr","2","-1"
"Julia","ihm helft.","2","-1"
"Peter","Und was sind das für Schwierigkeiten?","2","3"
"Julia","Darüber hat Teddy nichts geschrieben. Ich soll euch aber bitten morgen mit","2","-1"
"Julia","mir zu unserem alten Treffpunkt zu kommen und da kann er dann","2","-1"
"Julia","hinkommen.","2","-1"
"Bob","Wie alt ist dein Bruder denn?","2","4"
"Julia","Vierundzwanzig. Im Mai ist er vierundzwanzig Jahre alt geworden.","2","-1"
"Justus","Hm, und warum hat er sich mit seinen Problemen nicht an die Polizei oder","2","2"
"Justus","euren Vater gewandt?","2","2"
"Julia","Ich, ich weiß es doch nicht. Ihr helft Teddy doch, nicht wahr? Das tut ihr","2","-1"
"Julia","doch, oder?","2","-1"
"REGIE","Zwischenmusik","3","0"
"Erzähler","Julia hatte den drei Detektiven ihre Adresse genannt, wo sie sie am","3","574"
"Erzähler","nächsten Vormittag um elf Uhr abholen sollten. Als die Jungs zum","3","574"
"Erzähler","vereinbarten Treffpunkt ihre Räder vor dem schlichten Holzhaus","3","574"
"Erzähler","anschlossen, machte Peter ein skeptisches Gesicht.","3","574"
"Peter","Also ich weiß nicht.","3","3"
"Bob","Was weißt du nicht?","3","4"
"Peter","Ja, irgendwie hab ich kein gutes Gefühl bei der Sache. Wir hätten doch erst","3","3"
"Peter","mit dem Vater telefonieren sollen. Schließlich nehmen wir hier den Auftrag","3","3"
"Peter","einer zehnjährigen ohne die Zustimmung ihrer Eltern an.","3","3"
"Justus","Sie hat nur noch den Vater. Also... vielleicht ist der ja jetzt zu Hause. Dann","3","2"
"Justus","können wir immer noch mit ihm reden.","3","2"
"Peter","Jaja...","3","3"
"Justus","Außerdem, von einem Auftrag kann überhaupt keine Rede sein. Wir tun","3","2"
"Justus","dem Mädchen lediglich einen Gefallen. So sehe ich das zumindest.","3","2"
"Peter","Hm.","3","3"
"Bob","Der Vater scheint auch da zu sein. Seht ihr? Da steht zumindest ein blauer","3","4"
"Bob","Ford auf dem Vorplatz.","3","4"
"Justus","Na ja dann, kommt, Kollegen. *klingelt*","3","2"
"Mr Appelgate","Julia, endlich, ich habe...","3","-1"
"Justus","Mr Appelgate?","3","2"
"Mr Appelgate","Ja? Ja, der bin ich. Was ... was kann ich für euch tun?","3","-1"
"Justus","Äh, wir sind hier mit Julia verabredet, ihrer Tochter. Sie bat uns sie heute","3","2"
"Justus","hier um elf Uhr abzuholen.","3","2"
"Mr Appelgate","Ihr seid was? Wer ... wer seid ihr überhaupt?","3","-1"
"Justus","Ähm, darf ich Ihnen unsere Karte geben?","3","2"
"Mr Appelgate","Die drei Detektive, drei ???, wir übernehmen jeden Fall, Erster Detektiv:","3","-1"
"Mr Appelgate","Justus Jonas, Zweiter Detektiv: Peter Shaw, Recherchen und Archiv: Bob","3","-1"
"Mr Appelgate","Andrews. Ihr, ihr seid Detektive?","3","-1"
"Bob","So ist es.","3","4"
"Mr Appelgate","Aber was zum Teufel hat meine Julia mit Detektiven zu tun? W-was wollte","3","-1"
"Mr Appelgate","sie von euch?","3","-1"
"Justus","Dürften wir vielleicht hereinkommen, Mr Appelgate? Ich denke, wir müssen","3","2"
"Justus","etwas mit Ihnen besprechen.","3","2"
"Mr Appelgate","Was? Äh, ja, ja, natürlich.","3","-1"
"Peter","Danke.","3","3"
"Mr Appelgate","Kommt mit ins Wohnzimmer.","4","-1"
"Peter","Hier lang?","4","3"
"Mr Appelgate","Ja, da lang.","4","-1"
"Justus","Ah.","4","2"
"Mr Appelgate","So, setzt euch.","4","-1"
"Bob","Danke. *räuspert sich* Mr ... *räuspert sich* Entschuldigung. Mr Appelgate,","4","4"
"Bob","gestern Abend kam Julia zu uns und bat uns, dass wir...","4","4"
"Mr Appelgate","Julia war bei euch?","4","-1"
"Bob","Ja.","4","4"
"Mr Appelgate","Gestern Abend? Wann?","4","-1"
"Justus","Das muss so gegen sieben gewesen sein.","4","2"
"Peter","Ja.","4","3"
"REGIE","*Telefon klingelt*","4","0"
"Mr Appelgate","Hm, Moment bitte, ja? *nimmt ab* Ja, Appelgate? ... Cloe, Gott sei Dank.","4","-1"
"Mr Appelgate","Ich habe vorhin schon ein paar Mal angerufen, aber ihr ward nicht da. Julia","4","-1"
"Mr Appelgate","sollte schon längst zu Hause sein. Sie soll sofort ... sie, sie ist nicht bei dir","4","-1"
"Mr Appelgate","gewesen? ... Aber ... aber ihr habt doch gestern telefoniert und","4","-1"
"Mr Appelgate","ausgemacht, dass sie... Habt ihr nicht? Sie hat nicht angerufen? ... Oh,","4","-1"
"Mr Appelgate","mein Gott, ich hab's geahnt. Ich ... ich melde mich bei dir, ja? *legt auf*","4","-1"
"Peter","Mr Appelgate, was ... was haben Sie?","4","3"
"Mr Appelgate","Ich bin schuld. Ich bin, ich bin schuld.","4","-1"
"Justus","Mr Appelgate, wir würden Ihnen gerne helfe, aber dazu müssen wir genau","4","2"
"Justus","erfahren, was sich Gestern zugetragen hat, bevor Julia zu uns kam.","4","2"
"Justus","Vielleicht gibt uns das einen Hinweis, sodass wir wissen, warum sie nicht","4","2"
"Justus","mehr nach Hause gekommen ist und auch bei ihrer Freundin nicht","4","2"
"Justus","aufgetaucht ist.","4","2"
"Mr Appelgate","Tja, wir, wir hatten einen Streit.","4","-1"
"Justus","Aha.","4","2"
"Mr Appelgate","Julia kam am Nachmittag völlig außer sich aus ihrem Zimmer gerannt und","4","-1"
"Mr Appelgate","rief, dass sie eine Nachricht von Ted erhalten hätte. Also ihrem Bruder. Er","4","-1"
"Mr Appelgate","sei in größten Schwierigkeiten, hätte sie um Hilfe gebeten und so weiter.","4","-1"
"Mr Appelgate","Ich hab versucht, sie zu beruhigen. Aber sie war vollkommen außer sich.","4","-1"
"Justus","Und weiter?","4","2"
"Mr Appelgate","Schließlich habe ich dann die Geduld verloren und sie auf ihr Zimmer","4","-1"
"Mr Appelgate","geschickt. Ja, und als sie dann ungefähr eine Stunde später wieder raus","4","-1"
"Mr Appelgate","kam und mich fragte, ob sie bei Cloe übernachten dürfe, hab ich","4","-1"
"Mr Appelgate","zugestimmt. Sie machte ja wieder einen halbwegs vernünftigen Eindruck","4","-1"
"Mr Appelgate","und ich hielt es für das Beste, wenn sie etwas Ablenkung bekäme. Und","5","-1"
"Mr Appelgate","jetzt ist sie, jetzt ist sie... nur weil ich, weil ich nicht...","5","-1"
"Justus","Mr Appelgate, genau wegen dieser Sache, kam Julia dann am Abend auch","5","2"
"Justus","zu uns. Sie bat uns ihrem Bruder zu helfen. Nun haben wir, na ja, haben wir","5","2"
"Justus","ihr versprochen, dass wir uns mit ihrem Bruder einmal treffen würden. Julia","5","2"
"Justus","äußerte uns gegenüber auch, dass Sie ihr in dieser Angelegenheit nicht","5","2"
"Justus","helfen könnten oder wollten. Wir wurden da nicht so schlau aus ihr.","5","2"
"Justus","Könnten Sie uns vielleicht erklären, warum sich ihre Tochter in dieser","5","2"
