"Speaker","Text","Page","speaker_id"
"REGIE","Hörspielskript","1","0"
"REGIE","Die  drei   ???   -  Der   tote  Mönch      (134)","1","0"
"REGIE","Geschrieben von Rick und ""Jakobkarpov""","1","0"
"REGIE","Titelmusik, danach Meeresgeräusche","1","0"
"Peter","(entspannt) Ach, der Tag am Strand hat sich voll gelohnt, Freunde!","1","3"
"Peter","Gibt es etwas Herrlicheres als mit dem Surfbrett eine gute Welle","1","3"
"Peter","zu reiten?","1","3"
"Justus","Und ob Zweiter! Faul in der Sonne liegen und zuschauen, wie du","1","2"
"Justus","dich körperlich ertüchtigst.","1","2"
"REGIE","Peter lacht vergnügt","1","0"
"Justus","Das ist die wahre Entspannungstherapie!","1","2"
"Bob","Ja, richtig! Aber ich denke, wir sollten jetzt langsam","1","4"
"Bob","zusammenpacken, die Wolken dahinten versprechen nen","1","4"
"Bob","ordentlichen Schauer.","1","4"
"REGIE","Entferntes Donnergrollen","1","0"
"Peter","Mh, stimmt.","1","3"
"REGIE","Entferntes Hupen, Bremsgeräusche, erschrockene Laute von Justus, Peter und Bob","1","0"
"Bob","Da ist was passiert!","1","4"
"Justus","Ja.","1","2"
"Bob","Ja, da oben auf dem Highway!","1","4"
"Peter","Das hat sich ja grauenvoll angehört!","1","3"
"Justus","Los! Nichts wie hin! Vielleicht wird unsere Hilfe benötigt!","1","2"
"Peter & Bob","Ja.","1","-1"
"REGIE","Schnelle Schritte, angestrengte Laute der drei ??? und immer wieder Geräusche","1","0"
"REGIE","vorbeifahrender Fahrzeuge.","1","0"
"Peter","Das, das ist der Truck, der gebremst hat. Er steht quer auf der","2","3"
"Peter","Fahrbahn.","2","3"
"Justus","Ja, da kniet ein Mann vor dem Fahrzeug, ein Chinese.","2","2"
"Bob","Der Fahrer steigt aus.","2","4"
"REGIE","Tür quietscht und wird zugeschlagen","2","0"
"Fahrer","(wütend) Sag mal, bist du völlig irre? Ich fass es nicht, schläfst du?","2","532"
"Fahrer","Bist du auf Drogen? Mach endlich die Fahrbahn frei! Ich hab's","2","532"
"Fahrer","eilig!!","2","532"
"Justus","Kommt Kollegen!","2","2"
"REGIE","Schritte","2","0"
"Bob","Was ist denn los? Ist irgendjemand verletzt?","2","4"
"Fahrer","Der Kerl ist mir so einfach vor den Kühler gelaufen! Wie ein Blinder","2","532"
"Fahrer","über die Straße, ich hab gedacht, jetzt ist es aus mit ihm!","2","532"
"Fahrer","(zu Lo) Hey! Du mich hören? Hey! (leise) Was ist denn?","2","532"
"Fahrer","(deutlicher) Du mich hören?","2","532"
"Justus","Ähm- Entschuldigen Sie, Sir, aber ich glaube, der Herr steht unter","2","2"
"Justus","Schock! Seine Reaktionsfähigkeit dürfte erheblich eingeschränkt","2","2"
"Justus","sein.","2","2"
"Fahrer","(stöhnt) Wenn ich nicht blitzschnell auf die Bremse getreten hätte,","2","532"
"Fahrer","könnten wir ihn jetzt von der, von der Stoßstange kratzten. Also","2","532"
"Fahrer","der muss komplett verrückt sein!","2","532"
"REGIE","Donnergrollen","2","0"
"Bob","Ich glaube, wir sollten besser den Krankenwagen rufen!","2","4"
"REGIE","Fahrer stöhnt grimmig","2","0"
"REGIE","Musik beginnt im Hintergrund zu spielen","2","0"
"Lo Wang","(leise, geschockt, undeutlich) Nein, bitte!","2","997"
"Fahrer","Ahaha, jetzt scheint er wieder zu sich zu kommen.","2","532"
"Lo Wang","Bitte nicht... ich... kein Krankenwagen, keine Polizei, bitte","2","997"
"Lo Wang","nicht.","2","997"
"Bob","Ja. Gut.","3","4"
"Justus","Ähm, können wir etwas für Sie tun, Sir? Sie irgendwo hinbringen?","3","2"
"Justus","Es beginnt jeden Moment zu regnen.","3","2"
"Lo Wang","Nein, ich möchte nur... wieder nach Haus...nach Haus.","3","997"
"Peter","Aha.","3","3"
"Bob","Wo wohnen Sie denn?","3","4"
"Lo Wang","34 Hillsidedrive, oben da, auf Hügel.","3","997"
"Peter","Okay, ja wir, wir fahren Sie nach Hause, mein Wagen ist da vorn,","3","3"
"Peter","Sir, vorsichtig, kommen Sie.","3","3"
"Lo Wang","Na...nach Haus...","3","997"
"Peter","Ja, wir bringen Sie nach Hause.","3","3"
"Bob","Ja, kommen Sie, ich stützte Sie.","3","4"
"REGIE","Lo ächzt, Regentropfen prasseln.","3","0"
"Bob","Wie, wie heißen Sie eigentlich?","3","4"
"Lo Wang","Mein Name ist Lo.","3","997"
"Bob","Wie bitte?","3","4"
"Lo Wang","Lo Wang.","3","997"
"Peter & Bob","Lo Wang.","3","-1"
"Peter","Lo. Hm.","3","3"
"Fahrer","Also so was hab ich wirklich noch nie erlebt! Na dann, ich mach","3","532"
"Fahrer","mich mal wieder vom Acker. Tschüss Jungs!","3","532"
"REGIE","Schritte vom Fahrer","3","0"
"Justus","Äh, Jaja. Wiedersehen!","3","2"
"REGIE","Autotür wird geöffnet und zugeschlagen","3","0"
"Bob","So und jetzt bringen wir Sie erstmal ganz langsam zum Auto.","4","4"
"REGIE","Lo murmelt etwas Unverständliches","4","0"
"Bob","Ganz langsam. Ganz ruhig.","4","4"
"REGIE","Auto startet, es donnert.","4","0"
"Peter.","Ui ui ui ui, jetzt geht das Gewitter los.","4","-1"
"Justus","Ach!","4","2"
"Peter","Beeilung, Leute!","4","3"
"Justus","Ja.","4","2"
"REGIE","Musik","4","0"
"Peter","So, da sind wir: 34 Hillsidedrive, hinter dem Tor muss es sein.","4","3"
"REGIE","Auto kommt zum Stehen.","4","0"
"Bob","Mh. Ich steig aus und klingele mal. (flucht leise) Mistwetter ist das!","4","4"
"REGIE","Regen prasselt die ganze Zeit, Schritte.","4","0"
"Bob","(ungeduldig) Komm schon, komm schon es regnet!","4","4"
"C. Harkinson","Ja, bitte?","4","995"
"Bob","Ähm, ja hallo, äh mein Name ist Bob Andrews, wir... wir haben hier","4","4"
"Bob","einen Mann namens Lo, er wurde beinahe von einem Laster","4","4"
"Bob","angefahren und er sagt, dass er hier wohnt.","4","4"
"C. Harkinson","(erschrocken) Lo?!","4","995"
"Bob","Ja.","4","4"
"C. Harkinson","Um Himmels Willen! Ich öffne sofort das Tor!","4","995"
"Bob","Ja, danke, das ist nett.","4","4"
"REGIE","Es donnert. Autotür knallt.","4","0"
"Justus","Und?","5","2"
"Bob","Ja, man macht uns das Tor auf. Los Peter!","5","4"
"Peter","He?","5","3"
"Bob","Na fahr aufs Grundstück!","5","4"
"Peter","Ja, alles klar.","5","3"
"REGIE","Bremsgeräusche und knirschender Kies, Musik setzt ein","5","0"
"Justus","Ah, seht mal, da kommt eine Frau aus dem Haus, na dann wollen","5","2"
"Justus","wir mal.","5","2"
"Peter","Ja.","5","3"
"Justus","Kommen  Sie, Mr. Lo!","5","2"
"REGIE","Autotüren knallen, Schritte.","5","0"
