"Speaker","Text","Page","speaker_id"
"REGIE","Die   drei    ???    (72)    -  Dreckiger        Deal","1","0"
"REGIE","-Hörspielskript von FlukeSkywater -","1","0"
"REGIE","Titelmusik","1","0"
"REGIE","Im Hintergrund zunächst Schritte, Dielenknarren und Keuchen, dann das Tuten eines Telefons.","1","0"
"Telefonist","(am Telefon) Polizeirevier Los Angeles.","1","-1"
"McLaughin","Äh ... em ... (keucht) H-hören Sie, ich ... (schluckt) ... ich hab Ihnen etwas","1","-1"
"McLaughin","Wichtiges mitzuteilen! (ab hier im Hintergrund unheilschwangere Musik)","1","-1"
"Telefonist","Dürfte ich bitte zuerst Ihren Namen erfahren?","1","-1"
"McLaughin","Je ... äh ... (schnauft) ... der tut nichts zur Sache! (keucht wieder) Wenn Ihnen","1","-1"
"McLaughin","jedoch daran gelegen ist, ein ... ein Rauschgiftdepot auszuheben, dann - dann","1","-1"
"McLaughin","sollten Sie mir jetzt gut zuhören. In der ... in der Bling Street in Rocky Beach","1","-1"
"McLaughin","betreibt ein gewisser Malcolm King ein ... e-ein kleines Lebensmittelgeschäft, di-","1","-1"
"McLaughin","direkt vor der High School. (keucht und schluckt) Der Inhaber versorgt die","1","-1"
"McLaughin","Schüler mit Drogen. (hustet) Äh, Speed, soviel ich weiß. (schluckt wieder) Ihre","1","-1"
"McLaughin","Männer sollten mal einen Blick unter seine Ladentheke werfen. (schnappt nach","1","-1"
"REGIE","Luft)","1","0"
"Telefonist","Nennen Sie mir bitte Ihren Namen!","1","-1"
"McLaughin","(wimmert und legt auf, stöhnt dann) Aaah! (Die düstere Musik endet) Und - war","1","-1"
"McLaughin","ich gut?","1","-1"
"King","Ausgezeichnet.","1","718"
"REGIE","Zwischenmusik. Im Hintergrund Stimmengewirr.","1","0"
"Bob","Mensch, Just - was mag denn da passiert sein?","1","4"
"Justus","Sieh doch! Zwei Polizisten führen Malcolm King in Handschellen aus seinem","1","2"
"Justus","Laden.","1","2"
"Bob","Ja ... (stößt einen unartikulierten Laut hervor) Jetzt schubsen sie ihn in den","1","4"
"Bob","Streifenwagen!","1","4"
"Justus","Also ... (im Hintergrund Türenschlagen)","1","2"
"Peter","Kollegen! (im Hintergrund Motorengeräusch) Der Cop, der grade aus Kings","1","3"
"Peter","Laden kommt ... was sind denn das für milchfarbene Blöcke, die er da rausträgt?","1","3"
"Bob","Hmm ...","2","4"
"Justus","Also ...","2","2"
"Peter","(lacht) Die sehen aus wie meine Bauklötze, mit denen ich als Kind immer","2","3"
"Peter","gespielt hab.","2","3"
"Bob","Warte mal ... ja, Seife! (stößt erneut einen unartikulierten Laut hervor) Hä, die","2","4"
"Bob","haben Seife beschlagnahmt.","2","4"
"Justus","Ja!","2","2"
"Peter","Hmm?  Was King wohl ausgefressen hat? Die Polizisten versiegeln seine","2","3"
"Peter","Ladentür. Ja ... und woher bekomme ich morgen meine frischgepressten","2","3"
"Peter","Orangen?","2","3"
"Bob","Och, Peter!","2","4"
