"Speaker","Text","Page","speaker_id"
"REGIE","Die  drei  ???   -","1","0"
"REGIE","und   das   Phantom     aus   dem   Meer   (171)","1","0"
"REGIE","-- Hörspielskript von Monique Carrera --","1","0"
"REGIE","Track 1 - Der Mann aus dem Meer","1","0"
"REGIE","[Titelmusik]","1","0"
"REGIE","[Schrottplatzgeräusche, Hundegebell, ein Auto fährt vor, Tü-","1","0"
"REGIE","ren klappen, Schritte]","1","0"
"Bob","Sieh mal, Justus. Ich glaub, da kommt *n Kunde.","1","4"
"Justus","Ja.","1","2"
"Harry Salas","Guten Tag, äh.","1","1401"
"Justus","Guten Tag, Sir. Kann ich Ihnen helfen?","1","2"
"Harry Salas","Ja, vielleicht. Bist du [englisch akzentuiert] Justus Jonas?","1","1401"
"Justus","Im Prinzip schon. Aber man spricht es [ohne Akzent] ""Justus","1","2"
"Justus","Jonas"" aus, ja.","1","2"
"Harry Salas","Ah - ""Justus"". Natürlich. Ich bin Harry Salas. Also, ich bin","1","1401"
"Harry Salas","hier... [drucksend] Ich meine... Hätten du und deine Freunde","1","1401"
"Harry Salas","vielleicht einen Augenblick Zeit für mich?","1","1401"
"Justus","[erstaunt] Ach - Sie kennen auch Peter und Bob?","1","2"
"Harry Salas","Ja, so ist es. Christine Harkinson hat mir von euch erzählt.","1","1401"
"Peter","Ah - Christine vom Fall ""Toter Mönch"".","1","3"
"Bob","Ja.","1","4"
"Harry Salas","Ja, so ist es. Und sie meinte, dass ihr mir vielleicht helfen","1","1401"
"Harry Salas","könnt.","1","1401"
"Justus","Setzen wir uns doch hier an den Campingtisch.","1","2"
"Peter","Ja.","1","3"
"Harry Salas","Danke.","1","1401"
"Bob","Bitte.","1","4"
"Peter","Kommen  Sie hier rüber.","1","3"
"Bob","Hier.","1","4"
"Justus","Nehmen Sie Platz.","2","2"
"Bob","OK.","2","4"
"Justus","Also. Was können wir für Sie tun, Mr. Salas?","2","2"
"Harry Salas","Also, ich bin Schiffsschreiner und lebe mit meinem Sohn Co-","2","1401"
"Harry Salas","lin in Paradise Cove. Das liegt...","2","1401"
"Peter","[fällt Harry Salas ins Wort] In der... in der Nähe von Malibu,","2","3"
"Peter","wir wissen es.","2","3"
"Harry Salas","Richtig. Also, Colin war vorgestern am Strand. Er sammelt","2","1401"
"Harry Salas","gerne Treibgut. Und Colin schwört Stein und Bein, dass dort","2","1401"
"Harry Salas","ein Mann im Meer war. Also, vielmehr kam der Mann aus","2","1401"
"Harry Salas","dem Meer. Als würde er eine Treppe hinauf steigen.","2","1401"
"Bob","Wie jetzt?","2","4"
"Harry Salas","Ein Mann mit dichtem, langem Bart und finsteren Augen. Er","2","1401"
"Harry Salas","hat Colin zugewinkt, sich umgedreht, und ist dann auf den","2","1401"
"Harry Salas","unsichtbaren Stufen wieder zurück gegangen, bis er im","2","1401"
