"Speaker","Text","Page","speaker_id"
"REGIE","Die  drei  ???   - SMS    aus   dem   Grab   (129)","1","0"
"REGIE","Script von Monique Carrera","1","0"
"REGIE","Anmerkung: Layla ist stumm und spricht ausschließlich durch ein Spezialgerät. Vor und wäh-","1","0"
"REGIE","rend ihrer Einsätze ertönen leise Tipp- und Piepgeräusche.","1","0"
"REGIE","Track 1 - Verschwunden","1","0"
"REGIE","Titelmusik","1","0"
"REGIE","Hundegebell, Schritte","1","0"
"Peter","(rufend) Rubbish? Rubbish? Rubbish?","1","3"
"REGIE","Musik","1","0"
"Erzähler","Irgendetwas stimmte nicht. Die Tür zur Behausung von Rubbish Geor-","1","574"
"Erzähler","ge war mit Gewalt geöffnet worden und hing zersplittert in den Angeln.","1","574"
"Erzähler","Peter überwand seine Angst und trat ein. Dem zweiten Detektiv bot","1","574"
"Erzähler","sich ein Bild der Verwüstung. War hier jemand eingebrochen? Plötzlich","1","574"
"Erzähler","nahm Peter hinter sich einen Schatten wahr (Peter erschrickt, Musik","1","574"
"Erzähler","ertönt). Ein Mädchen stand in der Tür. Als sie Peter erblickte, zog sie","1","574"
"Erzähler","einen kleinen, roten Gegenstand aus ihrer Tasche, er sah aus wie ein","1","574"
"Erzähler","Handy. Ihr Daumen flog über die Tastatur und plötzlich ertönte aus","1","574"
"Erzähler","dem Gerät eine Stimme.","1","574"
"Layla","Mein Name ist Layla.","1","954"
"Peter","(verängstigt) Peter... Ich bin... Peter Shaw. Du sprichst über dieses","1","3"
"Peter","Gerät? Das ist ja irre.","1","3"
"Layla","Wer hat hier dieses Chaos angerichtet? Wo ist George?","1","954"
"Peter","(verängstigt) Ich weiß es nicht, Layla. Rubbish George ist ein Bekann-","1","3"
"Peter","ter von uns und... und ich wollte ihm etwas vorbei bringen. Ich bin De-","1","3"
"Peter","tektiv, kein Einbrecher. Äh... hier, unsere Karte. Bitte. Und... und du?","1","3"
"Peter","Was wolltest du hier?","1","3"
"REGIE","Musik klingt aus","1","0"
"Layla","Ich kann es dir nicht sagen. Ein Geheimnis.","1","954"
"Peter","Aber, was hast du mit Rubbish George zu tun?","1","3"
"Layla","George Cooper war der Freund meiner Mutter, damals in Ägypten.","1","954"
"Peter","Ägypten. George Cooper... ich versteh' nicht... (es knallt im Hinter-","1","3"
"Peter","grund) Was war das? Das kam aus dem Nebenraum. Bleib hier! Ich","1","3"
