"Speaker","Text","Page","speaker_id"
"REGIE","Die   drei   ???   -  Der    schwarze       Skorpion","1","0"
"REGIE","-Hörspielskript von Rick-","1","0"
"REGIE","Anfangsmusik","1","0"
"REGIE","Menschengemurmel, Trillerpfeife, Jubel und Klatschen","1","0"
"Peter","(lacht vergnügt) Das ist Wahnsinn! Das ist einfach Wahnsinn, habt ihr","1","3"
"Peter","diesen gnadenlosen Schmetterschlag gesehen? Der kam ja fast senkrecht","1","3"
"Peter","hinterm Netz wieder runter! Das ist Wahnsinn!","1","3"
"Bob","Ja, der Typ kann einfach abartig hoch springen, deswegen kommt der mit","1","4"
"Bob","der Hand so gut über den Ball! Das ist ja irre!","1","4"
"REGIE","Erneuter Jubel und Klatschen","1","0"
"Erzähler","Hunderte halbnackte Körper saßen dicht gedrängt hinter der Absperrung","1","574"
"Erzähler","im Sand und brüllten sich die Seele aus dem Leib, um ihre Favoriten","1","574"
"Erzähler","anzufeuern. Und weil alle den Stars der Beachvolleyball-","1","574"
"Erzähler","Weltmeisterschaft möglichst nah sein wollten quetschten sie sich immer","1","574"
"Erzähler","weiter nach vorne und schoben sich dabei mehr und mehr zusammen. Auch","1","574"
"Erzähler","die drei Detektive befanden sich unter den Zuschauern.","1","574"
"Peter","Timeout! Parker und Trevis nehmen ihr letztes Timeout!","1","3"
"Bob","(lachend) Ja!","1","4"
"Justus","Und warum verlassen die beiden jetzt das Spielfeld und setzen sich da auf","1","2"
"Justus","die Bank, Peter?","1","2"
"Bob","Justus!","1","4"
"Peter","Ach, die hör'n nicht auf Just, die nehmen sich nur ihre letzte Auszeit in der","1","3"
"Peter","Hoffnung, dass sie die Brasilianer damit ein wenig aus dem Konzept","1","3"
"Peter","bringen.","1","3"
"Justus","Verstehe.","1","2"
"Bob","Ja!","1","4"
"Peter","(lachend) Die beiden haben ihnen ja in den letzten Minuten die Bälle nur","1","3"
"Peter","so um die Ohren geschlagen!","1","3"
"Bob","Jaha! Aber wenn du mich fragst dann äh hilft denen das auch nichts mehr.","1","4"
"Bob","Ja drei oder vier Spielzüge, würd' ich sagen, ne? Und dann ist das Spiel im","1","4"
"Bob","Sack!","1","4"
"Peter","Was ist denn mit Trevis los?","1","3"
"Justus","Was meinst du, Zweiter?","1","2"
"Peter","Hast du das nicht geseh'n? Er ist wie von der Tarantel gestochen von der","2","3"
"Peter","Bank gesprungen und...und jetzt- jetzt deutet er völlig panisch zum Boden!","2","3"
"Bob","Wo denn?","2","4"
"REGIE","Erschreckte Laute des Publikums","2","0"
"Bob","Unter...unter der...unter der Bank, da ist was!","2","4"
"Justus","Könnt ihr was erkennen?","2","2"
"Peter","Irgend- irgendetwas Schwarzes, das krabbelt!","2","3"
"Bob","Was?","2","4"
"Justus","Seht doch, was mit Parker ist! Er wälzt sich auf dem Boden!","2","2"
"Mann","(schreiend) Ein Skorpion! Ein riesiger Skorpion!","2","58"
"Frau","(schreiend) Ein Skorpion hat Parker erwischt!","2","192"
"Mann","Das gibt's doch nicht!","2","58"
"REGIE","Aufgeregte Schreie des Publikums","2","0"
"Bob","Habt ihr das gehört? Ein- ein Skorpion? Ja wie kommt denn so ein Viech","2","4"
"Bob","hier- hier an den Strand ich dachte- ich dachte, die wär'n- die wär'n...","2","4"
"Mann","(panisch) Abhauen! Los doch! Weg! Weg hier!","2","58"
"Peter","Die- die rennen uns über den Haufen! Justus! So komm' doch!","2","3"
"Bob","Justus, Justus, Justus, an deinem Schuh! Der Skorpion!","2","4"
"Justus","Was?","2","2"
"Bob","Ja da ist er!","2","4"
"Justus","Wie?!","2","2"
"REGIE","Da!","2","0"
"Justus","Wo!","2","2"
"REGIE","Da!","2","0"
"REGIE","Justus fällt","2","0"
"Erzähler","Justus wollte davonlaufen aber das hektische Kopfdrehen und der","2","574"
"Erzähler","Schrecken hatten ihn auf dem Gleichgewicht gebracht. Justus fiel nach","2","574"
"Erzähler","hinten, genau dorthin, wo der riesige Skorpion seinen giftigen Stachel in","2","574"
"Erzähler","die Luft reckte.","2","574"
"REGIE","Polternde Geräusche","2","0"
"Peter","(verzweifelt) Just! Just! Um Himmels Willen Just! Justus! So sag' doch","3","3"
"Peter","was, Justus!","3","3"
"Bob","Justus!","3","4"
"Justus","(rappelt sich auf) Kollegen? Da hab' ich nochmal Glück gehabt. Seht euch","3","2"
"Justus","das an.","3","2"
"Bob","Iiieh! (erleichtert) Man Erster! Du bist mit deinem Rucksack auf dem- auf","3","4"
"Bob","dem Skorpion gelandet und...hast ihn zerquetscht!","3","4"
"Peter","Mensch. Das hätte aber leicht in's Auge gehen können.","3","3"
"REGIE","Musik","3","0"
"Erzähler","Den drei Fragezeichen saß der Schreck noch immer gehörig in den","3","574"
"Erzähler","Gliedern als sie sich in ihrer Zentrale bei Cola und Keksen allmählich","3","574"
"Erzähler","wieder beruhigten.","3","574"
"REGIE","Ab und zu Blacky und Schrottplatzgeräusche","3","0"
"Bob","(mit vollem Mund) Also- also ganz ehrlich: Ich frag' mich noch immer was","3","4"
"Bob","dieses Biest ja? Am Strand zu suchen hatte!","3","4"
"Justus","Ja.","3","2"
"Peter","Unglaublich!","3","3"
"Bob","Ich dachte, Skorpione findet man irgendwo in der...in der einsamen Wüste","3","4"
"Bob","oder unter- unter- unter Steinen oder in kleinen Löchern! Aber mitten am","3","4"
"Bob","Strand unter hunderten von lärmenden Menschen? Also in Zukunft werde","3","4"
"Bob","ich mir den Sand jedenfalls genauer ansehen, wenn's mal wieder zum","3","4"
"Bob","Baden geht.","3","4"
"Peter","Also...außerdem: Das Vieh war rie-sig!","3","3"
"Bob","Wahnsinn!","3","4"
"Justus","Stimmt!","3","2"
"Peter","Also in Bio haben wir doch mal gelernt, dass unsere Skorpione hier","3","3"
"Peter","maximal acht Zentimeter lang werden. Aber das Ding was mindestens","3","3"
"Peter","doppelt so groß!","3","3"
"Justus","Ja also seltsam ist das alles schon aber durchaus noch rational erklärbar.","3","2"
"Peter","Hm?","3","3"
"Bob","Ach.","3","4"
"Justus","Immer wieder verirren sich Kriechtiere in Gegenden, in denen man sie nie","3","2"
"Justus","vermuten würde und das ist auch im Hinblick auf die Proportionen große","3","2"
"Justus","Abweichungen bei jeder Spezies geben kann, wurde in der Biologie","3","2"
"Justus","hinlänglich dokumentiert.","3","2"
"Bob","Aber so groß?","4","4"
"Justus","Ich erinnere nur an diesen riesigen Hai, den man letztes Jahr vor dem Santa","4","2"
"Justus","Barbara- Archipel aus dem Wasser gezogen hat.","4","2"
"Peter","Ja.","4","3"
"Bob","Jaja, noch ein Grund, beim Baden in Zukunft aufzupassen.","4","4"
"REGIE","Peter lacht","4","0"
"Bob","Nicht wahr?","4","4"
"Justus","Aber etwas Anderes beschäftigt mich im Moment eigentlich viel mehr als","4","2"
"Justus","der Skorpion.","4","2"
"Bob","Ach.","4","4"
"Justus","Ich habe euch noch gar nicht gesagt, dass da noch etwas unter meinem","4","2"
"Justus","Rucksack geklebt hat.","4","2"
