"Speaker","Text","Page","speaker_id"
"REGIE","Die drei  ???  - Die Rache    der Samurai    (145)","1","0"
"REGIE","+++ Hörspielskript von Markus L. +++","1","0"
"REGIE","Titelmusik","1","0"
"REGIE","Schrottplatzgeräusche; Schritte","1","0"
"Takasi Yukawa","Guten Tag!","1","1097"
"Peter","Guten Tag!","1","3"
"Takasi Yukawa","Takasi Yukawa. Ich bin Direktor einer Schule. Seid ihr die drei Detektive?","1","1097"
"Justus","Ja, so ist es Mister Yukawa.","1","2"
"Bob","Mhm!","1","4"
"Justus","Hier! Darf ich ihnen unsere Karte geben?","1","2"
"Takasi Yukawa","Gern! (liest vor) ""Die drei Detektive. Drei Fragezeichen. Wir übernehmen jeden","1","1097"
"Takasi Yukawa","Fall. Erster Detektiv: Justus Jonas.""","1","1097"
"Justus","Ja!","1","2"
"Takasi Yikawa","Mhm! (liest weiter) ""Zweiter Detektiv: Peter Shaw.""","1","1097"
"Peter","Ja, das bin ich.","1","3"
"Takasi Yukawa","(liest weiter) ""Recherchen und Archiv: Bob Andrews.""","1","1097"
"Bob","Das bin ich.","1","4"
"Justus","(räuspert sich) Äh, worum geht es denn Sir?","1","2"
"Takasi Yukawa","Das würde ich gern mit euch besprechen. Wäre es euch recht wenn wir dafür ein","1","1097"
"Takasi Yukawa","ruhigeres Plätzchen aufsuchen? (Hund bellt)","1","1097"
"Bob","Kein Problem. Äh, bei diesem Wetter würde ich allerdings vorschlagen: Wir setzen","1","4"
"Bob","uns in ein nettes Strandcafe... (Musik setzt ein) und besprechen dort ihr Anliegen,","1","4"
"Bob","also ganz ungestört.","1","4"
"Takasi Yukawa","Das klingt sehr gut.","1","1097"
"Bob","Gut!","1","4"
"Takasi Yukawa","Und ich lade euch selbstverständlich ein.","1","1097"
"Justus","Ja! (Bob lacht)","1","2"
"Peter","Das klingt noch besser. (lacht)","1","3"
"Takasi Yukawa","Ja, dann kommt! Wir können meinen Wagen nehmen.","1","1097"
"Justus","Ja!","1","2"
