"Speaker","Text","Page","speaker_id"
"REGIE","Die  drei  ???   - die  Villa der  Toten    (114)","1","0"
"REGIE","- Hörspielskript von Monique Carrera -","1","0"
"REGIE","Track 1 - Ein Problem","1","0"
"REGIE","Titelmusik","1","0"
"REGIE","Schrottplatzgeräusche, Fegen, Justus, Peter und Bob stöhnen z. T.","1","0"
"REGIE","angestrengt","1","0"
"Peter","So... das jetzt... hier... Gleich haben wir's.","1","3"
"Bob","(leicht stöhnend) Ja...","1","4"
"Peter","Der Schrottplatz ist gefegt und das Gerümpel fachgerecht gestapelt.","1","3"
"Peter","(Bob stöhnt auf) Also mehr kann deine Tante nun wirklich nicht von","1","3"
"Peter","uns verlangen, Just.","1","3"
"Justus","(angestrengt) Ja, das sehe ich auch so, zweiter.","1","2"
"Bob","Ich bin mal gespannt, ob Mathilda der gleichen Meinung ist, wie ihr,","1","4"
"Bob","Kollegen. Da kommt sie auch schon!","1","4"
"REGIE","Schritte","1","0"
"Tante Mathilda","Na?","1","13"
"Peter","Hallo! Tag.","1","3"
"Tante Mathilda","Na, ihr drei? (begeistert) Au... Och, das sieht ja vortrefflich aus. Also,","1","13"
"Tante Mathilda","ich garantiere euch, der Umsatz wird unseren Trödelhandel in die","1","13"
"Tante Mathilda","Höhe treiben. Ihr habt eure Belohnung redlich verdient. Kommt auf die","1","13"
"Tante Mathilda","Veranda. Es ist schon alles vorbereitet.","1","13"
"Justus","Tante Mathilda?","1","2"
"Tante Mathilda","Ja, mein Junge?","1","13"
"Justus","(leicht verärgert) Das war das letzte Mal, dass du bei einer solchen","1","2"
"Justus","Aktion mit einem Kirschkuchen davonkommst. Ich bin völlig am Ende.","1","2"
"Tante Mathilda","(lachend) Du meinst, mit einem Kirschkuchen kann ich das nicht","1","13"
"Tante Mathilda","wieder gut machen?","1","13"
"Justus","Nicht mal mit zwei!","1","2"
"Tante Mathilda","Einverstanden! Du hast was gut bei mir. Wenn du in Zukunft meine","1","13"
"Tante Mathilda","Hilfe brauchst, dann kannst du dich auf mich verlassen. Versprochen.","1","13"
"Justus","Ich werd's mir merken.","1","2"
"Bob","Justus. Guck mal. Das rote Lämpchen an unserem Wohnwagen","1","4"
