"Speaker","Text","Page","speaker_id"
"REGIE","Die   drei    ???    und     der   Doppelgänger","1","0"
"REGIE","- Hörspielskript von Graf Zahl -","1","0"
"REGIE","Anmerkung: MacKenzie, Ndula, Fred, Walt und Ian sprechen mit Akzent.","1","0"
"Peter","Keine Bewegung!","1","3"
"REGIE","Blacky (gesamte Szene)","1","0"
"REGIE","Poltern","1","0"
"Justus","(erschrockener Laut)","1","2"
"Bob","Was gibt's denn, Peter?","1","4"
"Peter","Jemand hat mein Essen geklaut!","1","3"
"Justus","(stöhnt)","1","2"
"Peter","Die belegten Brote, die mit mitgebracht hatte.","1","3"
"Bob","Dein Essen? Und deshalb schreist du hier rum? Ich dachte, jemand sei dicht davor, das Geheim-","1","4"
"Bob","nis unserer Zentrale zu entdecken und daß wir uns deshalb nicht bewegen sollten.","1","4"
"Justus","(verständnislos) Deine Brote, Kollege?","1","2"
"Peter","(lacht) War ja nur Spaß, Justus. Aber abgesehen davon, ist mir mein Magen schon wichtig.","1","3"
"Justus","Ach.","1","2"
"Peter","Allmählich bekomme ich Hunger.","1","3"
"Justus","Ein bißchen dürftig für einen Spaß.","1","2"
"Bob","(zustimmendes Brummen)","1","4"
"Justus","Falscher Alarm ist eine gefährliche Sache. Solche Späße können ...","1","2"
"Peter","Mit Schönreden ziehst du Deinen Kopf nicht aus der Schlinge. Der Fall ist klar. Du hast Dir 'nen","1","3"
"Peter","kleinen Imbiß genehmigt während Bob und ich draußen in der Werkstatt waren. Du selbst hast","1","3"
"Peter","das Essen geklaut!","1","3"
"Justus","Habe ich nicht!","1","2"
"Peter","Hm, dann war es eben jemand anderes.","1","3"
"Justus","Das meine ich auch.","1","2"
"Justus","Sagt mal, wie wär's, wenn wir nach Magic Mountain fahren?","1","2"
"Peter","Zum Vergnügungspark?","1","3"
"Justus","Ja, der ist spitze, sage ich euch! Vor allem, man bezahlt nur den Eintritt und kann dann alle Ein-","1","2"
"Justus","richtungen so oft benutzen, wie man will, also die Achterbahn, das Riesenrad und was es da","1","2"
"Justus","sonst noch gibt.","1","2"
"Peter","Hm, hört sich nicht schlecht an.","1","3"
"Bob","Ja.","2","4"
"Justus","Dann ist also alles klar. Ich hab' Morton schon angerufen. Er kommt mit dem Rolls Royce.","2","2"
"Bob","Mann, wenn wir so protzig vorfahren, müssen wir womöglich mehr Eintritt bezahlen.","2","4"
"Peter","Hm ja.","2","3"
"Justus","Bestimmt nicht.","2","2"
"Bob","Na ja.","2","4"
"Justus","Kommt. Mal sehen, ob draußen was los ist.","2","2"
"Bob","Ja, gut Justus.","2","4"
"REGIE","Stühlerücken, Poltern","2","0"
"Peter","Vielleicht finden wir ja meine Schinkensemmeln.","2","3"
"REGIE","Poltern","2","0"
"REGIE","Schritte","2","0"
"REGIE","Die typischen Schrottplatzgeräusche (bellender Hund, Säge, Hämmern)","2","0"
"Peter","Hier haben sie gelegen. Seht ihr? Das Papier ist noch da.","2","3"
"REGIE","Papierrascheln","2","0"
"Bob","Das waren bestimmt Ratten.","2","4"
"Peter","Wenn du glaubst, die Ratten können bei Tante Mathilda auf dem Schrottplatz frei her-","2","3"
"Peter","umspazieren, dann irrst du dich gewaltig.","2","3"
"Justus","Sie tut was sie kann. Aber nichtmal Tante Mathilda kann jede Ratte persönlich von einem","2","2"
"Justus","Schrottplatz fernhalten.","2","2"
"Peter, Bob","(lachen)","2","-1"
"Peter","Das ist allerdings richtig.","2","3"
"Justus","Wir wollen sehen, ob Tante Mathilda nicht etwas zu essen für uns hat. Übrigens, habt ihr das","2","2"
"Justus","Auto da schon gesehen?","2","2"
"REGIE","Schritte","2","0"
"Peter","Den grünen Mercedes, Justus? Wieso? Darf man hier neuerdings nicht mehr parken? Könnte","2","3"
"Peter","doch sein, daß es ein Kunde von euch ist.","2","3"
"Justus","Glaube ich nicht.","2","2"
"Peter","Vielleicht haben die beiden Männer, die darin sitzen meine Semmeln geklaut.","2","3"
"Bob","Na klar doch! Die sind vom Internationalen Mundraubsyndikat.","2","4"
"Peter","(lacht)","2","3"
"Justus","Hör schon auf mit deine Brötchen, Mensch.","2","2"
"Bob","(leise) Echt.","2","4"
"Justus","Mich interessiert dieser grüne Mercedes wirklich.","2","2"
"Peter","Hey, laß und lieber mit den Tennisbällen da spielen! Da ist 'ne ganze Kiste voll! Paß auf Justus!","3","3"
"Peter","Hopp, diesen! (wirft Ball) Und diesen! (wirft Ball) (lacht)","3","3"
"Bob","(lachend) Und den! (wirft Ball) Und den auch! (wirft Ball)","3","4"
"Justus","Hört auf! Hört doch auf! Nicht alle auf einmal!","3","2"
"REGIE","Musik","3","0"
"Erzähler","Noch am gleichen Tag fuhren Justus, Peter und Bob mit Morton im Rolls Royce in Richtung Nor-","3","574"
