"Speaker","Text","Page","speaker_id"
"REGIE","Die   drei    ???     - Gefährliches          Quiz","1","0"
"REGIE","- Hörspielskript von Janet -","1","0"
"REGIE","[Titelmusik]","1","0"
"Justus","[euphorisch] Kollegen! Er ist da!","1","2"
"Bob","Was?","1","4"
"Justus","Er ist da!","1","2"
"Bob","Was denn?","1","4"
"Peter","Wie bitte? Was? Könntest du dich vielleicht mal genauer ausdrücken?","1","3"
"Justus","Diesen Umschlag hat gerade der Postbote gebracht.","1","2"
"Bob","Aha.","1","4"
"Justus","Mit etwas Glück werde ich nun endlich reich.","1","2"
"Bob","Du sprichst wie immer in Rätseln, Erster.","1","4"
"Peter","[lachend] Ja!","1","3"
"Bob","Was hat es denn mit diesem Umschlag auf sich?","1","4"
"Justus","Moment!","1","2"
"Peter","Justus? Um... um was geht es, Justus?","1","3"
"Bob","Ja, nun sag doch mal was!","1","4"
"Justus","Wartet es doch bitte ab. Geduld ist eine Tugend, die sich zu pflegen lohnt,","1","2"
"Justus","Kollegen.","1","2"
"Bob","[stöhnt] Oh Gott.","1","4"
"Peter","[genervt, mit Grabesstimme] Lies endlich vor!","1","3"
"Justus","Also gut, hört zu. ""Sehr geehrter Justus Jonas"" - das bin ich.","1","2"
"Bob","Ach nee.","1","4"
"Peter","Justus, ganz toll. Weiter!","1","3"
"Justus","""Als Teilnehmer des diesjährigen Superhirnrätsels der L.A. Post dürfen wir Ihnen","1","2"
"Justus","zunächst zu unserer Freude mitteilen, dass Sie dieses äußerst anspruchsvolle","1","2"
"Justus","Kreuzworträtsel souverän und richtig gelöst haben."" [lacht erfreut] ""Aber es","1","2"
"Justus","verhält sich leider so, dass dies mehreren Bewerbern gelungen ist."" Was!? Das","1","2"
"Justus","wusst' ich gar nicht. ""Aus diesem Grund musste das Los darüber entscheiden,","1","2"
"Justus","wer an der beliebten Quiz-Show 'Wer knackt die Nuss?' teilnehmen darf."" Ach.","1","2"
"Justus","""Und das Los hat ergeben...""","1","2"
"Bob","Ja? Was denn!? Nun lies doch mal weiter, was, was denn?","2","4"
"Peter","Och komm, Just, mach nicht wieder einen auf Hey-ich-spann-euch-auf-die-","2","3"
"Peter","Folter-bis-ihr-vor-mir-im-Staub-bettelt.","2","3"
"Justus","""... dassss Siiieeeee...""","2","2"
"Peter","Justus!","2","3"
"Justus","""... gewonnen haben!""","2","2"
"Bob","Nein!","2","4"
"Peter","Hey!!","2","3"
"Bob","Nein! Das gibt's nicht.","2","4"
"Justus","Langsam, langsam, Kollegen, der Brief ist noch nicht zu Ende, hier steht noch:","2","2"
"Justus","""Bitte finden Sie sich am 24. August um 19 Uhr abends bei den Aufnahmestudios","2","2"
"Justus","von KTV ein. Zwei Personen Ihrer Wahl dürfen Sie zu Ihrem Auftritt begleiten.""","2","2"
"Peter","Hey!","2","3"
"Bob","Aha! Aha...","2","4"
"Justus","""Die Karten liegen bei. Mit freundlichen Grüßen - Jack Humble, L.A. Post""","2","2"
"Peter","Hmmm! Hör mal, das ist ja schon übermorgen!","2","3"
"Bob","Ja, der 24. August. Na, die haben's aber eilig.","2","4"
"Justus","Ich dachte, ich könnte vorher ein paar Wochen noch so richtig reinpauken für das","2","2"
"Justus","Quiz. Hmm. Tut mir leid, Kollegen, aber dann muss ich euch jetzt verlassen.","2","2"
"Peter","Wie? W-w-wie? Soll das heißen, dass wir diesen höllisch schweren Balken von","2","3"
"Peter","Onkel Titus' Lastwagen jetzt alleine abladen dürfen?","2","3"
"Bob","Nee, nee. Ha..","2","4"
"Justus","Ich fürchte, schon.","2","2"
"Bob","[entsetzt] Was!?","2","4"
"Justus","Ihr wollt doch sicher auch nicht, dass ich in der Show wie ein Idiot dastehe, oder?","2","2"
"REGIE","[Peter und Bob stöhnen]","2","0"
"REGIE","[Zwischenmusik]","2","0"
"REGIE","Als die drei Detektive zwei Tage später pünktlich um 19 Uhr in den KTV-Studios","2","0"
"REGIE","eintrafen, wartete am Empfang bereits ein junger, dunkelhaariger Mann mit","2","0"
"REGIE","Nickelbrille, der die Jungen hektisch zu sich heranwinkte.","2","0"
"Fletcher","Ist einer von euch Justus Jonas?","2","-1"
"Justus","Ganz recht.","2","2"
"Fletcher","Hallo, mein Name ist Fletcher, Bill Fletcher. Schön, dich kennenzulernen. Ich bin","3","-1"
"Fletcher","hier so 'ne Art Mädchen für alles und werde dich erstmal in die Maske bringen.","3","-1"
"Fletcher","Ist das deine Begleitung?","3","-1"
"Bob","Ja, äh, wir, äh, sind der seelische Beistand, sozusagen.","3","4"
"Justus","Genau.","3","2"
"Fletcher","Prima. Ihr zwei könnt euch schonmal in den Zuschauerraum verkrümeln und","3","-1"
"Fletcher","euch da Plätze suchen. Den langen Flur links und dann die zweite Tür rechts. Äh,","3","-1"
"Fletcher","genaue Anweisungen erhaltet ihr nachher von Veronica, unserer","3","-1"
"Fletcher","Kameraassistentin.","3","-1"
"Peter","Aha. Na, gut.","3","3"
"Fletcher","Und du, Justus, kommst jetzt mal mit mir.","3","-1"
"Justus","Okay. Also, Kollegen. Drückt mir die Daumen.","3","2"
"Peter","Machen wir.","3","3"
"Bob","Viel Glück, Erster. Und: Vergeig die Sache nicht. [lacht]","3","4"
"REGIE","[entfernt sich mit Peter]","3","0"
"Justus","Treffen wir jetzt den Showmaster?","3","2"
"Fletcher","Nick Nobel? Nein, der kommt erst kurz vor knapp durch den Hintereingang. Aber","3","-1"
"Fletcher","er schaut sicher nochmal bei dir vorbei. Du musst erstmal in die Maske zu Sandy.","3","-1"
"Justus","Ja.","3","2"
"Fletcher","Diese Tür hier. Hi Sandy, ich bringe dir den Kandidaten. Also, Junge, ich muss","3","-1"
