"Speaker","Text","Page","speaker_id"
"REGIE","Die    drei    ???     und     der    rote     Pirat","1","0"
"REGIE","- Hörspielskript aufgeschrieben von Major Karnes -","1","0"
"REGIE","Anmerkungen:     Während der Szenen am Hafen hört man ständig Möwengeschrei","1","0"
"REGIE","und andere für Häfen typische Geräusche, die ich der Einfachheit","1","0"
"REGIE","halber weggelassen habe.","1","0"
"REGIE","[Titelmelodie]","1","0"
"REGIE","[Klingeln eines Weckers]","1","0"
"Peter","[unwillig, verschlafen] Mann, ist ja noch so früh. Hätte ich bloß","1","3"
"Peter","nicht diesen Ferienjob als Gärtner angenommen. Na ja, was solls?","1","3"
"Peter","Muss wohl aufstehen.","1","3"
"REGIE","[eine Tür wird geöffnet]","1","0"
"Mr. Shaw","Ah, guten Morgen Peter.","1","136"
"Peter","Morgen Papa.","1","3"
"Mr. Shaw","Schon so früh auf?","1","136"
"Peter","Ich muss dummerweise zur Arbeit.","1","3"
"Mr.Shaw","Ach ja, eure Moneten im Sommer. Na, vielleicht lässt sich auch","1","-1"
"Mr.Shaw","mit weniger Mühe etwas verdienen. Sieh mal was man uns in den","1","-1"
"Mr.Shaw","Briefkasten gesteckt hat.","1","-1"
"Peter","Ein Werbeblatt für alle Haushaltungen?","1","3"
"Mr. Shaw","Ganz richtig. Na, lies doch mal.","1","136"
"REGIE","[rascheln von Papier]","1","0"
"Peter","Piraten, Freibeuter. Der Verein zur Rehabilitierung der Seeräuber","1","3"
"Peter","und Briganten bezahlt 25 Dollar an jedermann der ausführliche","1","3"
"Peter","Informationen über einstmals hier ansässige Piraten aus","1","3"
"Peter","Kaliforniens turbolenter Vergangenheit liefert. Sprechstunden","1","3"
"Peter","vom 18. Bis 22. Juni. Täglich 9 bis 17 Uhr. De La Vina Street","1","3"
"Peter","1995.","1","3"
"Mr.Shaw","Na, was sagst du dazu?","2","-1"
"Peter","Mhm, na das ist ein Ding. Da können wir ja reich werden Papa.","2","3"
"Peter","Wir wissen eine ganze Menge über das Gesindel von damals. Vor","2","3"
"Peter","allem Justus und Bob. Ich muss gleich hin zu ihnen.","2","3"
"Mr. Shaw","Nun mal langsam Peter, bevor du Millionär wirst isst du erst dein","2","136"
"Mr. Shaw","Frühstück.","2","136"
"Peter","Aber Papa, ich muss noch nebenan den Rasen Sprengen und","2","3"
"Peter","dann...","2","3"
"Mr. Shaw","Nichts da, erst wird gegessen.","2","136"
"Peter","[seufzend] Na ja, gut. Wenn es unbedingt sein muss.","2","3"
"REGIE","[Zwischenmusik]","2","0"
"Erzähler","Peter erlebte eine Überraschung als er in die Zentrale kam. Denn","2","574"
"Erzähler","Justus und Bob kannten den Piratenzettel schon und sie waren","2","574"
"Erzähler","nicht weniger begeistert als er von der Möglichkeit in der Stunde","2","574"
"Erzähler","25 Dollar zu verdienen. Alle drei schnappten sich ihre Fahrräder","2","574"
"Erzähler","und fuhren zur De La Vin Street hinaus, wo sich bereits mehr als","2","574"
"Erzähler","hundert Leute vor einem grossen, hölzernen Tor eingefunden","2","574"
"Erzähler","hatten.","2","574"
"REGIE","[andauernde Strassengeräusche und Stimmengewirr]","2","0"
"Peter","He, nun seht euch das an. Wir sind nicht die ersten. Da sind ja","2","3"
"Peter","wenigstens schon hundert Leute vor dem Tor.","2","3"
