"Speaker","Text","Page","speaker_id"
"REGIE","Die   drei   ???    -  Schüsse        aus   dem     Dunkel","1","0"
"REGIE","- Hörspielskript von Lesley -","1","0"
"REGIE","Anfangsmusik","1","0"
"REGIE","*Musik und Schüsse*","1","0"
"Erzähler","Es knallte, rauchte und krachte. Schüsse peitschten durch die Luft,","1","574"
"Erzähler","passend zum Takt der Musik. Die Stimmung in der ehemaligen Fabrikhalle","1","574"
"Erzähler","wurde immer ausgelassener und der Beifall immer lauter. Ein hell","1","574"
"Erzähler","erleuchteter Laufsteg, durchzog den dunklen Raum, wie ein Laserstrahl.","1","574"
"Erzähler","Justus, Peter und Bob waren von ihrem ehemaligen Schulkollegen, Alan","1","574"
"Erzähler","Manley zu einer Modenschau eingeladen. Bei der dieser, als","1","574"
"Erzähler","hoffnungsvolles Nachwuchstalent, seine erste eigene Kollektion vorführte.","1","574"
"Peter","Na Kollegen, das ist doch besser, als in der Zentrale am Computer zu","1","3"
"Peter","sitzen.","1","3"
"Justus","Ja!","1","2"
"Bob","Hm, nicht schlecht. Alan hat wirklich Talent, seine Entwürfe gefallen mir.","1","4"
"Peter","Die Westernshow ist vom feinsten.","1","3"
"Justus","Seht doch mal den Hut. So einen kaufe ich Tante Mathilda.","1","2"
"REGIE","*lachen*","1","0"
"Bob","Och, Justus!","1","4"
"Peter","Jetzt setzen sie die Nebelmaschinen in Gang. Mensch, die Models","1","3"
"Peter","kommen zum Finale, die Showtreppe herunter.","1","3"
"Bob","Na, hoffentlich stolpern sie nicht in diesem Dunst. Die hübsche blonde da,","1","4"
"Bob","mit ihrem Strechkleid, die hat reichlich hohe Hackenschuhe. Müsste","1","4"
"Bob","verdammt wehtun, wenn sie damit auf dem Steg hier umknickt.","1","4"
"Model","Ahh... Ohh... Au...","1","-1"
"Peter","Was ist denn passiert?","1","3"
"REGIE","*Publikum wird laut*","1","0"
"Bob","Das ist nicht auszumachen, Zweiter. Ist ja alles hier im Nebel.","1","4"
"Justus","Jetzt sehe ich was. Sie liegt immer noch auf dem Boden.","1","2"
"Peter","Vielleicht hat sie sich den Knöchel verstaucht. Ja, hilft ihr denn niemand?","1","3"
"Bob","Einer der Fotografen klettert auf den Laufsteg. Jetzt beugt er sich über sie.","1","4"
"Bob","Nee, Mensch, da muss was anderes passiert sein. Guckt doch mal!","1","4"
"Peter","Warum dreht denn keiner die Musik ab?","1","3"
"Justus","Da kommen Sanitäter!","1","2"
"Sanitäter","Wir brauchen sofort einen Krankenwagen!","2","1131"
"Justus","Also los, nach vorne Kollegen.","2","2"
"Bob","Ja, los!","2","4"
"Justus","Das schauen wir uns genauer an. Lassen Sie uns durch!","2","2"
"Bob","So, ...","2","4"
"Justus","Aus dem Weg!","2","2"
"Bob","... der Nebel löst sich langsam auf. Seht mal, die Frau liegt immer noch auf","2","4"
"Bob","dem Boden.","2","4"
"Model","*kreischt* Helft ihr doch! Helft ihr doch!","2","-1"
"Peter","Seht doch, der Laufsteg, der ist voller Blut!","2","3"
"Justus","Sie muss angeschossen worden sein.","2","2"
"REGIE","*Schreie im Hintergrund*","2","0"
"Bob","Der Schuss kann nur vom anderen Ende der Halle gekommen sein. Los,","2","4"
"Bob","wir sehen uns dort mal um.","2","4"
"REGIE","Zwischenmusik","2","0"
"Erzähler","Die drei ??? bahnten sich einen Weg zur Rückseite der Halle. Bob kannte","2","574"
"Erzähler","sich in dem alten Gemäuer gut aus. Er hatte schon mehrmals als","2","574"
"Erzähler","Beleuchter bei Rockkonzerten ausgeholfen. Vor einer zwanzig Meter hohen","2","574"
"Erzähler","Eisenkonstruktion machte er Halt.","2","574"
"Bob","Die einzige Möglichkeit für den Schützen sich unbemerkt auf die Tat","2","4"
"Bob","vorzubereiten, bietet diese Rampe hier, würde ich sagen.","2","4"
"Peter","Hm, vielleicht hat der Täter oben Spuren hinterlassen.","2","3"
"Bob","Ja, kommt, lasst uns mal hochklettern hier.","2","4"
"Justus","Ah, ... hui...","2","2"
"Bob","Vorsichtig!","2","4"
"Justus","Ah...","2","2"
"Bob","Was ist denn, Justus?","2","4"
"Justus","Mann, ist das hoch.","2","2"
"Peter","Ach, du bist zu schwer.","2","3"
"Bob","Du sollst nicht nach unten blicken, Just. Nach oben. Immer schön nach","2","4"
"Bob","oben.","2","4"
"Justus","Och... so.","2","2"
"Peter","*hustet* Ist das staubig hier.","2","3"
"Justus","Wenn von hier oben geschossen wurde, dann müsste der Täter doch","2","2"
"Justus","deutliche Fußspuren hinterlassen haben.","2","2"
"Bob","Der Täter? Warum nicht die Täterin, he?","3","4"
