"Speaker","Text","Page","speaker_id"
"REGIE","Die  drei ???  - Die  späte  Rache   (069)","1","0"
"REGIE","- Hörspielskript von Pille und Haushinka -","1","0"
"REGIE","*Anfangsmusik*","1","0"
"REGIE","*laute schnelle Musik*","1","0"
"Erzähler","Der Diskjockey drehte auf bis zur Schmerzgrenze. Der Rhythmus der Musik","1","574"
"Erzähler","steigerte sich zu einem rasenden Beat. Peter setzte sein Glas auf der Theke ab und","1","574"
"Erzähler","nickte Kelly zu. Über das ganze tanzende Getümmel hinweg zuckten die bunten","1","574"
"Erzähler","Blitze rotierender Scheinwerfer.","1","574"
"Peter","The Red Devils","1","3"
"Kelly","Ich weiß, deine Lieblingsband. Prost.","1","359"
"Peter","*lachend* Wie spät haben wir's eigentlich?","1","3"
"Kelly","Gleich zwölf.","1","359"
"Peter","*entsetzt* Was? Oh Mist, ich hab meinen Eltern hoch und heilig versprochen um","1","3"
"Peter","Mitternacht zu Hause zu sein.","1","3"
"Kelly","Ach komm, wären deine Jungs hier wärst du nicht so spießig.","1","359"
"Peter","Was soll das denn heißen?","1","3"
"Kelly","*genervt* Ach vergiss es!","1","359"
"Peter","Blödsinn! Justus und Bob ziehen es nur vor, ihre Nasen in ein interessantes Buch","1","3"
"Peter","zu stecken als in verrauchte Techno-Schuppen und wenn man's genau nimmt","1","3"
"Peter","haben sie davon auch mehr. Jedenfalls langfristig.","1","3"
"Kelly","Also doch spießig, ich wusste es doch. Aber ich geh jetzt auch.","1","359"
"Peter","Ja gut, dann komm.","1","3"
"REGIE","*Schritte*","1","0"
"REGIE","*Motorrad fährt vorbei*","1","0"
"Kelly","*seufzt*","1","359"
"Peter","War'n toller Abend.","1","3"
"Kelly","So war es. Schade, dass die anderen Jungs nicht so gut aussehen wie du.","1","359"
"Peter","*lacht* Das ist alles nur Einbildung.","1","3"
"Kelly","Jaja, na dann will ich mal. Grüß mir Justus und Bob.","1","359"
"Peter","Ja, mach ich. Gute Nacht.","1","3"
"Kelly","Mhm.","2","359"
"REGIE","*Schritte, Auto wird aufgeschlossen, Türen schlagen zu*","2","0"
"Peter","Verdammt kühl heut Nacht.","2","3"
"REGIE","*Schlüsselklappern, Auto wird gestartet*","2","0"
"Peter","So. *singt vor sich hin*","2","3"
"REGIE","*fährt los*","2","0"
"Peter","*erschrickt*","2","3"
"Mann","Nicht umdrehen, Bürschchen! Und lass die Hände schön am Lenkrad!","2","58"
"Peter","Ja.","2","3"
"Mann","Weiterfahren!","2","58"
"Peter","Und wenn ich das nicht tue?","2","3"
"Mann","Das würdest du bereuen. Da vorn fahren wir ein Stück in den Wald.","2","58"
"Peter","Warum?","2","3"
"Mann","*seufzt*","2","58"
"Peter","Das... das... das können sie nicht machen, mein ... meine Eltern warten auf","2","3"
"Peter","mich.","2","3"
"Mann","Wenn du nicht tust, was ich dir sage, werden sie sehr lange auf dich warten.","2","58"
"Peter","Mister, bitte.","2","3"
"Mann","Nicht umdrehen! Fahr in den Seitenpfad. Dort hinein!","2","58"
"Mann","Und jetzt anhalten!","2","58"
"REGIE","*Auto hält*","2","0"
"Peter","Was ... was wollen sie?","2","3"
"Mann","Stell den Motor ab!","2","58"
"REGIE","*stellt den Motor ab*","2","0"
"Mann","Und jetzt mach das Licht aus.","2","58"
"Peter","Nein.","2","3"
"Mann","Licht aus!","2","58"
"Peter","Bitte ... bitte überlegen sie sich das. *atmet hektisch*","2","3"
"Mann","Entspann dich, Junge. Es wird dir überhaupt nichts geschehen.","2","58"
"Peter","*panisch* Nein ... nein ... nein ... nein ... nein ... *schreit*","2","3"
"REGIE","*Zwischenmusik*","2","0"
"REGIE","*Hundegebell, Schrottplatzlärm, Schritte*","2","0"
"Tante Mathilda","Justus Jonas.","2","13"
"Justus","Was gibt's denn, Tante Mathilda?","2","2"
"Tante Mathilda","Du könntest so nett sein und mir die große Leiter aus der Kammer holen. Hier im","3","13"
"Tante Mathilda","Wohnzimmer fang ich an.","3","13"
"Justus","Womit?","3","2"
"Tante Mathilda","Na, mit Gardinen aufhängen. Hast du nicht mitgekriegt, dass ich sie alle","3","13"
"Tante Mathilda","gewaschen habe?","3","13"
"Justus","Was? *stottert* Ich ähm, ähm, ähm ... Warte ich hol sie dir.","3","2"
"Tante Mathilda","Mhm","3","13"
"REGIE","*holt die Leiter*","3","0"
"Tante Mathilda","Stell sie dort drüben hin.","3","13"
"REGIE","*stellt sie klappernd auf*","3","0"
"Tante Mathilda","So, ich steige auf die Leiter und du reichst mir die Gardinen, ja?","3","13"
"Justus","Klar doch.","3","2"
"REGIE","*steigt hoch*","3","0"
"Tante Mathilda","So. Sei so gut und halt unten fest. Ich trau dieser Leiter nicht. Die ist bestimmt","3","13"
"Tante Mathilda","mindestens so alt wie ich.","3","13"
"Justus","Ja.","3","2"
"Tante Mathilda","So, ja. Dann wollen wir mal. Ach, wenn ich dich nicht hätte, Just. Du weißt gar","3","13"
"Tante Mathilda","nicht wie sehr ich ohne dich - *schreit auf*","3","13"
"REGIE","*fällt von der Leiter*","3","0"
"Justus","*ruft* Tante!","3","2"
"Tante Mathilda","*stöhnt* Oh mein Gott!","3","13"
"Justus","*besorgt* Tante Mathilda. Wo tut's weh?","3","2"
"Tante Mathilda","*stöhnt* Au, nicht anfassen. Och, so tu doch etwas!","3","13"
"Justus","Bleib liegen! Ich rufe Dr. Morrison an.","3","2"
"Tante Mathilda","*stöhnt* Ja.","3","13"
"REGIE","*Geht zum Telefon, wählt*","3","0"
"Stimme","Praxis Dr. Morrison","3","-1"
"Justus","Justus Jonas. Schnell, schicken sie Hilfe! Meine Tante ist von der Leiter gestürzt.","3","2"
"Justus","Sie kann sich kaum noch bewegen!","3","2"
"REGIE","*Zwischenmusik*","3","0"
"REGIE","*Sirene*","3","0"
"Erzähler","Eine gute halbe Stunde später verließ ein Krankenwagen den Schrottplatz. Dr.","3","574"
"Erzähler","Morrison hatte die sofortige Einweisung von Tante Mathilda ins Krankenhaus von","3","574"
"Erzähler","Rocky Beach verfügt. Die vorläufige Diagnose: eine gebrochene Schulter,","4","574"
"Erzähler","Prellungen, Hautabschürfungen und eine leichte Gehirnerschütterung.","4","574"
"REGIE","*Telefon klingelt*","4","0"
"Justus","Justus Jonas.","4","2"
"Mrs. Shaw","Hallo, Justus.","4","291"
"Justus","Mrs. Shaw.","4","2"
"Mrs. Shaw","Sag mal, steckt Peter vielleicht bei dir? Wir machen uns große Sorgen.","4","291"
"Justus","Nein, hier ist er nicht. Was ist denn passiert?","4","2"
"Mrs. Shaw","Peter war gestern mit Kelly in dieser neuen Disko.","4","291"
"Justus","Ich weiß.","4","2"
"Mrs. Shaw","Und beide haben versprochen um Mitternacht wieder zu Hause zu sein. Er ist ein","4","291"
"Mrs. Shaw","paar Abende hintereinander ziemlich spät ins Bett gekommen.","4","291"
"Justus","Und ist er nicht erschienen? Haben Sie schon bei Kelly angerufen?","4","2"
"Mrs. Shaw","Natürlich. Aber sie meint, sie hätten sich kurz vor Null Uhr getrennt. Ich dachte,","4","291"
"Mrs. Shaw","er hätte vielleicht bei dir übernachtet.","4","291"
"Justus","Tut mir leid. Aber wenn er wieder auftaucht, grüßen Sie ihn von mir. Er soll mich","4","2"
"Justus","anrufen. Ich habe Nachrichten für ihn.","4","2"
"Mrs. Shaw","Hach, wenn der kommt, kann er erst mal was erleben.","4","291"
"Justus","Wie wäre es mit drei Tagen Hausarrest?","4","2"
"Mrs. Shaw","Ja, Strafe muss sein. Also, bitte melde dich, wenn du was von ihm hörst.","4","291"
"Justus","Mach ich. Wiederhören.","4","2"
"REGIE","*legt auf, Türklingeln*","4","0"
"Justus","*ruft* Ich komme schon.","4","2"
"REGIE","*Tür wird geöffnet, Schrottplatzlärm*","4","0"
"Kelly","Hi.","4","359"
"Justus","Ah, Kelly. Verdammt.","4","2"
"Kelly","Nette Begrüßung.","4","359"
"Justus","Ich dachte es wäre Peter. Wo steckt er?","4","2"
"Kelly","Wieso, woher soll ich das wissen? Darf ich vielleicht mal reinkommen?","4","359"
"REGIE","*Schritte*","4","0"
"Justus","Oh, äh, klar. Ähm, also hat er nicht bei dir übernachtet?","4","2"
"Kelly","Wieso? Hättest du was dagegen?","4","359"
"Justus","Zu Hause ist er nicht. Wart ihr gestern in der Disko?","4","2"
"Kelly","Allerdings. Um Mitternacht haben wir uns aber auf dem Parkplatz davor getrennt.","4","359"
"Justus","Hm.","5","2"
"Kelly","Soll das ein Verhör sein oder was?","5","359"
"Justus","Äh, warte.","5","2"
"REGIE","*nimmt Hörer ab*","5","0"
"Kelly","Wen rufst du jetzt an?","5","359"
"Justus","Ich will Bob anrufen. Hmm ... Nun komm schon, nimm den Hörer ab!","5","2"
"Mr. Andrews","Andrews.","5","227"
"Justus","Tag, Mr. Andrews, ich bin's Justus. Könnte ich bitte Bob sprechen?","5","2"
"Mr. Andrews","Tut mir leid, aber mein Sohn ist mit Elisabeth an den Pazifik gefahren.","5","227"
"Justus","Ach Mist.","5","2"
"Mr. Andrews","Was ist denn passiert? Du hörst dich so aufgeregt an.","5","227"
"Justus","*stottert* Äh - ich ... ich ... ich, ähm, Peter ist weg.","5","2"
"Mr. Andrews","Was heißt das: weg?","5","227"
"Justus","Er war gestern Abend mit Kelly in der neuen Disko am Stadtrand. Auf dem","5","2"
"Justus","Parkplatz davor haben sie sich getrennt. Seither ist er wie vom Erdboden","5","2"
"Justus","verschwunden.","5","2"
"Mr. Andrews","Hmm. Das sieht nicht gut aus. Habt ihr schon die Polizei verständigt?","5","227"
"Justus","Noch nicht. Aber wenn er bis zwei Uhr heute Nachmittag nicht aufgetaucht ist,","5","2"
"Justus","wird uns wohl nichts anderes übrig bleiben.","5","2"
"Mr. Andrews","Sehr vernünftig. Halt mich bitte auf dem Laufenden.","5","227"
"Justus","Mach ich. Wiederhören.","5","2"
"REGIE","*legt auf*","5","0"
"Justus","Verdammt.","5","2"
"Kelly","Ach, nun krieg dich mal wieder ein. Wahrscheinlich ist alles nur ganz harmlos.","5","359"
"Justus","*aufgebracht* Harmlos, harmlos. Tante Mathilda ist eben von der Leiter gestürzt","5","2"
"Justus","und liegt mit Knochenbrüchen im Krankenhaus und Peter verschwindet nachts","5","2"
"Justus","vor der Disko. Kannst du mir mal sagen, was daran harmlos ist?","5","2"
"Kelly","Mann, das wusste' ich doch nicht.","5","359"
"Justus","Hach. ... Entschuldige, war nicht so gemeint.","5","2"
"Kelly","Wir sollten die Polizei verständigen.","5","359"
"Justus","Eigentlich wollte ich bis zwei Uhr warten, aber von mir aus. Ich rufe Inspektor","5","2"
"Justus","Cotta an.","5","2"
"Kelly","Ja.","5","359"
"REGIE","*nimmt Hörer ab, wählt, Freizeichen*","5","0"
"Inspektor Cotta","Cotta.","6","436"
"Justus","Guten Tag, Inspektor.","6","2"
"Inspektor Cotta","Ah, Sherlock Holmes. Wo kann ich Al Capone abholen?","6","436"
"Justus","Heute sind wir es, die gerne jemand abholen würden. Und zwar Peter. Er ist","6","2"
"Justus","verschwunden. Ich glaube, Sie müssen uns helfen.","6","2"
