"Speaker","Text","Page","speaker_id"
"REGIE","Die  drei  ???   (46) und   der  schrullige    Millionär","1","0"
"REGIE","- Hörspielscript von Monique Carrera und Lucullus (2009) -","1","0"
"Erzähler","Justus, Bob und Peter hatten einen Job angenommen. Dabei ging es Ihnen weniger","1","574"
"Erzähler","um das Geld das sie verdienten, als darum, den schrulligen Millionär Pilcher kennen","1","574"
"Erzähler","zu lernen. Seine Tochter Marilyn feierte an diesem Tag ihre Verlobung und die drei","1","574"
"Erzähler","Detektive halfen als Kellner aus.","1","574"
"REGIE","Stimmengewirr im Hintergrund","1","0"
"Mr. Burnside","Passt mir bloß auf, dass nix schief läuft, Jungs! Der alte Griesgram bekäme sonst","1","349"
"Mr. Burnside","einen Tobsuchtsanfall.","1","349"
"Justus","Geht in Ordnung, Mr. Burnside. Wir wissen schon wie geizig Mr. Pilcher ist.","1","2"
"Mr. Burnside","Was wisst ihr? Überhaupt nichts wisst ihr. Ihr habt keine Ahnung. Der dreht doch","1","349"
"Mr. Burnside","schon durch, wenn nur ein einziges Glas kaputt geht. Zum Glück ist seine Tochter","1","349"
"Mr. Burnside","Marilyn nicht ganz so schlimm.","1","349"
"Bob","Ja, ja. Wir passen auf.","1","4"
"REGIE","Glasgeschepper im Hintergrund","1","0"
"Mr. Burnside","Oh nein, das darf doch nicht wahr sein.","1","349"
"Peter","[grinst] Da kommt Mr. Pilcher schon.","1","3"
"Mr. Burnside","Hab ich mir gedacht. Da verschwinde ich lieber in die Küche. Bis gleich, Jungs.","1","349"
"REGIE","Tür öffnet sich; Mr. Burnside geht in die Küche","1","0"
"Mr. Pilcher","Kannst du nicht aufpassen du dummes - [hustet]","1","-1"
"Marilyn","[beruhigend] Papa, bitte! Reg dich nicht auf. Das Mädchen hat das Glas ja nicht","1","-1"
"Marilyn","absichtlich fallen lassen.","1","-1"
"Mr. Pilcher","Absichtlich? Das wär ja noch schöner. Das ist mein Geld. Diese Schmarotzer -","1","-1"
"Mr. Pilcher","[hustet] Wer ist denn da in der Küche - ah - [schmerzhaft] mein Herz.","1","-1"
"Marilyn","Ray? Ray, kommen sie schnell her!","1","-1"
"Justus","Peter! Peter komm, fass mit an. Er wird ohnmächtig.","1","2"
"REGIE","Düstere Musik","1","0"
"Sanchez","Einen Arzt. Wir müssen einen Arzt rufen!","1","-1"
"Mr. Pilcher","[verärgert] Nein, keinen Arzt. Den brauch ich nicht.","1","-1"
"Sanchez","Aber Mr. Pilcher wir wollten doch nur -","1","-1"
"Mr. Pilcher","Ich sage doch wir brauchen keinen Arzt. Der kostet nur Geld, sie hergelaufener","1","-1"
"Mr. Pilcher","Strolch.","1","-1"
"Sanchez","Wie sie wollen, Mr. Pilcher. Aber als ihr Privatsekretär weiß ich, dass sie -","1","-1"
"Mr. Pilcher","Halten sie den Schnabel!","1","-1"
"Sanchez","Wie sie wollen.","2","-1"
"Marilyn","Hier Papa, deine Nitrotabletten.","2","-1"
"Mr. Pilcher","Na also. Das wurde aber auch Zeit, du blöde Gans.","2","-1"
"Marilyn","Dad, manchmal bin ich wirklich versucht, dir Gift zu geben. Dann kannst du sehen, wo","2","-1"
"Marilyn","du bleibst.","2","-1"
"Mr. Pilcher","[lacht] Du weißt genau was in meinem Testament steht. Wenn mir etwas Verdächtiges","2","-1"
"Mr. Pilcher","zustößt, bist du enterbt.","2","-1"
"Marilyn","[seufzend] Ach, die Tablette wirkt schon. Du bleibst bei meinem Vater!","2","-1"
"Peter","[verunsichert] Ich soll hier bleiben?","2","3"
"Marilyn","Ich muss zu meinen Gästen.","2","-1"
"Peter","[aufgeregt] Und was ist, wenn sein Herz aussetzt? Wenn er - wenn er","2","3"
