"Speaker","Text","Page","speaker_id"
"REGIE","Die  drei ???  und  der  heimliche   Hehler   (37)","1","0"
"REGIE","- Hörspielskript von Beefy Tremane -","1","0"
"REGIE","Anfangsmusik","1","0"
"REGIE","Meeresrauschen, Möwengeschrei bleibt im Hintergrund","1","0"
"Regina","ruft Teddy! Teddy, wo bist du? besorgt Er ist weg. Oh, er ist weg, einfach weg.","1","284"
"Regina","Mr. Conine, haben Sie ihn gesehen?","1","284"
"Mr. Conine","Also, verflixt noch mal. Kann dieser Bengel denn nicht mal zwei Minuten lang","1","289"
"Mr. Conine","bleiben, wo er ist? Regen Sie sich nicht auf, Regina, ist ja nicht das erste mal,","1","289"
"Mr. Conine","dass Teddy ausreißt. Außerdem ist Tiny ja bei ihm.","1","289"
"Regina","besorgt Nein, Tiny ist nicht bei ihm, der Hund schläft. Ted ist ganz allein.","1","284"
"Justus","Verzeihen Sie, ist der Ausreißer ihr Sohn? Wie alt ist er denn?","1","2"
"Regina","Er ist fünf und er weiß genau, dass er nicht allein losziehen darf.","1","284"
"Mr. Conine","Na, weit wird er ja nicht gekommen sein, Regina. Suchen wir die Promenade ab.","1","289"
"Mr. Conine","Sie gehen dort entlang, ich hier. Wir, wir finden ihn bestimmt, machen Sie sich","1","289"
"Mr. Conine","keine Sorgen.","1","289"
"Justus","Hm, und wir suchen da drüben in dem Einkaufsviertel. Komm, Peter. Komm, Bob.","1","2"
"Peter","In Ordnung.","1","3"
"Bob","Alles klar.","1","4"
"REGIE","Schritte","1","0"
"Justus","Sieht nach einem Fall für die drei ??? aus.","1","2"
"Peter","nörgelt Oh, hoffentlich nicht, Justus. Wenn kleine Kinder verschwinden, liegt","1","3"
"Peter","meistens eine Entführung vor und damit habe ich nicht so gerne zu tun.","1","3"
"Bob","He, wartet mal. Da drüben sitzt ja so'n kleiner Bursche. Der, der sieht dieser Frau","1","4"
"Bob","ähnlich, die nach ihm sucht.","1","4"
"REGIE","Schritte","1","0"
"Justus","Ja, tatsächlich. Kollegen, das ist er. Das nenne ich einen schnellen Erfolg. Hallo","1","2"
"Justus","Teddy, deine Mutter sucht dich.","1","2"
"Teddy","Meine Mami? Ach, immer sucht sie mich. Na gut ich komm mit.","1","285"
"Justus","Na dann mal los.","1","2"
"REGIE","Schritte","1","0"
"Justus","Siehst Du, da drüben ist sie und der alte Herr ist auch bei ihr, Mr. Conine heißt er","1","2"
"Justus","wohl.","1","2"
"Peter","Der Alte regt sich aber ganz schön auf, der läuft schon ganz rot an im Gesicht.","1","3"
"Mr. Conine","wütend Ted, Du ungezogener Bengel. Deine arme Mutter ist ja völlig verzweifelt.","1","289"
"Regina","Ted, Teddy! zornig Wenn Du noch einmal wegläufst, setzt es was. Tiny, Tiny,","1","284"
"Regina","Du passt jetzt auf ihn auf.","1","284"
"REGIE","Hundegebell","2","0"
"Peter","Mann! Das ist ja ein Riesenvieh, eine dänische Dogge, der ist größer als Teddy.","2","3"
"Justus","zustimmend Ja.","2","2"
"Regina","Aber ein ganz friedliches Tier. Seht doch, wie er Ted begrüßt. Tiny hat dich","2","284"
"Regina","vermisst, Ted. Ist Dir das klar?","2","284"
"Teddy","Ich wollt ihn nicht wecken, deshalb bin ich alleine losgegangen.","2","285"
"Regina","Ja, Teddy, ich versteh ja, aber das machst Du mir wirklich nicht noch einmal.","2","284"
"Mr. Burton","wütend He, Du Lausebengel. Hast Du mir die Schaufenster mit Zahnpasta","2","287"
"Mr. Burton","beschmiert?","2","287"
"Regina","entsetzt Teddy! Was fällt Dir bloß ein?","2","284"
"Mr. Burton","wütend Mrs. Stratten, der Bengel hat meine Schaufenster vollgeschmiert. Wenn","2","287"
"Mr. Burton","Du das noch einmal machst, Teddy, dann hol ich die Polizei und lass dich","2","287"
"Mr. Burton","einsperren.","2","287"
"Regina","Och, bitte, Mr. Burton, es tut Teddy leid und er wird ...","2","284"
"Mr. Burton","wütend Er wird einen Riesenbogen um mein Haus machen.","2","287"
"REGIE","Hundegebell im Hintergrund","2","0"
"Mr. Burton","wütend Dieses Kind muss endlich zur Vernunft gebracht werden.","2","287"
"Regina","barsch Tiny!","2","284"
"Mr. Burton","wütend Und dieser alte Köter soll das Maul halten.","2","287"
"Regina","Es reicht jetzt, Ted. Genug mit der gekränkten Unschuld. Von nun an nimmst Du","2","284"
"Regina","dich zusammen, hörst Du? Mr. Burton ist unser Hauswirt und er könnte uns den","2","284"
"Regina","Laden kündigen, wenn Du ihn weiterhin ärgerst.","2","284"
"Teddy","Ja, Mami. Ich geh' spielen, Mami. Im Laden.","2","285"
"Regina","Ist gut, Ted. Und vielen Dank auch ihr drei. Ted wird jetzt spuren. Na, wenigstens","2","284"
"Regina","für die nächste Viertelstunde. Darf ich Euch zu einer Limonade und Eis einladen?","2","284"
"Justus","Ja, gern, Mrs. Stratten.","2","2"
"Regina","Ihr seid nicht aus Venice, nicht wahr? Ich hab Euch hier noch nicht gesehen.","2","284"
"Justus","Stimmt, Mrs. Stratten. Wir sind aus Rocky Beach.","2","2"
"Bob","Ich soll einen Aufsatz für die Schule über städtische Gebiete schreiben, in denen","2","4"
"Bob","Veränderungen vor sich gehen.","2","4"
"Peter","lachend Ja und da betreiben wir sozusagen Studien vor Ort.","2","3"
"Regina","Ah, ich verstehe. Na, ihr habt recht, dafür ist Venice wirklich geeignet, hier","2","284"
"Regina","verändert sich eine ganze Menge. Das ist eine verrückte Wohngegend, wird als","2","284"
"Regina","Seebad immer beliebter und langweilig war es noch nie in Venice.","2","284"
"Justus","Den Eindruck haben wir auch.","2","2"
"Regina","Ihr seid doch hoffentlich morgen zum Festzug da. Am 4. Juli ist immer eine Menge","3","284"
"Regina","los bei uns.","3","284"
"Justus","Na, das werden wir uns nicht entgehen lassen, Mrs. Stratten.","3","2"
"REGIE","Musik","3","0"
"REGIE","fröhliche Laute im Hintergrund","3","0"
"Erzähler","Am nächsten Tag war Nationalfeiertag. Er wurde wie ein großes Volksfest mit","3","574"
"Erzähler","Umzügen, Musik und Feuerwerk gefeiert. Schon lange war nicht mehr soviel","3","574"
"Erzähler","Betrieb gewesen in dem kleinen Ort Venice.","3","574"
"REGIE","Stimmengemurmel, Böller knallen","3","0"
"Peter","besorgt Was war das? Hat jemand geschossen?","3","3"
"Justus","Immer mit der Ruhe, Peter. Das war ein Feuerwerkskörper.","3","2"
"REGIE","Banjomusik im Hintergrund","3","0"
"Peter","Na hoffentlich. Verrückt ist das hier. Feuerwerk am helllichten Tag.","3","3"
"Bob","Da ist ja der nette Mr. Conine. lachend Er genießt es, Rentner zu sein.","3","4"
"Justus","Tag, Mr. Conine. Allerhand los hier, nicht?","3","2"
"Mr. Conine","Tag, Justus. Hallo, Peter. Bob. Das macht Spaß, wie? Habt ihr Fergus schon","3","289"
"Mr. Conine","gesehen? Er sitzt da drüben, der mit der Mundharmonika. Er ist ein Original, eine","3","289"
"Mr. Conine","einfache, gute Seele.","3","289"
"REGIE","Mundharmonikamusik, Stimmengemurmel","3","0"
"Peter","zustimmend Ja, die Kinder mögen diesen Fergus. Jedenfalls hören sie ihm alle","3","3"
"Peter","zu.","3","3"
"Mr. Conine","Ja, er spielt ihnen eigentlich jeden Tag was vor.","3","289"
"Peter","He, seht mal. Der kleine Ted ist schon wieder allein unterwegs.","3","3"
"Mr. Conine","Aber sein Hund Tiny ist bei ihm.","3","289"
"Justus","Ganz schön alt schon dieser, Tiny. Der kann ja kaum noch laufen.","3","2"
"Mr. Conine","Och, Tiny ist immer noch jung genug, Ted zu beschützen. Wenn er ihm doch nur","3","289"
"Mr. Conine","die Dummheiten austreiben könnte. Ted ist einfach zu lebhaft und er hat, er hat zu","3","289"
"Mr. Conine","viel Fantasie. Er muss, er muss immer auf Erkundung gehen.","3","289"
"Bob","Mr. Conine, was ist das da drüben eigentlich für ein alter Kasten?","3","4"
"Mr. Conine","Das Mermaid Inn? Warum interessiert Du Dich dafür, Bob?","3","289"
"Bob","Sie wissen doch, dass ich diesen Aufsatz über die Veränderungen der Städte","3","4"
"Bob","schreiben muss.","3","4"
"Mr. Conine","Ah ja, ja, ja, ja, ja. Ich erinnere mich. Nun, äh, das war früher einmal ein Hotel. Es","3","289"
"Mr. Conine","gehört dem reizenden Mr. Burton der gleich nebenan die Mermaid Galerie betreibt.","3","289"
"Mr. Conine","Ihr hattet gestern das Vergnügen, seine Bekanntschaft zu machen, als er Teddy","3","289"
"Mr. Conine","anbrüllte.","3","289"
"Justus","überlegt Burton? Burton? Ist das etwa Clark Burton, der Schauspieler? Ja,","3","2"
"Justus","natürlich, deshalb kam er mir von Anfang an bekannt vor.","3","2"
"Mr. Conine","Ja, äh, Burton ist Schauspieler, aber er hat schon lange nicht mehr beim Film","4","289"
"Mr. Conine","gearbeitet. Woher kennst Du ihn, Justus? Aus dem Fernsehen?","4","289"
"Bob","Justus ist ein Kinofan. Er geht immer in die alten Filme, die in den kleinen Kinos in","4","4"
"Bob","Hollywood wiederaufgeführt werden.","4","4"
"Peter","fröhlich Ja, Justus war ja selber mal ein Filmstar.","4","3"
"Justus","Peter!","4","2"
"Peter","fröhlich Bekannt durch die Rolle des Pummelchens.","4","3"
"Mr. Conine","Das, das Pummelchen? amüsiert Hoch, ach du liebe Güte. Du warst das","4","289"
"Mr. Conine","Pummelchen? Sieh mal einer an, ein bisschen pummelig bist Du ja immer noch,","4","289"
"Mr. Conine","nicht? lacht","4","289"
"Bob","fröhlich Warum wirst Du denn so rot, Justus? Magst Du nicht an Deine","4","4"
"Bob","Vergangenheit als pummeliger Kinderstar erinnert werden?","4","4"
"Justus","Nun hör aber auf, Bob. Äh, Sie sagten, Mr. Clark Burton führt die Galerie?","4","2"
"Mr. Conine","Ja, ja, ganz richtig. Ah, da kommt meine Nachbarin Miss Peabody. Eine","4","289"
"Mr. Conine","charmante Dame, nur ein wenig streitbar. Guten Morgen Miss Peabody, darf ich","4","289"
"Mr. Conine","ihnen meine Freunde vorstellen? Justus, Peter und Bob.","4","289"
"Miss Peabody","Justus? Interessanter Name, nicht sehr häufig. Guten Morgen ihr drei.","4","286"
"Peter","Guten Morgen, Miss Peabody.","4","3"
"Bob","Guten Morgen.","4","4"
"Justus","Morgen.","4","2"
"Mr. Conine","Äh, die Jungen schreiben eine Studienarbeit für die Schule. Sie erkunden eine","4","289"
"Mr. Conine","Wohngegend im Wandel, unser Venice.","4","289"
"Miss Peabody","Ganz Venice, oder nur Mermaid Court? Das Einkaufszentrum.","4","286"
"Bob","Gibt es denn soviel Wissenswertes allein über Mermaid Court?","4","4"
"Miss Peabody","Mehr als Du ahnst. Das alte Mermaid Hotel ist das Haus, in dem Francesca","4","286"
"Miss Peabody","Fountain zuletzt wohnte. Seitdem ist sie verschollen.","4","286"
"Peter","neugierig Francesca Fountain? Wer war denn das?","4","3"
"Miss Peabody","Ach, das weißt Du nicht? Eine Schauspielerin. Eine wundervolle Frau. Eines","4","286"
"Miss Peabody","morgens stand sie auf und verließ das Mermaid Hotel, sie wollte schwimmen","4","286"
"Miss Peabody","gehen, seit dem ist sie nie wieder gesehen worden.","4","286"
"Justus","Ich glaube, diese Geschichte habe ich schon mal gehört.","4","2"
"Miss Peabody","Manche behaupten, sie habe sich ins Hotel zurückgezogen und lebe seitdem","4","286"
"Miss Peabody","darin. Sie sei krank und wolle niemanden mehr sehen.","4","286"
"Mr. Conine","Und andere glauben, dass sie tot ist und noch immer als Geist im Hotel","4","289"
"Mr. Conine","umhergeht.","4","289"
"Miss Peabody","Unsinn, ein Gerücht nichts weiter. So etwas kann nur ein alter Mann wie Sie","4","286"
"Miss Peabody","behaupten.","4","286"
"Mr. Conine","Es ist aber noch jemand im Hotel, Miss Peabody. Ich hab nachts Licht da hinter","5","289"
"Mr. Conine","den Fenstern gesehen. Es muss jemand drin sein und Burton ist das auch","5","289"
"Mr. Conine","bekannt, deshalb lässt er das Hotel weder abreißen noch renovieren.","5","289"
"Bob","Also, Justus, ich finde wir gehen mal rüber und fragen Mr. Burton.","5","4"
"Justus","Gute Idee, Kollege.","5","2"
"REGIE","Musik","5","0"
"Erzähler","In der Galerie bot Clark Burton holzgeschnitzte Figuren, Wandbehänge in","5","574"
"Erzähler","leuchtenden Farben, Gemälde und in Glasvitrinen sehr schöne Keramikarbeiten","5","574"
"Erzähler","an. Auf einem Podest neben der Tür stand die Statue einer Nixe. Peter wäre","5","574"
"Erzähler","beinahe dagegen gelaufen, als sie die Galerie betraten.","5","574"
"REGIE","Schritte, Stimmen im Hintergrund, Glockengeläut der Eingangstür","5","0"
"Mr. Burton","Ja, guten Tag. Was gibt es denn?","5","287"
"Bob","Peter, pass doch auf, die Nixe!","5","4"
"Peter","Ach, Du meine Güte, schon gut, Bob!","5","3"
"Justus","Guten Tag, Mr. Burton. Wir sind uns schon begegnet, leider unter nicht sehr","5","2"
"Justus","erfreulichen Umständen. Sie erinnern sich? Ted war weggelaufen. Ich bin Justus","5","2"
"Justus","Jonas.","5","2"
"Peter","Ich bin Peter Shaw.","5","3"
"Bob","Und ich bin Bob Andrews. Ich soll für die Schule eine Arbeit schreiben über","5","4"
"Bob","städtische Wohngebiete, die sich im Wandel befinden.","5","4"
"Mr. Burton","Aha, und da kommt ihr zu mir, weil ihr gehört habt, dass ich sehr viel für unser","5","287"
"Mr. Burton","schönes Venice getan habe. Ja, vor vielen Jahren habe ich das Hotel gekauft.","5","287"
"Justus","Ja, und Sie haben die beiden Flügel anbauen lassen, aber das Hotel selbst nicht","5","2"
"Justus","renoviert.","5","2"
"Mr. Burton","Nein, nein dafür ist es noch zu früh. Vorläufig wird hier kein Hotel benötigt. Ich","5","287"
"Mr. Burton","werde später entscheiden, ob das Hotel wieder in Betrieb genommen wird.","5","287"
"Bob","Es scheint in schlechter Verfassung zu sein, Mr. Burton.","5","4"
"Mr. Burton","Ja, ja, ist es. Ach, ich glaube, jetzt kommt die Parade, die auf der Ocean Front","5","287"
"Mr. Burton","vorbeizieht. Habt ihr alles erfahren, was ihr für Eure Arbeit braucht?","5","287"
"Justus","Ja, Mr. Burton. Danke. Kommt, Freunde!","5","2"
"Bob","Peter, pass doch auf, renn die Nixe doch nicht um!","5","4"
"Peter","Ja, meine Güte!","5","3"
"Mr. Burton","Seid vorsichtig, das ist ein kostbares Stück, diese Nixe.","5","287"
"Justus","Vielen Dank, Mr. Burton. Auf Wiedersehen!","5","2"
"Mr. Burton","Wiedersehen!","5","287"
"REGIE","Schritte, Glockengeläut, Böller knallen","5","0"
"Peter","Mann, hier ist ja was los.","5","3"
"Regina","ruft im Hintergrund Ted, Teddy, wo bist Du?!","6","284"
"REGIE","Mundharmonikamusik setzt ein","6","0"
"Peter","Hat es eigentlich was gebracht, dass wir mit Burton gesprochen haben?","6","3"
"Bob","Für meinen Aufsatz bestimmt nicht.","6","4"
"Justus","Kommt sich sehr wichtig vor, der Mann.","6","2"
"Regina","ruft Ted, Ted, wo bist Du? So melde dich doch.","6","284"
"Justus","Ach Du meine Güte, das ist Regina. Sie ist mal wieder auf der Suche nach Ted.","6","2"
"Regina","ruft Ted! Teddy, wo bist Du?","6","284"
"Peter","Mrs. Stratten, ist Ted schon wieder verschwunden?","6","3"
"Regina","Ja, seit ein paar Minuten. Wo kann er denn nur sein?","6","284"
"Justus","Wir helfen ihnen suchen, Mrs. Stratten. Wir sind ja schon geübt darin. Schließlich","6","2"
"Justus","haben wir ihn schon einmal gefunden.","6","2"
"Erzähler","Justus, Bob und Peter machten sich auf die Suche, nach Ted, doch dieses mal","6","574"
"Erzähler","hatten sie kein Glück. So sehr sie sich auch bemühten, sie fanden ihn nicht, er war","6","574"
"Erzähler","wie vom Erdboden verschluckt. Allerdings machten sie einen anderen Fund und","6","574"
"Erzähler","der gefiel ihnen gar nicht.","6","574"
"REGIE","Schritte, leise Stimmen im Hintergrund","6","0"
"Bob","Ted ist wahrscheinlich schon längst wieder bei seiner Mutter.","6","4"
"Peter","Ja, Du hast recht, Bob. Wir sollten umkehren und mal bei Mrs. Stratten","6","3"
"Peter","nachfragen.","6","3"
"Bob","Oder läuft beim Festzug mit und hat seinen Spaß, während wir hier die ganze","6","4"
"Bob","Attraktion versäumen.","6","4"
"Justus","Ja, kehren wir um.","6","2"
"REGIE","Schritte auf Kies","6","0"
"Justus","Hey, Bob, was willst Du da bei den Mülleimern? Mach doch keinen Unsinn.","6","2"
"REGIE","quietschender Eisendeckel","6","0"
"Justus","besorgt He Bob, was ist los?","6","2"
"Peter","Was ist denn da drin Bob? Du tust ja so als hättest Du 'nen Geist gesehen.","6","3"
"Bob","schluckt Da drin im Mülleimer, da liegt ein Hund. Ich glaub es ist Tiny und er ist","6","4"
"Bob","tot.","6","4"
"REGIE","Musik","6","0"
"Erzähler","Regina Stratten war außer sich vor Angst und Sorge. Sie schaltete die Polizei ein.","6","574"
"Erzähler","Der Hund in der Mülltonne war tatsächlich Tiny. Teddys Verschwinden wurde zum","6","574"
"Erzähler","Stadtgespräch in Venice und die meisten Einwohner beteiligten sich an der Suche","6","574"
"Erzähler","nach Ted, jeder wollte helfen. Sogar das Fernsehen erschien, um ein Interview mit","6","574"
"Erzähler","Regina Stratten zu machen.","6","574"
"REGIE","Schritte, Stimmen","6","0"
"Justus","Die Leute vom Fernsehen interviewen Regina und schon taucht Mr. Burton auf.","7","2"
"Justus","Seht euch das an. Er muss unbedingt mit ins Bild.","7","2"
"Miss Peabody","Natürlich, dieser alte Pfau will unbedingt ins Fernsehen. Er muss immer der große","7","286"
"Miss Peabody","Schauspieler sein.","7","286"
"Justus","Drängt Mr. Burton sich immer in den Vordergrund, Miss Peabody?","7","2"
"Miss Peabody","Immer, Regina kann einem Leid tun. Jetzt ist das Interview zu Ende und sie","7","286"
"Miss Peabody","konnte kaum etwas sagen, weil dieser Burton so aufdringlich war.","7","286"
