"Speaker","Text","Page","speaker_id"
"REGIE","Anfangsmusik","1","0"
"Erzähler","Da Justus Jonas, Peter Shaw und Bob Andrews sich in den Ferien ein wenig Geld","1","574"
"Erzähler","verdienen wollten, arbeiteten sie für einige Tage bei dem kleinen Verlag Amigos-","1","574"
"Erzähler","Press in Santa Monica. Die meiste Zeit waren sie im Postbüro damit beschäftigt,","1","574"
"Erzähler","die eingegangene Geschäftspost zu sortieren.","1","574"
"REGIE","Druckerpresse im Hintergrund, Tür wird geöffnet","1","0"
"Beefy","Aha, hier seid ihr. Sagt mal, Tür wird geschlossen, Schritte worauf seid ihr drei","1","-1"
"Beefy","eigentlich aus, hä?","1","-1"
"Peter","Wir? Wieso, Mr. Tremayne? W... wie meinen Sie das?","1","3"
"Beefy","Stell dich doch nicht dümmer an, als du bist, Peter. Ihr seid doch Privatdetektive.","1","-1"
"Peter","lacht Och, also nein, jetzt haben sie mich aber erschreckt.","1","3"
"Bob","In diesem Sommer ist es ziemlich flau in unserer Branche und da dachten wir, wir","1","4"
"Bob","können uns mit Büroarbeit fortbilden.","1","4"
"Peter","freudig Ja!","1","3"
"Justus","Wer hat sie denn über uns aufgeklärt?","1","2"
"Beefy","Du wirst es nicht glauben, Justus, aber ich bin mit einem Leihwagen gefahren,","1","-1"
"Beefy","einem Rolls Royce. Der Chauffeur hieß Morton. Und der hat mir von euch, seinen","1","-1"
"Beefy","Stammkunden, erzählt.","1","-1"
"Justus","Ach, so ist das. Ähm, darf ich Ihnen mal unsere Karte zeigen? Pause Bitte.","1","2"
"Beefy","Danke. Pause Hm. Die drei Detektive, wir übernehmen jeden Fall, drei","1","-1"
"Beefy","Fragezeichen. Erster Detektiv: Justus Jonas, Zweiter Detektiv: Peter Shaw,","1","-1"
"Beefy","Recherchen und Archiv: Bob Andrews. Echte Profis also. Na, was bedeuten die","1","-1"
"Beefy","drei Fragezeichen?","1","-1"
"Justus","Äh, sie sind ein allgemeines Symbol für das Unbekannte. Das Unbekannte ist","1","2"
"Justus","stets von besonderem Reiz.","1","2"
"REGIE","Klappern","1","0"
"Beefy","Stimmt. Wenn ich mal ein Detektivbüro benötige, wende ich mich vielleicht an","1","-1"
"Beefy","euch.","1","-1"
"Justus","Wir konnten bereits eine Reihe von interessanten Fällen aufklären.","1","2"
"REGIE","Tür wird geöffnet","1","0"
