"Speaker","Text","Page","speaker_id"
"REGIE","Die   drei  ???    und   der   geheime      Schlüssel","1","0"
"REGIE","- Hörspielskript von LaFlamme -","1","0"
"REGIE","Theme Song","1","0"
"REGIE","*Geräusche vom Schrottplatz, und eines aufziehbaren Spielzeugs*","1","0"
"Justus","*lacht* ""Na, Miss, wie gefällt Ihnen das Äffchen?""","1","2"
"Caitlin","""Ja, äh, nun ja, das ist nicht ganz das was mir vorschwebte.""","1","-1"
"Justus","""Nicht? Woran hatten Sie denn gedacht? Ich... ich glaube wir haben","1","2"
"Justus","irgendwo noch aufziehbare Blechautos, äh, ich müsste meinen Onkel","1","2"
"Justus","fragen, aber...""","1","2"
"Caitlin","""Es ist nicht wichtig, was für ein Spielzeug es ist. Es ist nur wichtig wer","1","-1"
"Caitlin","es hergestellt hat. Ich suche ausschließlich Stücke von der Firma","1","-1"
"Caitlin","Kopperschmidt. Um genau zu sein, ein Spielzeug, ähm, zu dem, äh,","1","-1"
"Caitlin","dieser Schlüssel hier passt.""","1","-1"
"Justus","""Aha. Aha, jaja, der Name Kopperschmidt ist eingraviert. Tja, ich muss","1","2"
"Justus","gestehen, ich hab... ich hab keine Ahnung ob wir etwas von der Firma","1","2"
"Justus","Kopperschmidt hier haben, aber ich werde meinen Onkel fragen. Da","1","2"
"Justus","kommt er gerade. Einen Augenblick.""","1","2"
"Justus","""Onkel Titus, du, da drüben fragt eine Kundin nach Blechspielzeug von","1","2"
"Justus","der Firma Kopperschmidt. Sagt dir das was?""","1","2"
"Onkel Titus","""Kopperschmidt? Aber natürlich, das sind sehr wertvolle","1","73"
"Onkel Titus","Sammlerstücke. Doch ich befürchte, dass ich momentan keine mehr","1","73"
"Onkel Titus","habe, vorige Woche habe ich nämlich das letzte verkauft.""","1","73"
"Justus","""Och. Bist du dir da absolut sicher?""","1","2"
"Onkel Titus","""Natürlich. Heute früh war nämlich schon einmal jemand da und hat","1","73"
"Onkel Titus","danach gefragt.""","1","73"
"Justus","""Na dann.""","1","2"
"Erzähler","""Justus zuckte mit den Schultern und kehrte zu der Kundin zurück. Die","1","574"
"Erzähler","war nicht sehr begeistert.""","1","574"
"Caitlin","""Das schmeckt mir aber gar nicht. Man hat mir gesagt, dass ich auf","1","-1"
"Caitlin","dem Schrottplatz von Titus Jonas alles finde.""","1","-1"
"Justus","""Gebrauchtwarencenter! Gewöhnlich stimmt das auch, aber vielleicht","1","2"
"Justus","schauen Sie einfach mal wieder vorbei, es wäre durchaus möglich...""","1","2"
"Caitlin","""Wäre es möglich, mich zu informieren, wenn etwas von Felix","2","-1"
"Caitlin","Kopperschmidt hereinkommt? Ähm, hier ist meine Karte.""","2","-1"
"Justus","*leise* ""Ja das sag ich auch oft."" *normale Lautstärke* ""Aha, Caitlin","2","2"
"Justus","Kopperschmidt. Kopperschmidt? Caitlin Kopperschmidt,","2","2"
"Justus","Rechtsanwältin.""","2","2"
"Erzähler","""Am nächsten Tag saßen die drei Detektive in ihrer Zentrale, dem","2","574"
"Erzähler","Wohnwagen auf dem Schrottplatz. Plötzlich klopfte es unverhofft an","2","574"
"Erzähler","der Tür. Bob, der am Fenster saß, warf einen Blick nach draußen.""","2","574"
"Bob Andrews","""Ah, das ist dein Onkel, Just. Wie nett, ja. Während deine Tante quer","2","831"
"Bob Andrews","über den ganzen Schrottplatz brüllen würde, klopft Onkel Titus höflich","2","831"
"Bob Andrews","an die Tür.""","2","831"
"Justus","""Der flext sich gleich durch."" *Gelächter* ""Onkel Titus, was gibt's?""","2","2"
"Onkel Titus","""Da ist ein Kunde, der nach Kopperschmidt-Spielzeug fragt. Offenbar","2","73"
"Onkel Titus","ein Sammler. Ich hab ihm gesagt, dass wir leider momentan nichts da","2","73"
"Onkel Titus","haben, aber dann fiel mir die Dame von gestern ein. Hat sie dir nicht","2","73"
"Onkel Titus","ihre Visitenkarte dagelassen?""","2","73"
"REGIE","*Hundegebell, startender Lastwagen*","2","0"
"Justus","""Jaja.""","2","2"
"Onkel Titus","""Vielleicht könnte man einen Kontakt herstellen.""","2","73"
"Justus","""Ich kümmere mich darum.""","2","2"
"REGIE","*Geräusche von Schritten*","2","0"
"Justus","""Guten Tag.""","2","2"
"Jeremy Kopperschmidt","""Ebenso.""","2","818"
"Justus","""Ich bin Justus Jonas. Mein Onkel sagte mir, Sie seien auf der Suche","2","2"
"Justus","nach Blechspielzeug.""","2","2"
"Jeremy","""Ja, so ist es. Ich heiße Jeremy. Aber ich suche kein Blechspielzeug,","2","-1"
"Jeremy","sondern Mobimecs.""","2","-1"
"Justus","""Mhm.""","2","2"
"Jeremy","""Genauer gesagt, Arme und Beine für Mobimecs. Und Schlüssel.""","2","-1"
"Justus","""Verzeihen Sie, Jeremy, aber ich hab noch nie davon gehört. Was ist","2","2"
"Justus","ein Mobimec?""","2","2"
"Jeremy","""Das hier.""","2","-1"
"REGIE","*Flex-Geräusche*","2","0"
"Erzähler","""Jeremy zog eine kleine Holzkiste hervor und öffnete sie so, dass","3","574"
"Erzähler","Justus auf dem Deckel einen Schriftzug entziffern konnte. Auf dem","3","574"
"Erzähler","rauen Holz stand:","3","574"
"Erzähler","Ein Mobimec, der stille steht,","3","574"
"Erzähler","ein Schlüssel, der sich doch nicht dreht,","3","574"
"Erzähler","ein Bein, das von allein nicht geht","3","574"
"Erzähler","bis jemand ihren Sinn versteht.","3","574"
"Erzähler","Der erste Detektiv runzelte die Stirn. Doch dann wurde seine","3","574"
"Erzähler","Aufmerksamkeit auf das gelenkt was Jeremy der Holzkiste entnahm.","3","574"
"Erzähler","Es war eine etwa faustgroße, kupferfarbene Spielzeugfigur mit einem","3","574"
"Erzähler","clownähnlichen Gesicht und Haaren aus Kupferdrahtwolle.","3","574"
"Erzähler","Offensichtlich waren Arme und Beine auch vorgesehen, aber diese","3","574"
"Erzähler","fehlten. Als Justus durch einen kleinen Spalt am Schultergelenk einen","3","574"
"Erzähler","Blick ins innere der Figur warf sah er ein dicht gedrängtes Gewirr aus","3","574"
"Erzähler","Zahnrädern und Federn. Im Rücken des Männchens befand sich eine","3","574"
"Erzähler","Öffnung, die offensichtlich zum Aufziehen der Mechanik gedacht war.""","3","574"
"Jeremy","""Das ist ein original Mobimec aus dem Hause Kopperschmidt. Bei","3","-1"
"Jeremy","diesem Exemplar handelt es sich um einen Schlupfkrabbler.","3","-1"
"Jeremy","Bedauerlicher weise fehlt mir der Schlüssel dazu - deshalb komm ich","3","-1"
"Jeremy","her.""","3","-1"
"Justus","""Schlupfkrabbler?""","3","2"
"Jeremy","""Ja. Er heißt so, weil er in Unterschlupfe krabbelt.""","3","-1"
"Justus","""Was?""","3","2"
"Jeremy","""Es gibt eine ganze Serie davon, alles handgefertigte Einzelstücke.","3","-1"
"Jeremy","Jeder mit einem ganz eigenen Schlüssel.""","3","-1"
"Justus","""Ach.""","3","2"
"Jeremy","""Aber ich dachte, ich finde möglicherweise einen anderen Schlüssel,","3","-1"
