"Speaker","Text","Page","speaker_id"
"REGIE","Die  drei  ???   - Der  namenlose      Gegner     (149)","1","0"
"REGIE","Script von Monique Carrera","1","0"
"REGIE","Track 1 - Vandalismus","1","0"
"REGIE","[Titelmusik]","1","0"
"REGIE","[Vogelgezwitscher, Schritte erst auf Kies, dann eine Treppe hinauf,","1","0"
"REGIE","Türklingeln, die Tür wird geöffnet]","1","0"
"Mrs. McGowan","Ja? Was wollen Sie?","1","1163"
"Bob","Ja, schönen guten Tag, Madame, mein Name ist Bob Andrews, von","1","4"
"Bob","den drei Fragezeichen.","1","4"
"Mrs. McGowan","[erfreut] Oh ja, natürlich. Einen Moment, ich löse die Kette.","1","1163"
"REGIE","[Klappern]","1","0"
"Mrs. McGowan","Ach, bitte, entschuldige. Wer weiß, wer in diesen Zeiten so alles an der","1","1163"
"Mrs. McGowan","Tür klingelt.","1","1163"
"Bob","Ja, verstehe ich.","1","4"
"Mrs. McGowan","Aber wir haben dich schon erwartet, mein Junge. Komm rein.","1","1163"
"Bob","Es ist sehr nett. Danke sehr.","1","4"
"REGIE","[Schritte, Quietschen]","1","0"
"Mrs. McGowan","Wir sitzen im Wohnzimmer.","1","1163"
"Bob","Mhm, äh, hier lang? Ach da, gut.","1","4"
"Mrs. McGowan","Setz dich doch.","1","1163"
"Peter","Da bist du ja.","1","3"
"Bob","Hi, Hallo.","1","4"
"Mrs. McGowan","Sally, runter vom Sofa.","1","1163"
"REGIE","[hin und wieder Miaut eine Katze]","1","0"
"Bob","Ähm, was habe ich verpasst?","1","4"
"Justus","Mrs McGowan hat uns gerade berichtet, dass es hier im Viertel eine","1","2"
"Justus","Reihe von unerfreulichen Vorkommnissen gegeben hat.","1","2"
"Peter","Sie fürchtet, dass es die Täter auch auf ihr Haus abgesehen haben","1","3"
"Peter","könnten.","1","3"
"Mrs. McGowan","Das stimmt. Erst letzte Woche wurde der Schuppen der Hopkins mit","2","1163"
"Mrs. McGowan","schwarzer Farbe beschmiert. Und dann ist jemand in die Garage der","2","1163"
"Mrs. McGowan","Stewarts eingebrochen.","2","1163"
"Peter","Ja, und außerdem wurden etliche Gärten verwüstet.","2","3"
"Mrs. McGowan","Und wir wissen auch, wer es war.","2","1163"
"Bob","Ach, Sie wissen, wer dahinter steckt?","2","4"
"Mrs. McGowan","Natürlich! Diese schrecklichen jungen Leute vom Freeman-Gelände.","2","1163"
"Justus","Wozu brauchen Sie dann unsere Hilfe?","2","2"
"Bob","Ja, das frage ich mich auch?","2","4"
"Mrs. McGowan","Meine Nachbarn und ich brauchen handfeste Beweise, damit wir diese","2","1163"
"Mrs. McGowan","herzlosen Halunken endlich anzeigen können.","2","1163"
"Bob","Verstehe.","2","4"
"Mrs. McGowan","Ach, wenn ich meine Neffen und meine Großnichte nicht hätte, würde","2","1163"
"Mrs. McGowan","ich das gar nicht mehr aushalten. Die Polizei...","2","1163"
"REGIE","[es klingelt an der Tür]","2","0"
"Mrs. McGowan","Ach... Wer wird das sein? Um diese Zeit bekomme ich sonst nie Be-","2","1163"
"Mrs. McGowan","such. Ich bin gleich wieder da.","2","1163"
"REGIE","[Schritte entfernen sich]","2","0"
"Justus","[leise, verärgert] Bob! Du bist fast eine halbe Stunde zu spät gekom-","2","2"
"Justus","men.","2","2"
"Bob","[leise] Ja, das tut mir Leid!","2","4"
"Peter","[leise, verärgert, noch während Bob spricht] Ja, und wir mussten die","2","3"
"Peter","ganze Zeit lang hier auf dem Sofa sitzen und Rosinenbrötchen essen.","2","3"
"Peter","Und ich hasse Rosinenbrötchen!","2","3"
"Bob","[flüsternd] Das ist doch nicht meine Schuld. Aber wisst ihr was? Ich","2","4"
"Bob","hab vorhin einen alten Bekannten getroffen. Drei mal dürft ihr raten,","2","4"
"Bob","wen.","2","4"
"Justus","Hä?","2","2"
"Bob","Skinny Norris!","2","4"
"Justus","[entsetzt] Nein...!","2","2"
"Peter","[entsetzt] Was?","2","3"
"Bob","Ja. Er lungerte an der Tankstelle oben an der Hillwoodterrace herum,","2","4"
"Bob","und hat mit einer ziemlich abgedrehten rothaarigen Frau gesprochen.","2","4"
"Justus","Ja, das mag ja sein, aber wir dürfen nicht vergessen, dass wir schon","3","2"
"Justus","einen Fall haben.","3","2"
